External_Id__c,Owner.External_Id__c,Case.External_Id__c,CreatedDate__c,LastModifiedDate__c,Subject,Type,TaskSubtype,CallDurationInSeconds,Status,Priority
W_Task.194,W_Services_User.10,W_Case.568,2016-12-31 00:00:00,2016-12-31 00:00:00,Send Letter,Email,Call,2160,Completed,Normal
W_Task.195,W_Services_User.4,W_Case.7034,2015-06-06 00:00:00,2015-06-06 00:00:00,Call,Call,Task,4320,On Hold,Normal
W_Task.196,W_Services_User.13,W_Case.115,2017-01-01 00:00:00,2017-01-01 00:00:00,Other,Meeting,Task,480,Not Started,Normal
W_Task.197,W_Services_User.18,W_Case.3278,2017-01-10 00:00:00,2017-01-10 00:00:00,Other,Meeting,Call,150,On Hold,Normal
W_Task.198,W_Services_User.6,W_Case.6898,2017-01-17 00:00:00,2017-01-17 00:00:00,Other,Prep,Email,900,Completed,Normal
W_Task.199,W_Services_User.15,W_Case.63,2014-04-15 00:00:00,2014-04-15 00:00:00,Send Quote,Email,Email,2160,In Progress,Normal
W_Task.200,W_Services_User.13,W_Case.4953,2014-01-28 00:00:00,2014-01-28 00:00:00,Send Quote,Email,Call,120,In Progress,Normal
W_Task.201,W_Services_User.10,W_Case.6244,2014-03-19 00:00:00,2014-03-19 00:00:00,Send Quote,Email,Task,480,In Progress,Normal
W_Task.202,W_Services_User.15,W_Case.705,2016-01-05 00:00:00,2016-01-05 00:00:00,Call,Call,Email,2160,Completed,Normal
W_Task.203,W_Services_User.17,W_Case.4021,2016-01-30 00:00:00,2016-01-30 00:00:00,Other,Meeting,Task,4500,On Hold,Normal
W_Task.204,W_Services_User.11,W_Case.2119,2016-01-24 00:00:00,2016-01-24 00:00:00,Other,Prep,Email,1080,Completed,Normal
W_Task.205,W_Services_User.17,W_Case.2688,2016-10-29 00:00:00,2016-10-29 00:00:00,Other,Prep,Task,2700,On Hold,Normal
W_Task.206,W_Services_User.15,W_Case.459,2016-09-18 00:00:00,2016-09-18 00:00:00,Call,Meeting,Task,360,Not Started,Normal
W_Task.207,W_Services_User.11,W_Case.4390,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Other,Call,1920,On Hold,Normal
W_Task.208,W_Services_User.19,W_Case.2755,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,120,In Progress,High
W_Task.209,W_Services_User.3,W_Case.541,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,240,In Progress,Normal
W_Task.210,W_Services_User.20,W_Case.486,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Task,1800,In Progress,High
W_Task.211,W_Services_User.11,W_Case.4225,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,540,Completed,Normal
W_Task.212,W_Services_User.13,W_Case.6391,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,120,Completed,Normal
W_Task.213,W_Services_User.12,W_Case.2435,2015-01-01 00:00:00,2015-01-01 00:00:00,Call,Call,Task,900,Not Started,Normal
W_Task.214,W_Services_User.20,W_Case.1699,2014-12-11 00:00:00,2014-12-11 00:00:00,Send Letter,Email,Task,720,Not Started,Normal
W_Task.215,W_Services_User.15,W_Case.2866,2014-09-25 00:00:00,2014-09-25 00:00:00,Send Letter,Email,Email,360,Completed,Normal
W_Task.216,W_Services_User.18,W_Case.1469,2014-12-08 00:00:00,2014-12-08 00:00:00,Call,Call,Email,2160,Completed,Normal
W_Task.217,W_Services_User.12,W_Case.6283,2014-10-31 00:00:00,2014-10-31 00:00:00,Call,Call,Email,2700,Not Started,Normal
W_Task.218,W_Services_User.1,W_Case.2660,2015-07-12 00:00:00,2015-07-12 00:00:00,Send Letter,Email,Email,120,Not Started,High
W_Task.219,W_Services_User.9,W_Case.6785,2014-04-13 00:00:00,2014-04-13 00:00:00,Call,Meeting,Task,1500,Completed,Normal
W_Task.220,W_Services_User.8,W_Case.820,2016-10-15 00:00:00,2016-10-15 00:00:00,Call,Call,Task,300,On Hold,Normal
W_Task.221,W_Services_User.8,W_Case.4622,2017-05-07 00:00:00,2017-05-07 00:00:00,Send Letter,Email,Email,3240,On Hold,Normal
W_Task.222,W_Services_User.12,W_Case.3244,2017-05-01 00:00:00,2017-05-01 00:00:00,Send Letter,Email,Task,1800,Not Started,Normal
W_Task.223,W_Services_User.11,W_Case.4775,2017-03-03 00:00:00,2017-03-03 00:00:00,Send Quote,Email,Task,1440,In Progress,Normal
W_Task.224,W_Services_User.15,W_Case.5729,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,3240,In Progress,Normal
W_Task.225,W_Services_User.10,W_Case.5657,2016-07-27 00:00:00,2016-07-27 00:00:00,Other,Prep,Call,1200,In Progress,Normal
W_Task.226,W_Services_User.19,W_Case.6063,2016-07-20 00:00:00,2016-07-20 00:00:00,Other,Other,Call,2160,Not Started,Normal
W_Task.227,W_Services_User.12,W_Case.4991,2016-07-31 00:00:00,2016-07-31 00:00:00,Send Quote,Email,Call,1800,In Progress,Normal
W_Task.228,W_Services_User.4,W_Case.1491,2014-07-06 00:00:00,2014-07-06 00:00:00,Other,Prep,Call,2160,On Hold,Normal
W_Task.229,W_Services_User.17,W_Case.4820,2014-07-15 00:00:00,2014-07-15 00:00:00,Send Letter,Email,Email,1440,On Hold,Normal
W_Task.230,W_Services_User.6,W_Case.5862,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,120,In Progress,Normal
W_Task.231,W_Services_User.16,W_Case.6201,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Task,450,In Progress,Normal
W_Task.232,W_Services_User.7,W_Case.1073,2015-08-28 00:00:00,2015-08-28 00:00:00,Send Letter,Email,Email,1800,Not Started,Normal
W_Task.233,W_Services_User.5,W_Case.3428,2016-05-01 00:00:00,2016-05-01 00:00:00,Call,Call,Email,1620,Completed,Normal
W_Task.234,W_Services_User.15,W_Case.752,2016-03-19 00:00:00,2016-03-19 00:00:00,Send Letter,Email,Task,720,Not Started,Normal
W_Task.235,W_Services_User.8,W_Case.6151,2016-05-06 00:00:00,2016-05-06 00:00:00,Other,Meeting,Task,4500,Completed,Normal
W_Task.236,W_Services_User.14,W_Case.2509,2015-01-27 00:00:00,2015-01-27 00:00:00,Call,Call,Call,540,Not Started,High
W_Task.237,W_Services_User.14,W_Case.5325,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Meeting,Call,360,Completed,High
W_Task.238,W_Services_User.17,W_Case.380,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Prep,Email,180,In Progress,Normal
W_Task.239,W_Services_User.3,W_Case.3964,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Task,1200,Not Started,Normal
W_Task.240,W_Services_User.13,W_Case.5564,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,4320,Completed,Normal
W_Task.241,W_Services_User.16,W_Case.6681,2015-01-13 00:00:00,2015-01-13 00:00:00,Send Letter,Email,Task,180,On Hold,Normal
W_Task.242,W_Services_User.20,W_Case.5318,2017-03-05 00:00:00,2017-03-05 00:00:00,Send Letter,Email,Email,450,On Hold,Normal
W_Task.243,W_Services_User.1,W_Case.5464,2017-03-19 00:00:00,2017-03-19 00:00:00,Send Letter,Email,Email,150,Not Started,Normal
W_Task.244,W_Services_User.11,W_Case.1978,2017-02-14 00:00:00,2017-02-14 00:00:00,Call,Meeting,Task,360,Not Started,Normal
W_Task.245,W_Services_User.20,W_Case.1768,2016-09-15 00:00:00,2016-09-15 00:00:00,Send Letter,Email,Email,900,Not Started,Normal
W_Task.246,W_Services_User.2,W_Case.6257,2016-10-04 00:00:00,2016-10-04 00:00:00,Send Letter,Email,Task,300,Not Started,High
W_Task.247,W_Services_User.20,W_Case.2678,2016-09-24 00:00:00,2016-09-24 00:00:00,Send Quote,Email,Email,480,In Progress,High
W_Task.248,W_Services_User.8,W_Case.6827,2015-06-04 00:00:00,2015-06-04 00:00:00,Send Letter,Email,Task,480,Not Started,Normal
W_Task.249,W_Services_User.19,W_Case.988,2015-07-19 00:00:00,2015-07-19 00:00:00,Call,Meeting,Task,900,On Hold,Normal
W_Task.250,W_Services_User.5,W_Case.1789,2015-07-13 00:00:00,2015-07-13 00:00:00,Send Letter,Email,Call,5400,In Progress,Normal
W_Task.251,W_Services_User.5,W_Case.2335,2016-12-16 00:00:00,2016-12-16 00:00:00,Send Letter,Email,Email,180,In Progress,Normal
W_Task.252,W_Services_User.3,W_Case.4827,2016-09-14 00:00:00,2016-09-14 00:00:00,Other,Other,Email,60,Completed,Normal
W_Task.253,W_Services_User.11,W_Case.5493,2016-08-14 00:00:00,2016-08-14 00:00:00,Other,Prep,Email,600,In Progress,Normal
W_Task.254,W_Services_User.18,W_Case.5875,2016-08-01 00:00:00,2016-08-01 00:00:00,Send Letter,Email,Task,4320,Not Started,Normal
W_Task.255,W_Services_User.11,W_Case.6209,2014-03-15 00:00:00,2014-03-15 00:00:00,Send Letter,Email,Email,270,In Progress,Normal
W_Task.256,W_Services_User.3,W_Case.5666,2014-02-06 00:00:00,2014-02-06 00:00:00,Call,Call,Call,480,On Hold,High
W_Task.257,W_Services_User.13,W_Case.649,2014-02-13 00:00:00,2014-02-13 00:00:00,Call,Call,Call,270,Completed,Normal
W_Task.258,W_Services_User.5,W_Case.4725,2017-01-22 00:00:00,2017-01-22 00:00:00,Send Quote,Email,Call,1440,In Progress,Normal
W_Task.259,W_Services_User.20,W_Case.4889,2016-08-01 00:00:00,2016-08-01 00:00:00,Send Letter,Email,Task,1500,Completed,High
W_Task.260,W_Services_User.3,W_Case.4694,2016-07-08 00:00:00,2016-07-08 00:00:00,Call,Call,Call,150,Completed,Normal
W_Task.261,W_Services_User.1,W_Case.640,2016-06-29 00:00:00,2016-06-29 00:00:00,Send Letter,Email,Task,4320,Not Started,Normal
W_Task.262,W_Services_User.6,W_Case.3606,2016-07-05 00:00:00,2016-07-05 00:00:00,Other,Meeting,Call,2160,Completed,Normal
W_Task.263,W_Services_User.19,W_Case.6232,2016-12-11 00:00:00,2016-12-11 00:00:00,Call,Call,Task,360,Completed,Normal
W_Task.264,W_Services_User.18,W_Case.4685,2016-12-20 00:00:00,2016-12-20 00:00:00,Other,Meeting,Task,60,Completed,Normal
W_Task.265,W_Services_User.17,W_Case.1787,2016-10-01 00:00:00,2016-10-01 00:00:00,Send Letter,Email,Call,2400,Completed,Normal
W_Task.266,W_Services_User.1,W_Case.6451,2013-11-11 00:00:00,2013-11-11 00:00:00,Other,Other,Task,1080,In Progress,Normal
W_Task.267,W_Services_User.12,W_Case.195,2016-11-17 00:00:00,2016-11-17 00:00:00,Send Quote,Email,Task,1800,Not Started,Normal
W_Task.268,W_Services_User.7,W_Case.503,2017-01-06 00:00:00,2017-01-06 00:00:00,Call,Call,Call,4320,Completed,Normal
W_Task.269,W_Services_User.12,W_Case.4920,2016-11-01 00:00:00,2016-11-01 00:00:00,Send Letter,Email,Task,360,In Progress,Normal
W_Task.270,W_Services_User.14,W_Case.7200,2014-06-16 00:00:00,2014-06-16 00:00:00,Send Letter,Email,Task,1620,In Progress,Normal
W_Task.271,W_Services_User.18,W_Case.6561,2015-04-16 00:00:00,2015-04-16 00:00:00,Send Quote,Email,Email,1500,On Hold,Normal
W_Task.272,W_Services_User.1,W_Case.1336,2015-05-12 00:00:00,2015-05-12 00:00:00,Send Quote,Email,Call,450,Not Started,Normal
W_Task.273,W_Services_User.4,W_Case.1718,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Email,180,Not Started,Normal
W_Task.274,W_Services_User.3,W_Case.4367,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,4500,On Hold,Normal
W_Task.275,W_Services_User.15,W_Case.279,2017-05-03 00:00:00,2017-05-03 00:00:00,Other,Meeting,Email,270,Completed,Normal
W_Task.276,W_Services_User.10,W_Case.4102,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,1200,In Progress,Normal
W_Task.277,W_Services_User.7,W_Case.3518,2013-12-29 00:00:00,2013-12-29 00:00:00,Call,Call,Call,360,In Progress,Normal
W_Task.278,W_Services_User.12,W_Case.4174,2014-01-28 00:00:00,2014-01-28 00:00:00,Other,Meeting,Email,900,In Progress,Normal
W_Task.279,W_Services_User.14,W_Case.5136,2015-08-30 00:00:00,2015-08-30 00:00:00,Call,Call,Email,1620,Completed,High
W_Task.280,W_Services_User.9,W_Case.6834,2015-07-21 00:00:00,2015-07-21 00:00:00,Call,Call,Call,4320,Completed,High
W_Task.281,W_Services_User.7,W_Case.4316,2015-06-08 00:00:00,2015-06-08 00:00:00,Call,Call,Task,1080,Completed,Normal
W_Task.282,W_Services_User.6,W_Case.1168,2016-02-10 00:00:00,2016-02-10 00:00:00,Send Quote,Email,Call,180,Completed,Normal
W_Task.283,W_Services_User.1,W_Case.80,2016-03-02 00:00:00,2016-03-02 00:00:00,Call,Meeting,Task,720,Completed,Normal
W_Task.284,W_Services_User.18,W_Case.4906,2016-04-15 00:00:00,2016-04-15 00:00:00,Send Letter,Email,Call,540,On Hold,Normal
W_Task.285,W_Services_User.4,W_Case.3317,2015-05-05 00:00:00,2015-05-05 00:00:00,Call,Meeting,Call,1080,Not Started,Normal
W_Task.286,W_Services_User.12,W_Case.1102,2015-05-13 00:00:00,2015-05-13 00:00:00,Call,Call,Task,150,Not Started,Normal
W_Task.287,W_Services_User.5,W_Case.4132,2015-03-24 00:00:00,2015-03-24 00:00:00,Call,Meeting,Email,240,In Progress,Normal
W_Task.288,W_Services_User.9,W_Case.5578,2016-03-16 00:00:00,2016-03-16 00:00:00,Call,Call,Call,300,In Progress,Normal
W_Task.289,W_Services_User.4,W_Case.1962,2016-04-02 00:00:00,2016-04-02 00:00:00,Other,Meeting,Email,360,Not Started,Normal
W_Task.290,W_Services_User.4,W_Case.5103,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Task,900,Not Started,Normal
W_Task.291,W_Services_User.17,W_Case.5864,2015-05-28 00:00:00,2015-05-28 00:00:00,Send Letter,Email,Call,240,Completed,Normal
W_Task.292,W_Services_User.15,W_Case.1276,2015-06-21 00:00:00,2015-06-21 00:00:00,Call,Meeting,Call,360,On Hold,Normal
W_Task.293,W_Services_User.20,W_Case.5880,2017-02-10 00:00:00,2017-02-10 00:00:00,Send Letter,Email,Email,1500,Not Started,Normal
W_Task.294,W_Services_User.4,W_Case.820,2016-11-12 00:00:00,2016-11-12 00:00:00,Call,Call,Task,1080,In Progress,Normal
W_Task.295,W_Services_User.6,W_Case.2666,2016-04-23 00:00:00,2016-04-23 00:00:00,Send Letter,Email,Call,1500,Not Started,Normal
W_Task.296,W_Services_User.12,W_Case.746,2016-05-07 00:00:00,2016-05-07 00:00:00,Send Letter,Email,Email,720,In Progress,Normal
W_Task.297,W_Services_User.13,W_Case.1948,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Meeting,Call,2700,Not Started,Normal
W_Task.298,W_Services_User.7,W_Case.4160,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Task,360,On Hold,Normal
W_Task.299,W_Services_User.6,W_Case.1870,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Task,750,Completed,Normal
W_Task.300,W_Services_User.20,W_Case.6788,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Task,150,On Hold,High
W_Task.301,W_Services_User.9,W_Case.127,2017-02-01 00:00:00,2017-02-01 00:00:00,Call,Call,Task,360,Not Started,Normal
W_Task.302,W_Services_User.10,W_Case.174,2017-01-19 00:00:00,2017-01-19 00:00:00,Send Letter,Email,Call,1200,On Hold,Normal
W_Task.303,W_Services_User.1,W_Case.736,2016-05-12 00:00:00,2016-05-12 00:00:00,Call,Meeting,Email,540,Not Started,Normal
W_Task.304,W_Services_User.10,W_Case.7348,2016-06-08 00:00:00,2016-06-08 00:00:00,Call,Meeting,Call,2400,Completed,High
W_Task.305,W_Services_User.7,W_Case.6038,2016-03-26 00:00:00,2016-03-26 00:00:00,Call,Meeting,Email,300,Not Started,Normal
W_Task.306,W_Services_User.4,W_Case.2061,2016-01-02 00:00:00,2016-01-02 00:00:00,Send Letter,Email,Task,600,In Progress,Normal
W_Task.307,W_Services_User.2,W_Case.4198,2016-01-08 00:00:00,2016-01-08 00:00:00,Send Letter,Email,Call,900,In Progress,Normal
W_Task.308,W_Services_User.9,W_Case.2387,2016-01-08 00:00:00,2016-01-08 00:00:00,Other,Prep,Email,1800,Completed,Normal
W_Task.309,W_Services_User.8,W_Case.4668,2015-12-25 00:00:00,2015-12-25 00:00:00,Call,Call,Task,4500,On Hold,Normal
W_Task.310,W_Services_User.19,W_Case.3426,2015-12-26 00:00:00,2015-12-26 00:00:00,Call,Call,Email,1620,Not Started,High
W_Task.311,W_Services_User.11,W_Case.2313,2016-10-26 00:00:00,2016-10-26 00:00:00,Call,Call,Task,2700,On Hold,High
W_Task.312,W_Services_User.5,W_Case.3170,2015-03-12 00:00:00,2015-03-12 00:00:00,Call,Call,Task,450,Completed,Normal
W_Task.313,W_Services_User.14,W_Case.5941,2016-01-29 00:00:00,2016-01-29 00:00:00,Send Quote,Email,Task,540,On Hold,High
W_Task.314,W_Services_User.1,W_Case.1850,2016-01-23 00:00:00,2016-01-23 00:00:00,Call,Call,Call,900,Completed,High
W_Task.315,W_Services_User.12,W_Case.5140,2015-11-17 00:00:00,2015-11-17 00:00:00,Send Letter,Email,Task,2160,Not Started,Normal
W_Task.316,W_Services_User.5,W_Case.454,2017-04-02 00:00:00,2017-04-02 00:00:00,Send Letter,Email,Email,240,In Progress,Normal
W_Task.317,W_Services_User.5,W_Case.2327,2017-03-20 00:00:00,2017-03-20 00:00:00,Call,Call,Task,6480,In Progress,Normal
W_Task.318,W_Services_User.17,W_Case.3938,2017-01-30 00:00:00,2017-01-30 00:00:00,Other,Meeting,Call,240,Not Started,Normal
W_Task.319,W_Services_User.5,W_Case.3836,2016-08-07 00:00:00,2016-08-07 00:00:00,Send Quote,Email,Email,360,On Hold,Normal
W_Task.320,W_Services_User.1,W_Case.6451,2016-05-23 00:00:00,2016-05-23 00:00:00,Other,Meeting,Call,540,On Hold,Normal
W_Task.321,W_Services_User.8,W_Case.3248,2016-07-02 00:00:00,2016-07-02 00:00:00,Send Letter,Email,Task,360,Not Started,Normal
W_Task.322,W_Services_User.6,W_Case.2036,2017-01-29 00:00:00,2017-01-29 00:00:00,Call,Call,Email,180,Completed,Normal
W_Task.323,W_Services_User.16,W_Case.1811,2017-01-01 00:00:00,2017-01-01 00:00:00,Call,Call,Call,180,Not Started,Normal
W_Task.324,W_Services_User.13,W_Case.2684,2016-10-13 00:00:00,2016-10-13 00:00:00,Send Quote,Email,Call,360,On Hold,Normal
W_Task.325,W_Services_User.10,W_Case.7153,2016-08-05 00:00:00,2016-08-05 00:00:00,Other,Prep,Task,270,Not Started,Normal
W_Task.326,W_Services_User.12,W_Case.4132,2016-10-22 00:00:00,2016-10-22 00:00:00,Other,Prep,Email,2160,Completed,Normal
W_Task.327,W_Services_User.9,W_Case.3652,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,450,In Progress,Normal
W_Task.328,W_Services_User.9,W_Case.1430,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Meeting,Email,900,In Progress,Normal
W_Task.329,W_Services_User.4,W_Case.6474,2014-01-07 00:00:00,2014-01-07 00:00:00,Send Letter,Email,Email,900,Not Started,Normal
W_Task.330,W_Services_User.15,W_Case.306,2014-03-10 00:00:00,2014-03-10 00:00:00,Other,Meeting,Task,360,On Hold,Normal
W_Task.331,W_Services_User.19,W_Case.2317,2017-02-25 00:00:00,2017-02-25 00:00:00,Other,Prep,Call,360,On Hold,Normal
W_Task.332,W_Services_User.9,W_Case.2631,2017-04-06 00:00:00,2017-04-06 00:00:00,Other,Prep,Call,720,In Progress,Normal
W_Task.333,W_Services_User.15,W_Case.3678,2015-03-25 00:00:00,2015-03-25 00:00:00,Other,Other,Call,720,In Progress,Normal
W_Task.334,W_Services_User.6,W_Case.2610,2015-03-18 00:00:00,2015-03-18 00:00:00,Other,Other,Call,2700,In Progress,Normal
W_Task.335,W_Services_User.19,W_Case.737,2014-04-01 00:00:00,2014-04-01 00:00:00,Other,Prep,Call,2250,On Hold,Normal
W_Task.336,W_Services_User.8,W_Case.3159,2014-03-04 00:00:00,2014-03-04 00:00:00,Call,Call,Call,120,Not Started,Normal
W_Task.337,W_Services_User.3,W_Case.4729,2014-01-27 00:00:00,2014-01-27 00:00:00,Send Letter,Email,Email,720,Completed,Normal
W_Task.338,W_Services_User.18,W_Case.1046,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Task,2160,On Hold,High
W_Task.339,W_Services_User.10,W_Case.1694,2016-05-22 00:00:00,2016-05-22 00:00:00,Other,Prep,Call,1080,On Hold,Normal
W_Task.340,W_Services_User.20,W_Case.3839,2016-05-14 00:00:00,2016-05-14 00:00:00,Call,Call,Email,3600,Completed,Normal
W_Task.341,W_Services_User.10,W_Case.4702,2014-03-15 00:00:00,2014-03-15 00:00:00,Send Letter,Email,Task,2700,Completed,Normal
W_Task.342,W_Services_User.6,W_Case.5539,2014-04-26 00:00:00,2014-04-26 00:00:00,Other,Meeting,Call,3600,On Hold,Normal
W_Task.343,W_Services_User.4,W_Case.527,2016-12-23 00:00:00,2016-12-23 00:00:00,Send Letter,Email,Call,1620,Not Started,Normal
W_Task.344,W_Services_User.19,W_Case.7203,2016-10-24 00:00:00,2016-10-24 00:00:00,Send Letter,Email,Task,240,In Progress,Normal
W_Task.345,W_Services_User.14,W_Case.361,2016-01-04 00:00:00,2016-01-04 00:00:00,Call,Call,Email,600,Completed,Normal
W_Task.346,W_Services_User.4,W_Case.2675,2015-12-07 00:00:00,2015-12-07 00:00:00,Call,Call,Call,480,In Progress,High
W_Task.347,W_Services_User.18,W_Case.4661,2015-03-07 00:00:00,2015-03-07 00:00:00,Other,Prep,Call,1500,Not Started,Normal
W_Task.348,W_Services_User.8,W_Case.3027,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,4320,Not Started,High
W_Task.349,W_Services_User.20,W_Case.300,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,450,In Progress,Normal
W_Task.350,W_Services_User.6,W_Case.5968,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,2160,In Progress,Normal
W_Task.351,W_Services_User.8,W_Case.4689,2014-05-15 00:00:00,2014-05-15 00:00:00,Call,Call,Call,2160,On Hold,High
W_Task.352,W_Services_User.12,W_Case.655,2014-04-14 00:00:00,2014-04-14 00:00:00,Call,Meeting,Call,3600,Completed,Normal
W_Task.353,W_Services_User.11,W_Case.112,2014-06-03 00:00:00,2014-06-03 00:00:00,Other,Prep,Task,3600,Not Started,High
W_Task.354,W_Services_User.2,W_Case.696,2016-11-14 00:00:00,2016-11-14 00:00:00,Send Quote,Email,Task,1080,Not Started,Normal
W_Task.355,W_Services_User.13,W_Case.6764,2017-01-10 00:00:00,2017-01-10 00:00:00,Call,Meeting,Call,60,Not Started,Normal
W_Task.356,W_Services_User.16,W_Case.6709,2016-10-22 00:00:00,2016-10-22 00:00:00,Send Letter,Email,Task,1080,On Hold,Normal
W_Task.357,W_Services_User.2,W_Case.875,2015-08-05 00:00:00,2015-08-05 00:00:00,Other,Meeting,Task,300,Not Started,Normal
W_Task.358,W_Services_User.2,W_Case.218,2015-06-01 00:00:00,2015-06-01 00:00:00,Call,Meeting,Call,720,In Progress,Normal
W_Task.359,W_Services_User.13,W_Case.6499,2015-08-02 00:00:00,2015-08-02 00:00:00,Call,Call,Email,300,Completed,Normal
W_Task.360,W_Services_User.3,W_Case.936,2016-02-28 00:00:00,2016-02-28 00:00:00,Call,Call,Task,2700,Completed,High
W_Task.361,W_Services_User.18,W_Case.3239,2016-04-25 00:00:00,2016-04-25 00:00:00,Send Letter,Email,Task,180,In Progress,Normal
W_Task.362,W_Services_User.11,W_Case.5038,2015-05-04 00:00:00,2015-05-04 00:00:00,Send Letter,Email,Email,2160,On Hold,Normal
W_Task.363,W_Services_User.9,W_Case.4399,2015-07-25 00:00:00,2015-07-25 00:00:00,Other,Prep,Email,90,Not Started,Normal
W_Task.364,W_Services_User.18,W_Case.7149,2017-04-15 00:00:00,2017-04-15 00:00:00,Send Letter,Email,Task,2160,On Hold,Normal
W_Task.365,W_Services_User.12,W_Case.5039,2017-04-09 00:00:00,2017-04-09 00:00:00,Call,Call,Email,540,Completed,Normal
W_Task.366,W_Services_User.18,W_Case.3107,2017-03-01 00:00:00,2017-03-01 00:00:00,Send Quote,Email,Call,2880,On Hold,Normal
W_Task.367,W_Services_User.1,W_Case.4676,2015-01-08 00:00:00,2015-01-08 00:00:00,Call,Meeting,Task,1080,On Hold,Normal
