External_Id__c,Case.External_Id__c,CreatedById__c,CreatedDate__c,Field__c,OldValue__c,NewValue__c
W_CaseHistory.1203,W_Case.463,W_User.6,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1204,W_Case.464,W_User.9,2016-08-12 00:00:00,created,,
W_CaseHistory.1205,W_Case.464,W_User.9,2016-08-12 00:00:00,Status,,New
W_CaseHistory.1206,W_Case.464,W_User.9,2016-09-06 00:00:00,Status,New,Working
W_CaseHistory.1207,W_Case.464,W_User.9,2016-09-17 00:00:00,Status,Working,On Hold
W_CaseHistory.1208,W_Case.464,W_User.9,2016-09-27 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1209,W_Case.464,W_User.9,2016-09-27 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1210,W_Case.464,W_User.9,2016-10-14 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1211,W_Case.464,W_User.9,2016-11-01 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1212,W_Case.464,W_User.9,2016-11-03 00:00:00,Status,On Hold,Escalated
W_CaseHistory.1213,W_Case.464,W_User.9,2016-11-16 00:00:00,Status,Escalated,Closed
W_CaseHistory.1214,W_Case.465,W_User.14,2016-09-17 00:00:00,created,,
W_CaseHistory.1215,W_Case.465,W_User.14,2016-09-17 00:00:00,Status,,New
W_CaseHistory.1216,W_Case.465,W_User.14,2016-09-28 00:00:00,Status,New,On Hold
W_CaseHistory.1217,W_Case.465,W_User.14,2016-10-01 00:00:00,Status,On Hold,Escalated
W_CaseHistory.1218,W_Case.465,W_User.14,2016-10-10 00:00:00,Status,Escalated,Working
W_CaseHistory.1219,W_Case.465,W_User.14,2016-11-01 00:00:00,Status,Working,On Hold
W_CaseHistory.1220,W_Case.465,W_User.14,2016-11-08 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1221,W_Case.465,W_User.14,2016-11-16 00:00:00,Status,Waiting on Customer,Closed
W_CaseHistory.1222,W_Case.466,W_User.6,2016-07-19 00:00:00,created,,
W_CaseHistory.1223,W_Case.466,W_User.6,2016-07-19 00:00:00,Status,,New
W_CaseHistory.1224,W_Case.466,W_User.6,2016-08-14 00:00:00,Status,New,On Hold
W_CaseHistory.1225,W_Case.466,W_User.6,2016-09-05 00:00:00,Status,On Hold,Escalated
W_CaseHistory.1226,W_Case.466,W_User.6,2016-10-03 00:00:00,Status,Escalated,Working
W_CaseHistory.1227,W_Case.466,W_User.6,2016-10-16 00:00:00,Status,Working,On Hold
W_CaseHistory.1228,W_Case.466,W_User.6,2016-10-18 00:00:00,Status,On Hold,Working
W_CaseHistory.1229,W_Case.466,W_User.6,2016-10-27 00:00:00,Status,Working,Waiting on Customer
W_CaseHistory.1230,W_Case.466,W_User.6,2016-11-16 00:00:00,Status,Waiting on Customer,Closed
W_CaseHistory.1231,W_Case.467,W_User.13,2016-09-29 00:00:00,created,,
W_CaseHistory.1232,W_Case.467,W_User.13,2016-09-29 00:00:00,Status,,New
W_CaseHistory.1233,W_Case.467,W_User.13,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1234,W_Case.468,W_User.8,2016-08-24 00:00:00,created,,
W_CaseHistory.1235,W_Case.468,W_User.8,2016-08-24 00:00:00,Status,,New
W_CaseHistory.1236,W_Case.468,W_User.8,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1237,W_Case.469,W_User.9,2016-10-11 00:00:00,created,,
W_CaseHistory.1238,W_Case.469,W_User.9,2016-10-11 00:00:00,Status,,New
W_CaseHistory.1239,W_Case.469,W_User.9,2016-10-12 00:00:00,Status,New,Working
W_CaseHistory.1240,W_Case.469,W_User.9,2016-10-14 00:00:00,Status,Working,Escalated
W_CaseHistory.1241,W_Case.469,W_User.9,2016-11-12 00:00:00,Status,Escalated,Working
W_CaseHistory.1242,W_Case.469,W_User.9,2016-11-16 00:00:00,Status,Working,Closed
W_CaseHistory.1243,W_Case.470,W_User.12,2016-10-11 00:00:00,created,,
W_CaseHistory.1244,W_Case.470,W_User.12,2016-10-11 00:00:00,Status,,New
W_CaseHistory.1245,W_Case.470,W_User.12,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1246,W_Case.471,W_User.5,2016-10-23 00:00:00,created,,
W_CaseHistory.1247,W_Case.471,W_User.5,2016-10-23 00:00:00,Status,,New
W_CaseHistory.1248,W_Case.471,W_User.5,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1249,W_Case.472,W_User.10,2016-08-12 00:00:00,created,,
W_CaseHistory.1250,W_Case.472,W_User.10,2016-08-12 00:00:00,Status,,New
W_CaseHistory.1251,W_Case.472,W_User.10,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1252,W_Case.473,W_User.12,2016-08-24 00:00:00,created,,
W_CaseHistory.1253,W_Case.473,W_User.12,2016-08-24 00:00:00,Status,,New
W_CaseHistory.1254,W_Case.473,W_User.12,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1255,W_Case.474,W_User.12,2016-10-23 00:00:00,created,,
W_CaseHistory.1256,W_Case.474,W_User.12,2016-10-23 00:00:00,Status,,New
W_CaseHistory.1257,W_Case.474,W_User.12,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1258,W_Case.475,W_User.13,2016-09-29 00:00:00,created,,
W_CaseHistory.1259,W_Case.475,W_User.13,2016-09-29 00:00:00,Status,,New
W_CaseHistory.1260,W_Case.475,W_User.13,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1261,W_Case.476,W_User.6,2016-11-04 00:00:00,created,,
W_CaseHistory.1262,W_Case.476,W_User.6,2016-11-04 00:00:00,Status,,New
W_CaseHistory.1263,W_Case.476,W_User.6,2016-11-08 00:00:00,Status,New,Waiting on Customer
W_CaseHistory.1264,W_Case.476,W_User.6,2016-11-16 00:00:00,Status,Waiting on Customer,Closed
W_CaseHistory.1265,W_Case.477,W_User.8,2016-08-24 00:00:00,created,,
W_CaseHistory.1266,W_Case.477,W_User.8,2016-08-24 00:00:00,Status,,New
W_CaseHistory.1267,W_Case.477,W_User.8,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1268,W_Case.478,W_User.10,2016-09-05 00:00:00,created,,
W_CaseHistory.1269,W_Case.478,W_User.10,2016-09-05 00:00:00,Status,,New
W_CaseHistory.1270,W_Case.478,W_User.10,2016-09-21 00:00:00,Status,New,Escalated
W_CaseHistory.1271,W_Case.478,W_User.10,2016-10-05 00:00:00,Status,Escalated,Waiting on Customer
W_CaseHistory.1272,W_Case.478,W_User.10,2016-10-10 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1273,W_Case.478,W_User.10,2016-10-23 00:00:00,Status,On Hold,Working
W_CaseHistory.1274,W_Case.478,W_User.10,2016-11-11 00:00:00,Status,Working,Waiting on Customer
W_CaseHistory.1275,W_Case.478,W_User.10,2016-11-13 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1276,W_Case.478,W_User.10,2016-11-16 00:00:00,Status,On Hold,Closed
W_CaseHistory.1277,W_Case.479,W_User.11,2016-08-12 00:00:00,created,,
W_CaseHistory.1278,W_Case.479,W_User.11,2016-08-12 00:00:00,Status,,New
W_CaseHistory.1279,W_Case.479,W_User.11,2016-09-02 00:00:00,Status,New,Working
W_CaseHistory.1280,W_Case.479,W_User.11,2016-09-19 00:00:00,Status,Working,Waiting on Customer
W_CaseHistory.1281,W_Case.479,W_User.11,2016-09-22 00:00:00,Status,Waiting on Customer,Escalated
W_CaseHistory.1282,W_Case.479,W_User.11,2016-10-01 00:00:00,Status,Escalated,On Hold
W_CaseHistory.1283,W_Case.479,W_User.11,2016-10-23 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1284,W_Case.479,W_User.11,2016-10-24 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1285,W_Case.479,W_User.11,2016-10-29 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1286,W_Case.479,W_User.11,2016-11-16 00:00:00,Status,Waiting on Customer,Closed
W_CaseHistory.1287,W_Case.480,W_User.1,2016-09-17 00:00:00,created,,
W_CaseHistory.1288,W_Case.480,W_User.1,2016-09-17 00:00:00,Status,,New
W_CaseHistory.1289,W_Case.480,W_User.1,2016-09-25 00:00:00,Status,New,On Hold
W_CaseHistory.1290,W_Case.480,W_User.1,2016-10-14 00:00:00,Status,On Hold,Escalated
W_CaseHistory.1291,W_Case.480,W_User.1,2016-10-19 00:00:00,Status,Escalated,Waiting on Customer
W_CaseHistory.1292,W_Case.480,W_User.1,2016-11-11 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1293,W_Case.480,W_User.1,2016-11-16 00:00:00,Status,On Hold,Closed
W_CaseHistory.1294,W_Case.481,W_User.11,2016-11-04 00:00:00,created,,
W_CaseHistory.1295,W_Case.481,W_User.11,2016-11-04 00:00:00,Status,,New
W_CaseHistory.1296,W_Case.481,W_User.11,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1297,W_Case.482,W_User.12,2016-09-17 00:00:00,created,,
W_CaseHistory.1298,W_Case.482,W_User.12,2016-09-17 00:00:00,Status,,New
W_CaseHistory.1299,W_Case.482,W_User.12,2016-09-17 00:00:00,Status,New,On Hold
W_CaseHistory.1300,W_Case.482,W_User.12,2016-09-29 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1301,W_Case.482,W_User.12,2016-10-07 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1302,W_Case.482,W_User.12,2016-11-06 00:00:00,Status,On Hold,Escalated
W_CaseHistory.1303,W_Case.482,W_User.12,2016-11-15 00:00:00,Status,Escalated,Working
W_CaseHistory.1304,W_Case.482,W_User.12,2016-11-16 00:00:00,Status,Working,Closed
W_CaseHistory.1305,W_Case.483,W_User.6,2016-11-04 00:00:00,created,,
W_CaseHistory.1306,W_Case.483,W_User.6,2016-11-04 00:00:00,Status,,New
W_CaseHistory.1307,W_Case.483,W_User.6,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1308,W_Case.484,W_User.14,2016-07-19 00:00:00,created,,
W_CaseHistory.1309,W_Case.484,W_User.14,2016-07-19 00:00:00,Status,,New
W_CaseHistory.1310,W_Case.484,W_User.14,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1311,W_Case.485,W_User.15,2016-09-29 00:00:00,created,,
W_CaseHistory.1312,W_Case.485,W_User.15,2016-09-29 00:00:00,Status,,New
W_CaseHistory.1313,W_Case.485,W_User.15,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1314,W_Case.486,W_User.4,2016-10-23 00:00:00,created,,
W_CaseHistory.1315,W_Case.486,W_User.4,2016-10-23 00:00:00,Status,,New
W_CaseHistory.1316,W_Case.486,W_User.4,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1317,W_Case.487,W_User.15,2016-10-11 00:00:00,created,,
W_CaseHistory.1318,W_Case.487,W_User.15,2016-10-11 00:00:00,Status,,New
W_CaseHistory.1319,W_Case.487,W_User.15,2016-10-25 00:00:00,Status,New,Escalated
W_CaseHistory.1320,W_Case.487,W_User.15,2016-11-16 00:00:00,Status,Escalated,Closed
W_CaseHistory.1321,W_Case.488,W_User.15,2016-08-24 00:00:00,created,,
W_CaseHistory.1322,W_Case.488,W_User.15,2016-08-24 00:00:00,Status,,New
W_CaseHistory.1323,W_Case.488,W_User.15,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1324,W_Case.489,W_User.13,2016-10-11 00:00:00,created,,
W_CaseHistory.1325,W_Case.489,W_User.13,2016-10-11 00:00:00,Status,,New
W_CaseHistory.1326,W_Case.489,W_User.13,2016-10-18 00:00:00,Status,New,On Hold
W_CaseHistory.1327,W_Case.489,W_User.13,2016-11-13 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1328,W_Case.489,W_User.13,2016-11-16 00:00:00,Status,Waiting on Customer,Closed
W_CaseHistory.1329,W_Case.490,W_User.7,2016-10-11 00:00:00,created,,
W_CaseHistory.1330,W_Case.490,W_User.7,2016-10-11 00:00:00,Status,,New
W_CaseHistory.1331,W_Case.490,W_User.7,2016-11-04 00:00:00,Status,New,Escalated
W_CaseHistory.1332,W_Case.490,W_User.7,2016-11-06 00:00:00,Status,Escalated,On Hold
W_CaseHistory.1333,W_Case.490,W_User.7,2016-11-11 00:00:00,Status,On Hold,Working
W_CaseHistory.1334,W_Case.490,W_User.7,2016-11-16 00:00:00,Status,Working,Closed
W_CaseHistory.1335,W_Case.491,W_User.1,2016-07-31 00:00:00,created,,
W_CaseHistory.1336,W_Case.491,W_User.1,2016-07-31 00:00:00,Status,,New
W_CaseHistory.1337,W_Case.491,W_User.1,2016-08-04 00:00:00,Status,New,Working
W_CaseHistory.1338,W_Case.491,W_User.1,2016-08-23 00:00:00,Status,Working,Waiting on Customer
W_CaseHistory.1339,W_Case.491,W_User.1,2016-08-24 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1340,W_Case.491,W_User.1,2016-08-31 00:00:00,Status,Working,Waiting on Customer
W_CaseHistory.1341,W_Case.491,W_User.1,2016-09-13 00:00:00,Status,Waiting on Customer,Escalated
W_CaseHistory.1342,W_Case.491,W_User.1,2016-09-13 00:00:00,Status,Escalated,Working
W_CaseHistory.1343,W_Case.491,W_User.1,2016-09-29 00:00:00,Status,Working,On Hold
W_CaseHistory.1344,W_Case.491,W_User.1,2016-09-29 00:00:00,Status,On Hold,Working
W_CaseHistory.1345,W_Case.491,W_User.1,2016-10-24 00:00:00,Status,Working,On Hold
W_CaseHistory.1346,W_Case.491,W_User.1,2016-11-16 00:00:00,Status,On Hold,Closed
W_CaseHistory.1347,W_Case.492,W_User.11,2016-09-05 00:00:00,created,,
W_CaseHistory.1348,W_Case.492,W_User.11,2016-09-05 00:00:00,Status,,New
W_CaseHistory.1349,W_Case.492,W_User.11,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1350,W_Case.493,W_User.20,2016-10-23 00:00:00,created,,
W_CaseHistory.1351,W_Case.493,W_User.20,2016-10-23 00:00:00,Status,,New
W_CaseHistory.1352,W_Case.493,W_User.20,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1353,W_Case.495,W_User.6,2016-11-04 00:00:00,created,,
W_CaseHistory.1354,W_Case.495,W_User.6,2016-11-04 00:00:00,Status,,New
W_CaseHistory.1355,W_Case.495,W_User.6,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1356,W_Case.496,W_User.11,2016-11-04 00:00:00,created,,
W_CaseHistory.1357,W_Case.496,W_User.11,2016-11-04 00:00:00,Status,,New
W_CaseHistory.1358,W_Case.496,W_User.11,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1359,W_Case.497,W_User.19,2016-09-29 00:00:00,created,,
W_CaseHistory.1360,W_Case.497,W_User.19,2016-09-29 00:00:00,Status,,New
W_CaseHistory.1361,W_Case.497,W_User.19,2016-10-09 00:00:00,Status,New,Working
W_CaseHistory.1362,W_Case.497,W_User.19,2016-10-29 00:00:00,Status,Working,On Hold
W_CaseHistory.1363,W_Case.497,W_User.19,2016-11-13 00:00:00,Status,On Hold,Working
W_CaseHistory.1364,W_Case.497,W_User.19,2016-11-16 00:00:00,Status,Working,Closed
W_CaseHistory.1365,W_Case.498,W_User.6,2016-10-11 00:00:00,created,,
W_CaseHistory.1366,W_Case.498,W_User.6,2016-10-11 00:00:00,Status,,New
W_CaseHistory.1367,W_Case.498,W_User.6,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1368,W_Case.499,W_User.11,2016-08-24 00:00:00,created,,
W_CaseHistory.1369,W_Case.499,W_User.11,2016-08-24 00:00:00,Status,,New
W_CaseHistory.1370,W_Case.499,W_User.11,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1371,W_Case.500,W_User.15,2016-09-29 00:00:00,created,,
W_CaseHistory.1372,W_Case.500,W_User.15,2016-09-29 00:00:00,Status,,New
W_CaseHistory.1373,W_Case.500,W_User.15,2016-10-13 00:00:00,Status,New,On Hold
W_CaseHistory.1374,W_Case.500,W_User.15,2016-10-31 00:00:00,Status,On Hold,Working
W_CaseHistory.1375,W_Case.500,W_User.15,2016-11-16 00:00:00,Status,Working,Closed
W_CaseHistory.1376,W_Case.500,W_User.10,2016-08-24 00:00:00,created,,
W_CaseHistory.1377,W_Case.500,W_User.10,2016-08-24 00:00:00,Status,,New
W_CaseHistory.1378,W_Case.500,W_User.10,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1379,W_Case.500,W_User.18,2016-11-04 00:00:00,created,,
W_CaseHistory.1380,W_Case.500,W_User.18,2016-11-04 00:00:00,Status,,New
W_CaseHistory.1381,W_Case.500,W_User.18,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1382,W_Case.500,W_User.11,2016-09-05 00:00:00,created,,
W_CaseHistory.1383,W_Case.500,W_User.11,2016-09-05 00:00:00,Status,,New
W_CaseHistory.1384,W_Case.500,W_User.11,2016-09-10 00:00:00,Status,New,Escalated
W_CaseHistory.1385,W_Case.500,W_User.11,2016-09-23 00:00:00,Status,Escalated,Waiting on Customer
W_CaseHistory.1386,W_Case.500,W_User.11,2016-10-07 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1387,W_Case.500,W_User.11,2016-10-15 00:00:00,Status,Working,On Hold
W_CaseHistory.1388,W_Case.500,W_User.11,2016-10-31 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1389,W_Case.500,W_User.11,2016-11-09 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1390,W_Case.500,W_User.11,2016-11-16 00:00:00,Status,Working,Closed
W_CaseHistory.1391,W_Case.500,W_User.9,2016-08-12 00:00:00,created,,
W_CaseHistory.1392,W_Case.500,W_User.9,2016-08-12 00:00:00,Status,,New
W_CaseHistory.1393,W_Case.500,W_User.9,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1394,W_Case.500,W_User.11,2016-10-23 00:00:00,created,,
W_CaseHistory.1395,W_Case.500,W_User.11,2016-10-23 00:00:00,Status,,New
W_CaseHistory.1396,W_Case.500,W_User.11,2016-10-27 00:00:00,Status,New,Escalated
W_CaseHistory.1397,W_Case.500,W_User.11,2016-11-10 00:00:00,Status,Escalated,On Hold
W_CaseHistory.1398,W_Case.500,W_User.11,2016-11-16 00:00:00,Status,On Hold,Closed
W_CaseHistory.1399,W_Case.500,W_User.14,2016-07-19 00:00:00,created,,
W_CaseHistory.1400,W_Case.500,W_User.14,2016-07-19 00:00:00,Status,,New
W_CaseHistory.1401,W_Case.500,W_User.14,2016-08-05 00:00:00,Status,New,Working
W_CaseHistory.1402,W_Case.500,W_User.14,2016-08-11 00:00:00,Status,Working,Escalated
W_CaseHistory.1403,W_Case.500,W_User.14,2016-08-15 00:00:00,Status,Escalated,On Hold
W_CaseHistory.1404,W_Case.500,W_User.14,2016-08-17 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1405,W_Case.500,W_User.14,2016-08-18 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1406,W_Case.500,W_User.14,2016-09-17 00:00:00,Status,On Hold,Working
W_CaseHistory.1407,W_Case.500,W_User.14,2016-09-24 00:00:00,Status,Working,On Hold
W_CaseHistory.1408,W_Case.500,W_User.14,2016-10-08 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1409,W_Case.500,W_User.14,2016-10-31 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1410,W_Case.500,W_User.14,2016-11-16 00:00:00,Status,Working,Closed
W_CaseHistory.1411,W_Case.500,W_User.15,2016-09-05 00:00:00,created,,
W_CaseHistory.1412,W_Case.500,W_User.15,2016-09-05 00:00:00,Status,,New
W_CaseHistory.1413,W_Case.500,W_User.15,2016-09-26 00:00:00,Status,New,Escalated
W_CaseHistory.1414,W_Case.500,W_User.15,2016-10-04 00:00:00,Status,Escalated,Waiting on Customer
W_CaseHistory.1415,W_Case.500,W_User.15,2016-10-11 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1416,W_Case.500,W_User.15,2016-10-31 00:00:00,Status,Working,On Hold
W_CaseHistory.1417,W_Case.500,W_User.15,2016-11-07 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1418,W_Case.500,W_User.15,2016-11-07 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1419,W_Case.500,W_User.15,2016-11-16 00:00:00,Status,Working,Closed
W_CaseHistory.1420,W_Case.500,W_User.14,2016-10-23 00:00:00,created,,
W_CaseHistory.1421,W_Case.500,W_User.14,2016-10-23 00:00:00,Status,,New
W_CaseHistory.1422,W_Case.500,W_User.14,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1423,W_Case.500,W_User.9,2016-09-17 00:00:00,created,,
W_CaseHistory.1424,W_Case.500,W_User.9,2016-09-17 00:00:00,Status,,New
W_CaseHistory.1425,W_Case.500,W_User.9,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1426,W_Case.100,W_User.7,2016-07-19 00:00:00,created,,
W_CaseHistory.1427,W_Case.100,W_User.7,2016-07-19 00:00:00,Status,,New
W_CaseHistory.1428,W_Case.100,W_User.7,2016-07-26 00:00:00,Status,New,On Hold
W_CaseHistory.1429,W_Case.100,W_User.7,2016-08-06 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1430,W_Case.100,W_User.7,2016-08-14 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1431,W_Case.100,W_User.7,2016-08-25 00:00:00,Status,On Hold,Escalated
W_CaseHistory.1432,W_Case.100,W_User.7,2016-08-28 00:00:00,Status,Escalated,Working
W_CaseHistory.1433,W_Case.100,W_User.7,2016-09-25 00:00:00,Status,Working,Waiting on Customer
W_CaseHistory.1434,W_Case.100,W_User.7,2016-09-30 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1435,W_Case.100,W_User.7,2016-10-20 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1436,W_Case.100,W_User.7,2016-11-06 00:00:00,Status,Waiting on Customer,On Hold
W_CaseHistory.1437,W_Case.100,W_User.7,2016-11-16 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1438,W_Case.100,W_User.13,2016-07-31 00:00:00,created,,
W_CaseHistory.1439,W_Case.100,W_User.13,2016-07-31 00:00:00,Status,,New
W_CaseHistory.1440,W_Case.100,W_User.13,2016-08-02 00:00:00,Status,New,Waiting on Customer
W_CaseHistory.1441,W_Case.100,W_User.13,2016-08-11 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1442,W_Case.100,W_User.13,2016-08-16 00:00:00,Status,Working,On Hold
W_CaseHistory.1443,W_Case.100,W_User.13,2016-09-05 00:00:00,Status,On Hold,Waiting on Customer
W_CaseHistory.1444,W_Case.100,W_User.13,2016-09-07 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1445,W_Case.100,W_User.13,2016-09-27 00:00:00,Status,Working,On Hold
W_CaseHistory.1446,W_Case.100,W_User.13,2016-10-17 00:00:00,Status,On Hold,Escalated
W_CaseHistory.1447,W_Case.100,W_User.13,2016-11-11 00:00:00,Status,Escalated,On Hold
W_CaseHistory.1448,W_Case.100,W_User.13,2016-11-16 00:00:00,Status,On Hold,Closed
W_CaseHistory.1449,W_Case.100,W_User.9,2016-09-05 00:00:00,created,,
W_CaseHistory.1450,W_Case.100,W_User.9,2016-09-05 00:00:00,Status,,New
W_CaseHistory.1451,W_Case.100,W_User.9,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1452,W_Case.100,W_User.6,2016-09-29 00:00:00,created,,
W_CaseHistory.1453,W_Case.100,W_User.6,2016-09-29 00:00:00,Status,,New
W_CaseHistory.1454,W_Case.100,W_User.6,2016-10-25 00:00:00,Status,New,Waiting on Customer
W_CaseHistory.1455,W_Case.100,W_User.6,2016-11-16 00:00:00,Status,Waiting on Customer,Closed
W_CaseHistory.1456,W_Case.100,W_User.6,2016-08-24 00:00:00,created,,
W_CaseHistory.1457,W_Case.100,W_User.6,2016-08-24 00:00:00,Status,,New
W_CaseHistory.1458,W_Case.100,W_User.6,2016-11-16 00:00:00,Status,New,Closed
W_CaseHistory.1459,W_Case.100,W_User.6,2016-08-24 00:00:00,created,,
W_CaseHistory.1460,W_Case.100,W_User.6,2016-08-24 00:00:00,Status,,New
W_CaseHistory.1461,W_Case.100,W_User.6,2016-09-05 00:00:00,Status,New,Waiting on Customer
W_CaseHistory.1462,W_Case.100,W_User.6,2016-09-18 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1463,W_Case.100,W_User.6,2016-10-07 00:00:00,Status,Working,Waiting on Customer
W_CaseHistory.1464,W_Case.100,W_User.6,2016-11-03 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1465,W_Case.100,W_User.6,2016-11-16 00:00:00,Status,Working,Closed
W_CaseHistory.1466,W_Case.100,W_User.3,2016-07-19 00:00:00,created,,
W_CaseHistory.1467,W_Case.100,W_User.3,2016-07-19 00:00:00,Status,,New
W_CaseHistory.1468,W_Case.100,W_User.3,2016-08-08 00:00:00,Status,New,Waiting on Customer
W_CaseHistory.1469,W_Case.100,W_User.3,2016-08-30 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1470,W_Case.100,W_User.3,2016-09-26 00:00:00,Status,Working,Waiting on Customer
W_CaseHistory.1471,W_Case.100,W_User.3,2016-10-13 00:00:00,Status,Waiting on Customer,Escalated
W_CaseHistory.1472,W_Case.100,W_User.3,2016-10-16 00:00:00,Status,Escalated,Waiting on Customer
W_CaseHistory.1473,W_Case.100,W_User.3,2016-11-09 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1474,W_Case.100,W_User.3,2016-11-16 00:00:00,Status,Working,Closed
W_CaseHistory.1475,W_Case.100,W_User.13,2016-11-04 00:00:00,created,,
W_CaseHistory.1476,W_Case.100,W_User.13,2016-11-04 00:00:00,Status,,New
W_CaseHistory.1477,W_Case.100,W_User.13,2016-11-09 00:00:00,Status,New,Escalated
W_CaseHistory.1478,W_Case.100,W_User.13,2016-11-16 00:00:00,Status,Escalated,Closed
W_CaseHistory.1479,W_Case.100,W_User.10,2016-07-19 00:00:00,created,,
W_CaseHistory.1480,W_Case.100,W_User.10,2016-07-19 00:00:00,Status,,New
W_CaseHistory.1481,W_Case.100,W_User.10,2016-07-27 00:00:00,Status,New,On Hold
W_CaseHistory.1482,W_Case.100,W_User.10,2016-08-21 00:00:00,Status,On Hold,Escalated
W_CaseHistory.1483,W_Case.100,W_User.10,2016-09-18 00:00:00,Status,Escalated,Working
W_CaseHistory.1484,W_Case.100,W_User.10,2016-10-18 00:00:00,Status,Working,On Hold
W_CaseHistory.1485,W_Case.100,W_User.10,2016-10-29 00:00:00,Status,On Hold,Working
W_CaseHistory.1486,W_Case.100,W_User.10,2016-10-30 00:00:00,Status,Working,Waiting on Customer
W_CaseHistory.1487,W_Case.100,W_User.10,2016-11-16 00:00:00,Status,Waiting on Customer,Closed
W_CaseHistory.1488,W_Case.100,W_User.14,2016-09-29 00:00:00,created,,
W_CaseHistory.1489,W_Case.100,W_User.14,2016-09-29 00:00:00,Status,,New
W_CaseHistory.1490,W_Case.100,W_User.14,2016-10-23 00:00:00,Status,New,Escalated
W_CaseHistory.1491,W_Case.100,W_User.14,2016-10-24 00:00:00,Status,Escalated,Waiting on Customer
W_CaseHistory.1492,W_Case.100,W_User.14,2016-10-24 00:00:00,Status,Waiting on Customer,Working
W_CaseHistory.1493,W_Case.100,W_User.14,2016-11-03 00:00:00,Status,Working,Waiting on Customer
W_CaseHistory.1494,W_Case.100,W_User.14,2016-11-16 00:00:00,Status,Waiting on Customer,Closed
