External_Id__c,AtCapacityDuration__c,AverageCapacity__c,ConfiguredCapacity__c,CreatedDate__c,IdleDuration__c,IsAway__c,IsCurrentState__c,StatusDuration__c,StatusStartDate__c,StatusEndDate__c,Owner.External_Id__c,User.External_Id__c,ServicePresenceStatus.DeveloperName
W_UserServicePresence.612,619,350,591,2016-07-08 06:33:26,311,true,false,30,2016-09-07 10:35:26,2016-09-07 10:35:56,W_Services_User.17,W_Services_User.17,Available_Live_Agent
W_UserServicePresence.613,476,239,322,2016-12-04 19:21:19,197,true,true,723,2016-10-10 02:20:03,2016-10-10 02:32:06,W_Services_User.12,W_Services_User.12,Available_Live_Agent
W_UserServicePresence.614,428,446,553,2017-02-21 05:50:36,312,false,true,375,2016-07-26 23:22:34,2016-07-26 23:28:49,W_Services_User.5,W_Services_User.5,Busy
W_UserServicePresence.615,834,451,290,2016-10-05 19:44:34,517,false,false,103,2017-02-11 20:50:18,2017-02-11 20:52:01,W_Services_User.14,W_Services_User.14,Busy_Lunch
W_UserServicePresence.616,561,321,343,2016-08-29 10:24:50,234,true,false,298,2017-02-06 10:21:07,2017-02-06 10:26:05,W_Services_User.16,W_Services_User.16,Busy_Break
W_UserServicePresence.617,402,375,404,2016-12-30 06:36:16,71,false,true,46,2016-09-09 22:57:31,2016-09-09 22:58:17,W_Services_User.1,W_Services_User.1,Busy_Lunch
W_UserServicePresence.618,392,488,549,2016-11-23 02:02:24,61,false,false,795,2016-11-10 02:00:06,2016-11-10 02:13:21,W_Services_User.16,W_Services_User.16,Available_LiveMessage
W_UserServicePresence.619,161,381,465,2017-02-04 17:56:53,99,false,false,322,2017-03-21 16:26:13,2017-03-21 16:31:35,W_Services_User.5,W_Services_User.5,Online
W_UserServicePresence.620,336,204,412,2016-09-25 00:27:21,327,false,false,867,2016-08-27 06:22:43,2016-08-27 06:37:10,W_Services_User.3,W_Services_User.3,Online
W_UserServicePresence.621,604,289,471,2016-09-16 23:37:29,457,false,false,181,2017-03-01 22:47:51,2017-03-01 22:50:52,W_Services_User.9,W_Services_User.9,Busy_Break
W_UserServicePresence.622,822,75,550,2016-09-05 17:11:47,591,true,false,648,2016-08-04 12:09:29,2016-08-04 12:20:17,W_Services_User.4,W_Services_User.4,Online
W_UserServicePresence.623,42,143,512,2017-03-29 17:22:23,234,true,false,265,2017-02-01 02:41:16,2017-02-01 02:45:41,W_Services_User.11,W_Services_User.11,Busy_Lunch
W_UserServicePresence.624,362,338,436,2016-12-27 15:24:21,528,false,true,486,2016-07-26 18:19:58,2016-07-26 18:28:04,W_Services_User.5,W_Services_User.5,Busy_Lunch
W_UserServicePresence.625,533,118,580,2017-02-03 18:13:15,36,true,true,519,2017-03-01 22:48:28,2017-03-01 22:57:07,W_Services_User.18,W_Services_User.18,Available_Live_Agent
W_UserServicePresence.626,585,324,127,2016-11-14 06:02:45,317,false,true,505,2017-02-08 00:34:29,2017-02-08 00:42:54,W_Services_User.4,W_Services_User.4,Busy_Break
W_UserServicePresence.627,725,301,201,2016-11-09 19:54:03,203,false,false,271,2017-01-04 21:36:35,2017-01-04 21:41:06,W_Services_User.15,W_Services_User.15,Available_LiveMessage
W_UserServicePresence.628,452,314,83,2016-12-10 17:13:53,118,true,false,872,2017-03-08 13:03:22,2017-03-08 13:17:54,W_Services_User.8,W_Services_User.8,Busy_Lunch
W_UserServicePresence.629,756,287,435,2016-12-30 02:24:45,279,true,false,514,2016-08-19 18:07:16,2016-08-19 18:15:50,W_Services_User.2,W_Services_User.2,Busy
W_UserServicePresence.630,234,63,253,2016-08-10 21:51:41,350,true,false,758,2017-03-18 22:16:36,2017-03-18 22:29:14,W_Services_User.20,W_Services_User.20,Available_Live_Agent
W_UserServicePresence.631,506,85,530,2016-10-07 14:11:08,257,false,false,521,2016-11-23 05:25:27,2016-11-23 05:34:08,W_Services_User.5,W_Services_User.5,Busy_Lunch
W_UserServicePresence.632,394,228,581,2016-12-11 17:39:41,260,true,false,886,2016-07-26 03:20:36,2016-07-26 03:35:22,W_Services_User.1,W_Services_User.1,Busy_Lunch
W_UserServicePresence.633,139,410,93,2016-08-01 16:52:46,564,true,true,248,2016-12-06 23:17:42,2016-12-06 23:21:50,W_Services_User.13,W_Services_User.13,Busy
W_UserServicePresence.634,756,449,480,2016-08-09 19:21:35,358,true,false,382,2016-10-10 20:35:14,2016-10-10 20:41:36,W_Services_User.3,W_Services_User.3,Busy_Lunch
W_UserServicePresence.635,326,153,125,2016-10-19 19:17:20,239,true,false,347,2017-02-26 20:18:27,2017-02-26 20:24:14,W_Services_User.1,W_Services_User.1,Available_Live_Agent
W_UserServicePresence.636,894,485,160,2017-03-23 18:30:25,451,false,false,666,2016-10-30 17:10:38,2016-10-30 17:21:44,W_Services_User.15,W_Services_User.15,Busy_Break
W_UserServicePresence.637,162,53,105,2017-03-01 15:15:38,515,false,true,681,2017-02-21 00:14:19,2017-02-21 00:25:40,W_Services_User.3,W_Services_User.3,Online
W_UserServicePresence.638,749,237,509,2016-09-27 16:35:28,53,true,true,302,2017-03-11 12:08:39,2017-03-11 12:13:41,W_Services_User.20,W_Services_User.20,Available_LiveMessage
W_UserServicePresence.639,410,262,228,2017-03-27 22:39:13,101,false,true,347,2016-10-12 02:23:09,2016-10-12 02:28:56,W_Services_User.17,W_Services_User.17,Available_LiveMessage
W_UserServicePresence.640,624,481,414,2017-01-24 06:44:32,409,true,false,829,2016-09-22 03:07:25,2016-09-22 03:21:14,W_Services_User.8,W_Services_User.8,Available_Live_Agent
W_UserServicePresence.641,483,232,523,2016-09-26 14:11:54,459,true,false,237,2017-02-15 00:38:27,2017-02-15 00:42:24,W_Services_User.9,W_Services_User.9,Available_LiveMessage
W_UserServicePresence.642,544,53,391,2016-10-17 02:48:09,485,true,false,274,2016-10-15 00:38:47,2016-10-15 00:43:21,W_Services_User.8,W_Services_User.8,Busy_Break
W_UserServicePresence.643,740,64,498,2016-09-03 16:21:22,93,false,false,665,2017-03-25 07:16:39,2017-03-25 07:27:44,W_Services_User.8,W_Services_User.8,Busy_Lunch
W_UserServicePresence.644,155,118,264,2016-10-29 18:24:07,301,true,false,488,2017-02-04 17:41:23,2017-02-04 17:49:31,W_Services_User.5,W_Services_User.5,Busy
W_UserServicePresence.645,481,250,417,2016-07-01 12:57:38,581,false,true,375,2016-10-02 08:17:44,2016-10-02 08:23:59,W_Services_User.11,W_Services_User.11,Busy_Training
W_UserServicePresence.646,454,152,446,2016-12-15 02:07:21,517,false,false,809,2016-08-01 03:27:03,2016-08-01 03:40:32,W_Services_User.20,W_Services_User.20,Available_Live_Agent
W_UserServicePresence.647,613,130,525,2017-03-11 14:29:01,347,true,false,562,2017-03-11 09:11:02,2017-03-11 09:20:24,W_Services_User.4,W_Services_User.4,Available_LiveMessage
W_UserServicePresence.648,540,247,585,2017-02-06 12:12:07,225,true,true,693,2016-08-28 09:22:54,2016-08-28 09:34:27,W_Services_User.11,W_Services_User.11,Busy_Break
W_UserServicePresence.649,79,243,128,2017-03-28 06:12:52,196,true,false,881,2016-09-11 00:15:51,2016-09-11 00:30:32,W_Services_User.14,W_Services_User.14,Available_LiveMessage
W_UserServicePresence.650,431,250,222,2017-02-22 05:57:13,106,false,false,715,2016-08-21 18:09:41,2016-08-21 18:21:36,W_Services_User.18,W_Services_User.18,Online
W_UserServicePresence.651,762,249,139,2017-01-20 05:37:07,257,true,false,472,2017-02-27 00:08:41,2017-02-27 00:16:33,W_Services_User.4,W_Services_User.4,Busy_Lunch
W_UserServicePresence.652,72,190,315,2016-08-07 13:51:28,466,false,true,688,2016-08-11 18:52:02,2016-08-11 19:03:30,W_Services_User.1,W_Services_User.1,Busy_Training
W_UserServicePresence.653,134,41,317,2016-07-14 08:29:46,326,false,true,470,2016-09-01 21:50:21,2016-09-01 21:58:11,W_Services_User.16,W_Services_User.16,Busy_Training
W_UserServicePresence.654,856,397,561,2016-11-02 10:09:03,153,false,true,896,2016-11-12 14:22:16,2016-11-12 14:37:12,W_Services_User.15,W_Services_User.15,Busy_Training
W_UserServicePresence.655,96,199,531,2016-09-17 02:15:35,284,false,true,889,2016-11-05 18:36:24,2016-11-05 18:51:13,W_Services_User.18,W_Services_User.18,Available_Live_Agent
W_UserServicePresence.656,186,83,262,2017-01-24 05:27:07,289,true,false,834,2016-12-17 02:29:38,2016-12-17 02:43:32,W_Services_User.3,W_Services_User.3,Available_Live_Agent
W_UserServicePresence.657,290,63,181,2017-03-07 09:06:19,44,true,true,797,2016-09-08 04:36:39,2016-09-08 04:49:56,W_Services_User.4,W_Services_User.4,Busy_Break
W_UserServicePresence.658,420,75,49,2017-02-25 16:57:19,259,true,false,224,2016-07-06 06:32:32,2016-07-06 06:36:16,W_Services_User.1,W_Services_User.1,Busy_Training
W_UserServicePresence.659,703,193,96,2016-10-18 01:05:20,570,false,false,548,2016-07-18 04:40:34,2016-07-18 04:49:42,W_Services_User.7,W_Services_User.7,Busy_Break
W_UserServicePresence.660,110,465,148,2016-09-03 19:50:48,363,true,false,371,2017-01-12 03:48:48,2017-01-12 03:54:59,W_Services_User.12,W_Services_User.12,Available_Live_Agent
W_UserServicePresence.661,553,118,210,2016-08-10 04:58:46,203,false,false,481,2017-02-06 15:45:33,2017-02-06 15:53:34,W_Services_User.1,W_Services_User.1,Busy_Break
W_UserServicePresence.662,592,145,268,2017-02-13 03:04:30,100,false,false,87,2017-03-15 05:36:27,2017-03-15 05:37:54,W_Services_User.9,W_Services_User.9,Available_Live_Agent
W_UserServicePresence.663,57,159,599,2017-01-26 06:01:38,487,true,true,178,2017-02-16 05:55:33,2017-02-16 05:58:31,W_Services_User.20,W_Services_User.20,Busy_Lunch
W_UserServicePresence.664,139,108,505,2016-08-11 21:50:00,386,false,true,114,2016-08-04 10:03:35,2016-08-04 10:05:29,W_Services_User.16,W_Services_User.16,Busy_Lunch
W_UserServicePresence.665,489,433,168,2017-03-28 18:53:34,65,false,true,254,2016-07-26 00:54:10,2016-07-26 00:58:24,W_Services_User.4,W_Services_User.4,Busy_Training
W_UserServicePresence.666,213,377,210,2017-01-17 17:33:05,245,true,true,197,2017-03-04 15:36:27,2017-03-04 15:39:44,W_Services_User.2,W_Services_User.2,Available_Live_Agent
W_UserServicePresence.667,447,175,402,2016-08-19 00:56:51,300,false,false,127,2017-01-06 22:22:56,2017-01-06 22:25:03,W_Services_User.16,W_Services_User.16,Online
W_UserServicePresence.668,77,58,329,2017-01-08 04:48:23,321,false,false,72,2017-03-08 01:08:00,2017-03-08 01:09:12,W_Services_User.9,W_Services_User.9,Busy_Lunch
W_UserServicePresence.669,743,321,224,2016-12-30 07:44:47,229,false,false,699,2016-09-25 18:15:00,2016-09-25 18:26:39,W_Services_User.8,W_Services_User.8,Busy_Break
W_UserServicePresence.670,682,65,72,2017-01-04 09:07:40,347,false,false,740,2017-02-06 19:38:00,2017-02-06 19:50:20,W_Services_User.17,W_Services_User.17,Busy_Lunch
W_UserServicePresence.671,195,251,395,2017-03-28 20:04:03,239,true,false,160,2017-03-21 19:22:19,2017-03-21 19:24:59,W_Services_User.15,W_Services_User.15,Online
W_UserServicePresence.672,895,309,102,2017-02-16 18:53:41,479,false,false,727,2016-11-10 21:15:51,2016-11-10 21:27:58,W_Services_User.6,W_Services_User.6,Busy_Break
W_UserServicePresence.673,166,223,432,2016-08-18 01:28:57,232,true,true,99,2016-07-01 17:59:51,2016-07-01 18:01:30,W_Services_User.17,W_Services_User.17,Busy_Lunch
W_UserServicePresence.674,128,220,300,2016-11-18 05:17:38,269,false,false,523,2017-01-16 21:56:53,2017-01-16 22:05:36,W_Services_User.18,W_Services_User.18,Online
W_UserServicePresence.675,381,230,314,2016-09-15 09:53:22,105,false,false,463,2017-02-25 16:44:42,2017-02-25 16:52:25,W_Services_User.5,W_Services_User.5,Online
W_UserServicePresence.676,431,73,307,2017-01-27 06:28:49,276,false,false,895,2016-09-12 09:18:45,2016-09-12 09:33:40,W_Services_User.20,W_Services_User.20,Busy_Training
W_UserServicePresence.677,452,475,192,2016-09-16 12:05:04,564,true,true,182,2016-11-25 10:51:03,2016-11-25 10:54:05,W_Services_User.10,W_Services_User.10,Available_Live_Agent
W_UserServicePresence.678,722,421,41,2016-12-30 02:39:07,219,true,false,808,2017-03-21 07:47:24,2017-03-21 08:00:52,W_Services_User.2,W_Services_User.2,Available_LiveMessage
W_UserServicePresence.679,190,367,243,2016-07-30 10:48:33,531,true,false,266,2016-08-11 08:09:33,2016-08-11 08:13:59,W_Services_User.19,W_Services_User.19,Available_Live_Agent
W_UserServicePresence.680,283,55,252,2017-02-27 02:02:35,116,false,false,108,2017-01-06 03:46:47,2017-01-06 03:48:35,W_Services_User.7,W_Services_User.7,Busy_Lunch
W_UserServicePresence.681,228,305,466,2016-12-20 07:25:56,424,false,true,584,2016-12-12 15:18:26,2016-12-12 15:28:10,W_Services_User.12,W_Services_User.12,Available_LiveMessage
W_UserServicePresence.682,38,213,456,2016-12-08 06:13:43,105,false,false,207,2016-12-28 20:31:45,2016-12-28 20:35:12,W_Services_User.7,W_Services_User.7,Online
W_UserServicePresence.683,44,355,192,2016-11-08 06:05:13,172,true,false,726,2016-09-30 00:12:48,2016-09-30 00:24:54,W_Services_User.9,W_Services_User.9,Online
W_UserServicePresence.684,88,203,266,2016-10-31 04:33:54,304,true,true,568,2016-08-22 17:01:22,2016-08-22 17:10:50,W_Services_User.9,W_Services_User.9,Busy_Training
W_UserServicePresence.685,492,245,198,2016-08-02 12:03:24,594,false,true,562,2017-01-14 02:30:59,2017-01-14 02:40:21,W_Services_User.14,W_Services_User.14,Busy_Training
W_UserServicePresence.686,298,165,171,2017-02-18 15:06:22,490,true,false,42,2017-03-20 04:18:03,2017-03-20 04:18:45,W_Services_User.1,W_Services_User.1,Busy_Lunch
W_UserServicePresence.687,226,276,264,2016-08-09 23:40:10,374,true,false,375,2016-08-08 08:33:17,2016-08-08 08:39:32,W_Services_User.14,W_Services_User.14,Online
W_UserServicePresence.688,625,435,516,2017-02-02 13:39:37,338,false,false,473,2016-08-10 03:47:21,2016-08-10 03:55:14,W_Services_User.3,W_Services_User.3,Available_LiveMessage
W_UserServicePresence.689,267,396,425,2017-02-28 09:46:45,30,true,true,339,2017-01-03 10:58:37,2017-01-03 11:04:16,W_Services_User.1,W_Services_User.1,Busy_Training
W_UserServicePresence.690,828,209,94,2016-11-18 01:43:55,594,true,true,97,2016-12-03 13:42:46,2016-12-03 13:44:23,W_Services_User.6,W_Services_User.6,Available_Live_Agent
W_UserServicePresence.691,687,349,537,2016-12-28 07:14:13,496,false,true,337,2016-10-16 09:03:01,2016-10-16 09:08:38,W_Services_User.18,W_Services_User.18,Available_LiveMessage
W_UserServicePresence.692,254,362,392,2016-07-24 03:37:34,497,false,false,416,2017-03-12 10:53:07,2017-03-12 11:00:03,W_Services_User.16,W_Services_User.16,Busy_Break
W_UserServicePresence.693,327,434,527,2016-11-27 04:40:57,550,false,false,736,2017-02-05 15:18:12,2017-02-05 15:30:28,W_Services_User.10,W_Services_User.10,Busy_Break
W_UserServicePresence.694,63,203,589,2017-01-15 20:17:33,291,false,true,608,2017-01-31 15:50:11,2017-01-31 16:00:19,W_Services_User.10,W_Services_User.10,Busy
W_UserServicePresence.695,811,110,320,2016-11-23 18:49:58,330,true,true,409,2016-11-17 08:59:37,2016-11-17 09:06:26,W_Services_User.18,W_Services_User.18,Available_LiveMessage
W_UserServicePresence.696,717,484,440,2017-03-23 07:13:49,276,true,true,633,2016-09-13 03:20:20,2016-09-13 03:30:53,W_Services_User.16,W_Services_User.16,Online
W_UserServicePresence.697,497,424,448,2016-07-12 08:39:10,328,false,false,32,2017-03-10 07:25:25,2017-03-10 07:25:57,W_Services_User.3,W_Services_User.3,Busy
W_UserServicePresence.698,817,401,112,2016-07-03 03:00:56,80,true,false,855,2016-09-19 22:25:19,2016-09-19 22:39:34,W_Services_User.19,W_Services_User.19,Busy_Break
W_UserServicePresence.699,60,149,204,2016-08-06 07:14:38,414,false,false,701,2017-01-28 08:15:58,2017-01-28 08:27:39,W_Services_User.15,W_Services_User.15,Busy_Training
W_UserServicePresence.700,321,58,468,2016-08-26 13:30:18,445,false,true,865,2016-07-24 05:40:24,2016-07-24 05:54:49,W_Services_User.17,W_Services_User.17,Busy_Training
W_UserServicePresence.701,533,477,130,2016-11-16 06:50:09,295,false,false,815,2016-08-30 21:58:02,2016-08-30 22:11:37,W_Services_User.7,W_Services_User.7,Busy_Training
W_UserServicePresence.702,41,364,350,2017-01-18 16:30:34,573,true,false,614,2016-10-01 20:45:09,2016-10-01 20:55:23,W_Services_User.8,W_Services_User.8,Busy
W_UserServicePresence.703,383,347,146,2016-07-01 23:42:55,82,false,true,580,2017-03-29 09:19:02,2017-03-29 09:28:42,W_Services_User.5,W_Services_User.5,Busy_Training
W_UserServicePresence.704,824,373,213,2016-08-07 09:03:36,423,false,false,65,2016-08-01 10:22:03,2016-08-01 10:23:08,W_Services_User.4,W_Services_User.4,Busy_Training
W_UserServicePresence.705,35,302,155,2016-07-22 22:56:37,540,false,false,695,2017-01-20 08:21:57,2017-01-20 08:33:32,W_Services_User.12,W_Services_User.12,Available_LiveMessage
W_UserServicePresence.706,534,63,535,2016-11-16 08:14:59,396,true,false,475,2016-12-21 19:01:50,2016-12-21 19:09:45,W_Services_User.14,W_Services_User.14,Busy_Training
W_UserServicePresence.707,748,422,478,2016-08-01 22:44:00,501,false,false,583,2016-10-27 17:15:30,2016-10-27 17:25:13,W_Services_User.2,W_Services_User.2,Available_LiveMessage
W_UserServicePresence.708,653,332,221,2017-03-08 10:07:24,565,true,true,498,2016-08-05 06:28:14,2016-08-05 06:36:32,W_Services_User.6,W_Services_User.6,Busy
W_UserServicePresence.709,490,141,316,2016-08-23 12:50:10,346,false,true,370,2017-02-07 15:09:44,2017-02-07 15:15:54,W_Services_User.14,W_Services_User.14,Online
W_UserServicePresence.710,737,82,442,2017-02-10 11:30:01,243,false,false,426,2016-11-10 19:39:16,2016-11-10 19:46:22,W_Services_User.15,W_Services_User.15,Busy_Training
W_UserServicePresence.711,677,142,383,2017-02-06 18:30:44,262,true,false,873,2016-10-08 06:50:02,2016-10-08 07:04:35,W_Services_User.12,W_Services_User.12,Busy
W_UserServicePresence.712,546,187,476,2016-08-04 16:26:41,223,true,false,655,2017-03-16 11:32:52,2017-03-16 11:43:47,W_Services_User.2,W_Services_User.2,Busy
W_UserServicePresence.713,83,300,56,2016-10-25 08:22:19,484,false,true,319,2017-02-18 08:13:06,2017-02-18 08:18:25,W_Services_User.10,W_Services_User.10,Busy_Lunch
W_UserServicePresence.714,533,320,59,2016-12-21 01:57:51,101,false,false,567,2016-07-08 01:37:21,2016-07-08 01:46:48,W_Services_User.19,W_Services_User.19,Busy_Lunch
W_UserServicePresence.715,818,114,67,2017-01-05 21:39:26,106,true,false,421,2016-08-21 20:17:45,2016-08-21 20:24:46,W_Services_User.15,W_Services_User.15,Available_Live_Agent
W_UserServicePresence.716,125,40,118,2016-07-04 06:17:28,107,false,true,308,2017-02-25 04:44:22,2017-02-25 04:49:30,W_Services_User.1,W_Services_User.1,Busy_Training
W_UserServicePresence.717,94,76,553,2017-01-28 15:04:28,169,false,true,648,2016-07-16 14:18:24,2016-07-16 14:29:12,W_Services_User.9,W_Services_User.9,Busy_Lunch
W_UserServicePresence.718,438,306,69,2017-03-01 17:32:20,194,true,true,367,2017-03-20 07:45:26,2017-03-20 07:51:33,W_Services_User.17,W_Services_User.17,Busy_Lunch
W_UserServicePresence.719,731,63,583,2016-12-14 17:36:31,339,true,true,323,2016-08-01 18:15:19,2016-08-01 18:20:42,W_Services_User.9,W_Services_User.9,Online
W_UserServicePresence.720,111,178,288,2016-08-09 14:39:03,252,true,false,594,2017-02-06 08:43:03,2017-02-06 08:52:57,W_Services_User.15,W_Services_User.15,Available_Live_Agent
W_UserServicePresence.721,399,466,512,2016-11-25 12:45:16,462,false,true,763,2016-07-18 23:04:01,2016-07-18 23:16:44,W_Services_User.5,W_Services_User.5,Available_Live_Agent
W_UserServicePresence.722,549,146,147,2017-02-17 17:16:02,391,true,false,209,2017-03-17 21:25:12,2017-03-17 21:28:41,W_Services_User.15,W_Services_User.15,Busy_Training
W_UserServicePresence.723,668,429,206,2016-12-10 09:04:09,508,false,false,816,2016-07-04 07:17:02,2016-07-04 07:30:38,W_Services_User.5,W_Services_User.5,Busy_Lunch
W_UserServicePresence.724,352,422,563,2016-12-31 17:10:31,441,false,false,623,2017-01-26 02:01:08,2017-01-26 02:11:31,W_Services_User.16,W_Services_User.16,Busy_Training
W_UserServicePresence.725,169,258,443,2016-07-20 18:55:25,384,false,true,167,2016-07-11 16:47:19,2016-07-11 16:50:06,W_Services_User.13,W_Services_User.13,Available_Live_Agent
W_UserServicePresence.726,198,196,45,2017-01-21 18:31:16,395,false,true,731,2017-03-29 02:51:44,2017-03-29 03:03:55,W_Services_User.1,W_Services_User.1,Available_Live_Agent
W_UserServicePresence.727,215,55,364,2016-11-09 13:23:05,207,false,true,42,2017-01-30 21:30:54,2017-01-30 21:31:36,W_Services_User.7,W_Services_User.7,Busy_Break
W_UserServicePresence.728,426,85,121,2016-11-19 20:31:05,144,true,false,302,2017-01-03 09:30:55,2017-01-03 09:35:57,W_Services_User.11,W_Services_User.11,Busy_Break
W_UserServicePresence.729,576,415,502,2017-02-24 23:02:59,42,false,false,360,2016-07-29 14:18:44,2016-07-29 14:24:44,W_Services_User.3,W_Services_User.3,Available_Live_Agent
W_UserServicePresence.730,451,403,135,2016-12-25 17:15:03,46,true,true,833,2016-11-13 00:11:30,2016-11-13 00:25:23,W_Services_User.20,W_Services_User.20,Busy_Lunch
W_UserServicePresence.731,865,257,564,2016-09-26 22:03:16,265,false,false,431,2017-02-15 09:09:58,2017-02-15 09:17:09,W_Services_User.20,W_Services_User.20,Available_LiveMessage
W_UserServicePresence.732,217,357,341,2017-02-09 03:25:13,555,false,true,356,2017-02-02 13:38:45,2017-02-02 13:44:41,W_Services_User.9,W_Services_User.9,Available_LiveMessage
W_UserServicePresence.733,472,405,349,2016-11-17 13:03:34,300,false,false,90,2016-11-28 22:19:12,2016-11-28 22:20:42,W_Services_User.16,W_Services_User.16,Online
W_UserServicePresence.734,220,86,334,2016-10-22 09:14:55,189,false,false,485,2016-11-10 11:12:23,2016-11-10 11:20:28,W_Services_User.4,W_Services_User.4,Busy_Lunch
W_UserServicePresence.735,470,311,164,2016-11-19 19:41:01,132,false,false,801,2017-01-05 16:08:42,2017-01-05 16:22:03,W_Services_User.6,W_Services_User.6,Busy_Lunch
W_UserServicePresence.736,557,33,518,2017-03-09 16:08:27,322,true,false,284,2016-11-03 22:14:42,2016-11-03 22:19:26,W_Services_User.17,W_Services_User.17,Busy
W_UserServicePresence.737,663,373,359,2017-01-04 12:35:50,97,true,true,397,2016-09-07 08:01:03,2016-09-07 08:07:40,W_Services_User.8,W_Services_User.8,Busy
W_UserServicePresence.738,130,363,229,2016-11-30 00:22:31,224,true,false,81,2016-09-24 15:18:42,2016-09-24 15:20:03,W_Services_User.11,W_Services_User.11,Busy_Break
W_UserServicePresence.739,673,196,406,2016-07-22 20:15:52,392,false,true,273,2016-08-26 04:54:39,2016-08-26 04:59:12,W_Services_User.19,W_Services_User.19,Busy_Training
W_UserServicePresence.740,592,62,170,2016-12-12 16:30:08,544,false,true,276,2017-03-08 06:17:03,2017-03-08 06:21:39,W_Services_User.3,W_Services_User.3,Available_Live_Agent
W_UserServicePresence.741,585,344,122,2016-12-11 04:51:26,262,true,false,120,2016-09-20 09:07:49,2016-09-20 09:09:49,W_Services_User.18,W_Services_User.18,Busy
W_UserServicePresence.742,252,356,376,2016-11-04 12:19:55,361,true,false,377,2016-07-15 22:18:44,2016-07-15 22:25:01,W_Services_User.1,W_Services_User.1,Available_Live_Agent
W_UserServicePresence.743,234,169,191,2016-08-15 05:59:50,399,false,false,635,2016-08-15 15:27:55,2016-08-15 15:38:30,W_Services_User.6,W_Services_User.6,Busy
W_UserServicePresence.744,116,384,325,2017-03-19 06:41:59,110,true,true,88,2016-08-20 04:01:02,2016-08-20 04:02:30,W_Services_User.7,W_Services_User.7,Busy
W_UserServicePresence.745,603,63,378,2017-03-06 08:23:34,407,true,true,286,2016-10-29 17:01:03,2016-10-29 17:05:49,W_Services_User.1,W_Services_User.1,Busy
W_UserServicePresence.746,585,500,462,2017-02-07 20:06:46,443,false,false,758,2016-11-09 03:48:06,2016-11-09 04:00:44,W_Services_User.7,W_Services_User.7,Busy_Lunch
W_UserServicePresence.747,286,290,523,2017-01-25 16:06:30,207,false,true,107,2017-01-17 17:11:19,2017-01-17 17:13:06,W_Services_User.16,W_Services_User.16,Online
W_UserServicePresence.748,435,156,171,2016-11-06 01:24:51,154,true,true,349,2017-03-24 05:21:43,2017-03-24 05:27:32,W_Services_User.15,W_Services_User.15,Online
W_UserServicePresence.749,546,387,538,2017-01-23 01:52:26,180,true,true,558,2017-01-14 08:27:47,2017-01-14 08:37:05,W_Services_User.18,W_Services_User.18,Available_Live_Agent
W_UserServicePresence.750,199,456,523,2016-12-01 09:28:11,446,false,true,607,2017-03-12 00:19:30,2017-03-12 00:29:37,W_Services_User.10,W_Services_User.10,Online
W_UserServicePresence.751,157,78,532,2017-01-10 02:16:33,295,false,true,433,2017-01-29 20:43:15,2017-01-29 20:50:28,W_Services_User.10,W_Services_User.10,Busy_Training
W_UserServicePresence.752,699,39,460,2016-09-03 02:26:19,314,true,true,656,2016-10-04 15:26:26,2016-10-04 15:37:22,W_Services_User.3,W_Services_User.3,Busy
W_UserServicePresence.753,879,466,498,2016-07-24 02:15:44,419,true,false,567,2016-08-17 14:17:28,2016-08-17 14:26:55,W_Services_User.13,W_Services_User.13,Busy_Break
W_UserServicePresence.754,163,209,258,2016-10-30 05:34:00,387,false,false,261,2016-08-27 15:58:14,2016-08-27 16:02:35,W_Services_User.1,W_Services_User.1,Available_Live_Agent
W_UserServicePresence.755,508,362,259,2016-12-07 05:28:17,235,true,true,174,2016-09-23 17:51:43,2016-09-23 17:54:37,W_Services_User.17,W_Services_User.17,Busy
W_UserServicePresence.756,368,447,341,2017-03-20 00:44:09,297,false,false,122,2017-03-10 03:50:31,2017-03-10 03:52:33,W_Services_User.3,W_Services_User.3,Busy_Lunch
W_UserServicePresence.757,286,147,400,2017-03-12 03:24:10,422,true,false,891,2016-11-26 16:05:12,2016-11-26 16:20:03,W_Services_User.9,W_Services_User.9,Available_LiveMessage
W_UserServicePresence.758,851,264,411,2017-01-08 04:05:26,205,true,true,250,2016-10-15 10:45:05,2016-10-15 10:49:15,W_Services_User.4,W_Services_User.4,Busy
W_UserServicePresence.759,836,401,186,2016-07-30 12:02:46,573,false,false,898,2017-02-03 14:48:40,2017-02-03 15:03:38,W_Services_User.4,W_Services_User.4,Available_LiveMessage
W_UserServicePresence.760,146,216,201,2016-08-31 01:00:07,368,false,false,413,2016-07-19 23:24:44,2016-07-19 23:31:37,W_Services_User.13,W_Services_User.13,Busy_Training
W_UserServicePresence.761,492,36,152,2016-10-07 03:05:47,116,false,true,68,2016-12-20 21:45:35,2016-12-20 21:46:43,W_Services_User.2,W_Services_User.2,Busy
W_UserServicePresence.762,376,186,249,2017-02-18 17:01:51,416,true,false,539,2017-01-18 19:46:41,2017-01-18 19:55:40,W_Services_User.15,W_Services_User.15,Available_Live_Agent
W_UserServicePresence.763,239,45,334,2017-01-28 18:09:08,471,true,false,783,2017-03-11 10:57:21,2017-03-11 11:10:24,W_Services_User.1,W_Services_User.1,Available_LiveMessage
W_UserServicePresence.764,443,386,474,2016-08-18 23:43:15,155,false,true,868,2016-07-17 09:16:16,2016-07-17 09:30:44,W_Services_User.14,W_Services_User.14,Available_Live_Agent
