External_Id__c,RequestDateTime__c,CreatedDate__c,AssignedDateTime__c,AcceptDateTime__c,CloseDateTime__c,ActiveTime__c,AgentCapacityWhenDeclined__c,CancelDateTime__c,CapacityPercentage__c,CapacityWeight__c,DeclineDateTime__c,DeclineReason__c,HandleTime__c,OriginalQueue.DeveloperName,PushTimeout__c,PushTimeoutDateTime__c,ServiceChannel.DeveloperName,SpeedToAnswer__c,Status__c,User.External_Id__c,Case.External_Id__c
W_AgentWork.72,2016-10-18 17:46:45,2016-10-18 18:40:45,2016-10-18 18:41:58,2016-10-18 18:43:23,2016-10-18 18:56:29,786,1007,2016-10-18 18:47:42,19,2,2016-10-18 18:51:20,Vivamus vel nulla eget eros elementum pellentesque.,786,Knowledge_Translations,56,2016-10-18 18:41:35,Cases,3398,Assigned,W_Services_User.20,W_Case.101
W_AgentWork.73,2016-11-05 23:07:44,2016-11-06 00:53:44,2016-11-06 00:54:21,2016-11-06 01:01:02,2016-11-06 01:21:04,1202,1479,2016-11-06 00:59:09,81,4,2016-11-06 01:00:55,Nulla facilisi.,1202,InternationalQueue,27,2016-11-06 00:55:02,Leads,6798,Declined,W_Services_User.20,W_Case.55
W_AgentWork.74,2017-01-31 12:36:48,2017-01-31 14:11:48,2017-01-31 14:12:58,2017-01-31 14:19:14,2017-01-31 14:37:08,1074,1742,2017-01-31 14:21:15,21,6,2017-01-31 14:21:57,Proin risus.,1074,GeneralQueue,88,2017-01-31 14:13:12,sfdc_liveagent,6146,Unavailable,W_Services_User.11,W_Case.63
W_AgentWork.75,2017-03-01 03:13:37,2017-03-01 04:46:37,2017-03-01 04:48:03,2017-03-01 04:51:58,2017-03-01 05:18:33,1595,1680,2017-03-01 04:55:19,84,5,2017-03-01 04:56:17,Praesent id massa id nisl venenatis lacinia.,1595,TargetCampaign,3,2017-03-01 04:47:48,LiveMessage,5901,Assigned,W_Services_User.14,W_Case.100
W_AgentWork.76,2016-07-30 17:28:08,2016-07-30 19:20:08,2016-07-30 19:21:14,2016-07-30 19:30:14,2016-07-30 19:50:18,1204,1558,2016-07-30 19:30:22,97,2,2016-07-30 19:27:36,Integer a nibh.,1204,Tier3Queue,5,2016-07-30 19:21:41,Cases,7326,Assigned,W_Services_User.1,W_Case.272
W_AgentWork.77,2016-07-25 14:05:27,2016-07-25 16:01:27,2016-07-25 16:01:33,2016-07-25 16:04:23,2016-07-25 16:08:40,257,1589,2016-07-25 16:07:13,58,4,2016-07-25 16:05:36,Integer a nibh.,257,UnassignedPartnerLeads,51,2016-07-25 16:01:27,LiveMessage,7136,Canceled,W_Services_User.18,W_Case.489
W_AgentWork.78,2017-03-17 15:28:32,2017-03-17 15:37:32,2017-03-17 15:38:38,2017-03-17 15:39:22,2017-03-17 15:56:24,1022,1322,2017-03-17 15:44:23,97,5,2017-03-17 15:40:21,In hac habitasse platea dictumst.,1022,TargetCampaign,12,2017-03-17 15:38:33,Leads,650,Closed,W_Services_User.9,W_Case.294
W_AgentWork.79,2017-02-26 18:54:10,2017-02-26 19:09:10,2017-02-26 19:10:28,2017-02-26 19:18:12,2017-02-26 19:30:47,755,1302,2017-02-26 19:14:21,9,5,2017-02-26 19:14:23,Sed accumsan felis.,755,Tier2Queue,76,2017-02-26 19:10:40,Leads,1442,Assigned,W_Services_User.16,W_Case.340
W_AgentWork.80,2016-10-24 01:27:27,2016-10-24 01:54:27,2016-10-24 01:55:11,2016-10-24 02:00:48,2016-10-24 02:02:34,106,1123,2016-10-24 01:56:08,15,3,2016-10-24 02:00:50,Integer non velit.,106,Knowledge_Translations,93,2016-10-24 01:54:40,Cases,2001,Canceled,W_Services_User.15,W_Case.393
W_AgentWork.81,2016-11-26 02:36:13,2016-11-26 03:10:13,2016-11-26 03:10:19,2016-11-26 03:16:49,2016-11-26 03:37:06,1217,1511,2016-11-26 03:16:25,34,1,2016-11-26 03:12:51,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1217,Tier1Queue,82,2016-11-26 03:11:34,sfdc_liveagent,2436,Canceled,W_Services_User.10,W_Case.483
W_AgentWork.82,2016-07-29 08:09:33,2016-07-29 09:40:33,2016-07-29 09:41:51,2016-07-29 09:45:18,2016-07-29 10:12:14,1616,1452,2016-07-29 09:46:36,57,6,2016-07-29 09:43:56,Nam nulla.,1616,Tier2Queue,43,2016-07-29 09:41:09,Cases,5745,DeclinedOnPushTimeout,W_Services_User.14,W_Case.161
W_AgentWork.83,2016-11-18 11:13:28,2016-11-18 11:50:28,2016-11-18 11:51:36,2016-11-18 11:59:06,2016-11-18 12:18:13,1147,557,2016-11-18 11:56:43,70,6,2016-11-18 11:58:18,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",1147,TargetCampaign,54,2016-11-18 11:50:52,Cases,2738,Unavailable,W_Services_User.4,W_Case.190
W_AgentWork.84,2017-01-02 01:14:03,2017-01-02 01:39:03,2017-01-02 01:39:48,2017-01-02 01:40:38,2017-01-02 01:50:27,589,1197,2017-01-02 01:43:21,86,4,2017-01-02 01:41:11,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",589,Knowledge_Translations,81,2017-01-02 01:39:48,Cases,1595,Canceled,W_Services_User.5,W_Case.218
W_AgentWork.85,2016-09-18 17:22:03,2016-09-18 18:11:03,2016-09-18 18:12:58,2016-09-18 18:14:01,2016-09-18 18:43:14,1753,875,2016-09-18 18:16:51,6,3,2016-09-18 18:22:16,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",1753,Knowledge_Translations,87,2016-09-18 18:11:56,Cases,3118,Assigned,W_Services_User.9,W_Case.459
W_AgentWork.86,2016-12-07 07:48:10,2016-12-07 08:36:10,2016-12-07 08:38:06,2016-12-07 08:45:36,2016-12-07 08:59:23,827,1300,2016-12-07 08:47:51,63,5,2016-12-07 08:44:59,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",827,GeneralQueue,39,2016-12-07 08:36:30,sfdc_liveagent,3446,Declined,W_Services_User.7,W_Case.359
W_AgentWork.87,2017-01-13 09:42:37,2017-01-13 11:12:37,2017-01-13 11:13:44,2017-01-13 11:15:03,2017-01-13 11:30:36,933,1368,2017-01-13 11:21:40,14,2,2017-01-13 11:22:29,Duis mattis egestas metus.,933,Knowledge_Translations,42,2017-01-13 11:14:12,sfdc_liveagent,5546,Declined,W_Services_User.13,W_Case.14
W_AgentWork.88,2016-11-25 15:32:24,2016-11-25 16:38:24,2016-11-25 16:39:43,2016-11-25 16:44:59,2016-11-25 17:13:31,1712,1153,2016-11-25 16:49:26,66,3,2016-11-25 16:45:48,Integer tincidunt ante vel ipsum.,1712,Social_Queue,56,2016-11-25 16:39:08,sfdc_liveagent,4355,DeclinedOnPushTimeout,W_Services_User.11,W_Case.205
W_AgentWork.89,2016-07-15 08:48:46,2016-07-15 09:37:46,2016-07-15 09:38:29,2016-07-15 09:40:12,2016-07-15 10:06:16,1564,1762,2016-07-15 09:47:35,1,5,2016-07-15 09:42:11,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",1564,TargetCampaign,27,2016-07-15 09:38:12,sfdc_liveagent,3086,Opened,W_Services_User.3,W_Case.333
W_AgentWork.90,2016-11-05 10:36:37,2016-11-05 11:24:37,2016-11-05 11:25:57,2016-11-05 11:35:03,2016-11-05 11:41:52,409,51,2016-11-05 11:35:07,59,2,2016-11-05 11:29:43,Ut at dolor quis odio consequat varius.,409,UnassignedPartnerLeads,65,2016-11-05 11:25:19,LiveMessage,3506,Declined,W_Services_User.20,W_Case.481
W_AgentWork.91,2016-08-17 21:14:46,2016-08-17 22:30:46,2016-08-17 22:31:23,2016-08-17 22:39:07,2016-08-17 22:42:23,196,1422,2016-08-17 22:37:45,94,1,2016-08-17 22:33:11,Morbi ut odio.,196,Time_Off_Manager_Payroll,57,2016-08-17 22:31:01,Cases,5061,Canceled,W_Services_User.18,W_Case.466
W_AgentWork.92,2016-12-13 14:56:23,2016-12-13 15:13:23,2016-12-13 15:13:25,2016-12-13 15:18:33,2016-12-13 15:46:38,1685,145,2016-12-13 15:21:23,25,1,2016-12-13 15:21:25,Morbi vel lectus in quam fringilla rhoncus.,1685,TargetCampaign,80,2016-12-13 15:13:39,sfdc_liveagent,1330,Assigned,W_Services_User.18,W_Case.271
W_AgentWork.93,2016-08-21 17:02:59,2016-08-21 18:54:59,2016-08-21 18:56:34,2016-08-21 19:02:00,2016-08-21 19:30:19,1699,240,2016-08-21 19:02:36,98,3,2016-08-21 19:02:49,Integer ac neque.,1699,Time_Off_Manager_Payroll,50,2016-08-21 18:55:47,sfdc_sos,7141,Closed,W_Services_User.17,W_Case.279
W_AgentWork.94,2017-01-30 19:51:55,2017-01-30 20:10:55,2017-01-30 20:12:46,2017-01-30 20:16:44,2017-01-30 20:30:25,821,798,2017-01-30 20:15:23,66,2,2017-01-30 20:14:01,Pellentesque at nulla.,821,InternationalQueue,54,2017-01-30 20:10:56,Cases,1489,Assigned,W_Services_User.3,W_Case.72
W_AgentWork.95,2016-12-30 05:08:48,2016-12-30 05:58:48,2016-12-30 06:00:39,2016-12-30 06:04:36,2016-12-30 06:21:10,994,1418,2016-12-30 06:03:11,11,3,2016-12-30 06:08:14,Suspendisse potenti.,994,Tier2Queue,83,2016-12-30 06:00:07,LiveMessage,3348,Opened,W_Services_User.13,W_Case.357
W_AgentWork.96,2016-12-10 14:09:11,2016-12-10 15:51:11,2016-12-10 15:52:43,2016-12-10 15:53:59,2016-12-10 16:11:26,1047,988,2016-12-10 15:55:14,87,5,2016-12-10 15:58:24,Aliquam non mauris.,1047,UnassignedPartnerLeads,46,2016-12-10 15:51:13,sfdc_liveagent,6288,Unavailable,W_Services_User.14,W_Case.36
W_AgentWork.97,2017-02-28 18:14:08,2017-02-28 18:26:08,2017-02-28 18:27:37,2017-02-28 18:30:57,2017-02-28 18:38:55,478,506,2017-02-28 18:29:53,96,4,2017-02-28 18:30:39,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",478,Tier1Queue,71,2017-02-28 18:26:18,Leads,1009,Assigned,W_Services_User.20,W_Case.408
W_AgentWork.98,2017-03-01 00:44:03,2017-03-01 01:11:03,2017-03-01 01:11:11,2017-03-01 01:20:00,2017-03-01 01:48:21,1701,491,2017-03-01 01:18:13,25,5,2017-03-01 01:19:44,Vivamus tortor.,1701,Tier1Queue,50,2017-03-01 01:11:14,sfdc_sos,2157,Assigned,W_Services_User.3,W_Case.325
W_AgentWork.99,2017-03-24 12:07:16,2017-03-24 14:05:16,2017-03-24 14:07:04,2017-03-24 14:15:52,2017-03-24 14:41:27,1535,159,2017-03-24 14:08:50,33,4,2017-03-24 14:15:16,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",1535,Social_Queue,82,2017-03-24 14:06:02,sfdc_sos,7716,Assigned,W_Services_User.11,W_Case.194
W_AgentWork.100,2016-10-19 20:06:31,2016-10-19 22:05:31,2016-10-19 22:06:34,2016-10-19 22:10:34,2016-10-19 22:12:46,132,590,2016-10-19 22:13:10,19,4,2016-10-19 22:13:43,In quis justo.,132,Tier3Queue,27,2016-10-19 22:06:34,sfdc_liveagent,7443,Unavailable,W_Services_User.11,W_Case.30
W_AgentWork.101,2016-11-11 16:44:56,2016-11-11 18:02:56,2016-11-11 18:04:12,2016-11-11 18:13:51,2016-11-11 18:39:42,1551,1084,2016-11-11 18:09:48,5,4,2016-11-11 18:11:39,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1551,Time_Off_Manager_Payroll,39,2016-11-11 18:03:31,Cases,5335,Assigned,W_Services_User.8,W_Case.159
W_AgentWork.102,2016-09-16 16:10:54,2016-09-16 17:12:54,2016-09-16 17:14:25,2016-09-16 17:15:05,2016-09-16 17:22:21,436,332,2016-09-16 17:21:20,95,2,2016-09-16 17:23:22,Nulla facilisi.,436,UnassignedPartnerLeads,29,2016-09-16 17:13:10,LiveMessage,3851,Unavailable,W_Services_User.11,W_Case.329
W_AgentWork.103,2017-01-20 04:03:49,2017-01-20 04:07:49,2017-01-20 04:08:11,2017-01-20 04:17:28,2017-01-20 04:34:35,1027,1661,2017-01-20 04:14:01,31,2,2017-01-20 04:13:28,Praesent blandit.,1027,Tier3Queue,50,2017-01-20 04:08:34,Leads,819,Unavailable,W_Services_User.13,W_Case.3
W_AgentWork.104,2016-08-29 03:48:11,2016-08-29 05:37:11,2016-08-29 05:38:36,2016-08-29 05:41:00,2016-08-29 05:43:41,161,764,2016-08-29 05:41:40,56,6,2016-08-29 05:42:40,Duis at velit eu est congue elementum.,161,TargetCampaign,37,2016-08-29 05:38:34,sfdc_sos,6769,Canceled,W_Services_User.3,W_Case.116
W_AgentWork.105,2016-07-04 02:04:26,2016-07-04 03:55:26,2016-07-04 03:56:00,2016-07-04 04:04:44,2016-07-04 04:07:20,156,42,2016-07-04 04:01:00,29,1,2016-07-04 03:57:12,Phasellus in felis.,156,InternationalQueue,60,2016-07-04 03:57:00,Cases,7218,Opened,W_Services_User.19,W_Case.205
W_AgentWork.106,2016-09-26 17:14:48,2016-09-26 19:10:48,2016-09-26 19:11:07,2016-09-26 19:21:03,2016-09-26 19:31:53,650,1472,2016-09-26 19:17:52,27,6,2016-09-26 19:16:42,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",650,Tier2Queue,37,2016-09-26 19:11:36,Cases,7575,DeclinedOnPushTimeout,W_Services_User.15,W_Case.42
W_AgentWork.107,2016-07-24 01:20:52,2016-07-24 02:08:52,2016-07-24 02:10:24,2016-07-24 02:15:32,2016-07-24 02:24:01,509,1157,2016-07-24 02:12:47,97,2,2016-07-24 02:16:48,Nulla tellus.,509,Tier2Queue,70,2016-07-24 02:09:43,LiveMessage,3280,Unavailable,W_Services_User.5,W_Case.221
W_AgentWork.108,2016-09-17 14:48:35,2016-09-17 16:32:35,2016-09-17 16:32:41,2016-09-17 16:37:15,2016-09-17 16:39:32,137,132,2016-09-17 16:36:44,35,1,2016-09-17 16:36:12,Nulla mollis molestie lorem.,137,TargetCampaign,8,2016-09-17 16:33:32,Leads,6520,Assigned,W_Services_User.3,W_Case.320
W_AgentWork.109,2016-08-15 23:33:35,2016-08-16 00:42:35,2016-08-16 00:42:43,2016-08-16 00:50:47,2016-08-16 00:55:02,255,717,2016-08-16 00:52:24,66,3,2016-08-16 00:45:55,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",255,Tier3Queue,58,2016-08-16 00:43:54,Cases,4632,Assigned,W_Services_User.19,W_Case.138
W_AgentWork.110,2016-10-17 18:06:34,2016-10-17 19:19:34,2016-10-17 19:20:55,2016-10-17 19:30:41,2016-10-17 19:45:58,917,1723,2016-10-17 19:27:42,4,3,2016-10-17 19:26:41,Fusce consequat.,917,Time_Off_Manager_Payroll,57,2016-10-17 19:20:09,sfdc_liveagent,5047,Closed,W_Services_User.10,W_Case.452
W_AgentWork.111,2017-01-13 23:42:28,2017-01-14 00:02:28,2017-01-14 00:02:46,2017-01-14 00:05:46,2017-01-14 00:21:00,914,921,2017-01-14 00:07:27,44,3,2017-01-14 00:06:29,Quisque id justo sit amet sapien dignissim vestibulum.,914,Tier2Queue,18,2017-01-14 00:02:58,sfdc_liveagent,1398,Declined,W_Services_User.14,W_Case.396
W_AgentWork.112,2017-02-24 00:11:39,2017-02-24 00:50:39,2017-02-24 00:51:12,2017-02-24 00:59:34,2017-02-24 01:03:17,223,1782,2017-02-24 00:54:01,95,6,2017-02-24 01:00:46,Aliquam non mauris.,223,UnassignedPartnerLeads,54,2017-02-24 00:52:15,LiveMessage,2875,Assigned,W_Services_User.12,W_Case.73
W_AgentWork.113,2016-11-07 23:11:38,2016-11-08 00:29:38,2016-11-08 00:29:52,2016-11-08 00:36:38,2016-11-08 00:56:31,1193,363,2016-11-08 00:34:46,96,6,2016-11-08 00:33:27,Morbi non quam nec dui luctus rutrum.,1193,Knowledge_Translations,54,2016-11-08 00:30:11,sfdc_sos,5100,Closed,W_Services_User.17,W_Case.345
W_AgentWork.114,2016-09-19 08:13:23,2016-09-19 09:46:23,2016-09-19 09:46:47,2016-09-19 09:47:38,2016-09-19 10:14:54,1636,1532,2016-09-19 09:47:59,72,5,2016-09-19 09:52:26,Curabitur at ipsum ac tellus semper interdum.,1636,TargetCampaign,97,2016-09-19 09:47:24,LiveMessage,5655,Opened,W_Services_User.3,W_Case.91
W_AgentWork.115,2017-03-27 08:01:42,2017-03-27 09:45:42,2017-03-27 09:46:01,2017-03-27 09:51:55,2017-03-27 10:06:31,876,494,2017-03-27 09:50:36,60,4,2017-03-27 09:52:30,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,876,Tier2Queue,87,2017-03-27 09:46:24,LiveMessage,6613,Opened,W_Services_User.7,W_Case.457
W_AgentWork.116,2017-02-22 13:18:34,2017-02-22 13:22:34,2017-02-22 13:24:05,2017-02-22 13:28:45,2017-02-22 13:34:57,372,479,2017-02-22 13:25:15,4,1,2017-02-22 13:30:18,Pellentesque at nulla.,372,Tier3Queue,39,2017-02-22 13:22:44,sfdc_liveagent,611,Opened,W_Services_User.18,W_Case.240
W_AgentWork.117,2017-02-04 18:30:22,2017-02-04 19:31:22,2017-02-04 19:32:54,2017-02-04 19:38:25,2017-02-04 19:52:13,828,343,2017-02-04 19:40:23,83,1,2017-02-04 19:35:41,Phasellus id sapien in sapien iaculis congue.,828,InternationalQueue,52,2017-02-04 19:32:01,Leads,4083,Canceled,W_Services_User.7,W_Case.247
W_AgentWork.118,2016-08-29 21:53:11,2016-08-29 23:20:11,2016-08-29 23:20:13,2016-08-29 23:28:34,2016-08-29 23:54:55,1581,1135,2016-08-29 23:29:21,56,6,2016-08-29 23:24:03,Nunc nisl.,1581,Tier2Queue,1,2016-08-29 23:20:59,sfdc_sos,5723,Opened,W_Services_User.12,W_Case.491
W_AgentWork.119,2016-12-26 23:06:53,2016-12-27 01:03:53,2016-12-27 01:04:51,2016-12-27 01:06:39,2016-12-27 01:13:42,423,494,2016-12-27 01:10:40,65,1,2016-12-27 01:12:18,Duis at velit eu est congue elementum.,423,Tier1Queue,41,2016-12-27 01:05:00,Cases,7186,Unavailable,W_Services_User.16,W_Case.260
W_AgentWork.120,2016-07-24 04:10:29,2016-07-24 04:59:29,2016-07-24 05:00:14,2016-07-24 05:03:35,2016-07-24 05:31:04,1649,1252,2016-07-24 05:09:56,6,6,2016-07-24 05:02:26,Duis at velit eu est congue elementum.,1649,GeneralQueue,71,2016-07-24 05:00:27,sfdc_liveagent,3186,Canceled,W_Services_User.6,W_Case.201
W_AgentWork.121,2016-07-02 09:05:33,2016-07-02 09:54:33,2016-07-02 09:55:03,2016-07-02 09:56:16,2016-07-02 10:04:10,474,1179,2016-07-02 10:00:01,86,1,2016-07-02 10:04:25,Nunc purus.,474,Social_Queue,28,2016-07-02 09:55:36,LiveMessage,3043,Declined,W_Services_User.19,W_Case.359
W_AgentWork.122,2016-11-06 10:38:21,2016-11-06 11:47:21,2016-11-06 11:48:38,2016-11-06 11:52:57,2016-11-06 12:15:47,1370,1527,2016-11-06 11:49:45,3,1,2016-11-06 11:56:37,Aliquam quis turpis eget elit sodales scelerisque.,1370,Tier2Queue,58,2016-11-06 11:49:00,sfdc_liveagent,4476,Canceled,W_Services_User.17,W_Case.362
W_AgentWork.123,2017-03-10 02:40:11,2017-03-10 03:10:11,2017-03-10 03:11:09,2017-03-10 03:18:12,2017-03-10 03:36:35,1103,1494,2017-03-10 03:15:11,16,6,2017-03-10 03:15:28,Morbi non lectus.,1103,GeneralQueue,69,2017-03-10 03:11:11,sfdc_liveagent,2281,DeclinedOnPushTimeout,W_Services_User.4,W_Case.170
W_AgentWork.124,2016-07-28 18:36:10,2016-07-28 20:16:10,2016-07-28 20:16:15,2016-07-28 20:17:54,2016-07-28 20:34:09,975,636,2016-07-28 20:19:55,30,2,2016-07-28 20:20:44,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",975,UnassignedPartnerLeads,49,2016-07-28 20:16:33,Leads,6104,Opened,W_Services_User.7,W_Case.60
W_AgentWork.125,2016-12-22 14:55:25,2016-12-22 15:40:25,2016-12-22 15:42:23,2016-12-22 15:47:56,2016-12-22 16:08:26,1230,744,2016-12-22 15:47:52,12,4,2016-12-22 15:49:08,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1230,Tier1Queue,24,2016-12-22 15:41:02,LiveMessage,3151,Assigned,W_Services_User.9,W_Case.181
W_AgentWork.126,2017-01-19 10:25:07,2017-01-19 10:50:07,2017-01-19 10:51:22,2017-01-19 10:56:45,2017-01-19 11:20:29,1424,1027,2017-01-19 10:52:57,39,1,2017-01-19 10:55:34,Duis aliquam convallis nunc.,1424,TargetCampaign,16,2017-01-19 10:50:45,sfdc_liveagent,1898,Closed,W_Services_User.18,W_Case.396
W_AgentWork.127,2016-12-17 23:11:29,2016-12-18 00:59:29,2016-12-18 01:00:40,2016-12-18 01:05:56,2016-12-18 01:14:56,540,742,2016-12-18 01:10:12,95,3,2016-12-18 01:07:54,Aenean sit amet justo.,540,GeneralQueue,6,2016-12-18 01:00:47,sfdc_liveagent,6867,Assigned,W_Services_User.18,W_Case.390
W_AgentWork.128,2016-10-31 14:26:39,2016-10-31 14:54:39,2016-10-31 14:56:28,2016-10-31 14:58:39,2016-10-31 15:19:55,1276,1565,2016-10-31 15:05:29,26,2,2016-10-31 14:58:16,Aliquam non mauris.,1276,Knowledge_Translations,66,2016-10-31 14:55:35,LiveMessage,1920,Closed,W_Services_User.16,W_Case.179
W_AgentWork.129,2016-08-20 17:19:21,2016-08-20 17:55:21,2016-08-20 17:55:30,2016-08-20 17:59:44,2016-08-20 18:29:12,1768,1196,2016-08-20 17:58:33,79,3,2016-08-20 17:58:45,Donec posuere metus vitae ipsum.,1768,Social_Queue,86,2016-08-20 17:55:56,Cases,2423,Declined,W_Services_User.18,W_Case.316
W_AgentWork.130,2017-03-20 13:31:33,2017-03-20 15:06:33,2017-03-20 15:06:54,2017-03-20 15:14:20,2017-03-20 15:20:04,344,1386,2017-03-20 15:14:47,66,2,2017-03-20 15:16:31,Nullam varius.,344,GeneralQueue,78,2017-03-20 15:07:40,Cases,6167,Opened,W_Services_User.4,W_Case.286
W_AgentWork.131,2017-01-16 10:59:41,2017-01-16 11:55:41,2017-01-16 11:56:20,2017-01-16 12:00:41,2017-01-16 12:08:33,472,1649,2017-01-16 12:01:05,15,6,2017-01-16 12:05:24,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",472,Tier2Queue,51,2017-01-16 11:56:11,LiveMessage,3660,Assigned,W_Services_User.11,W_Case.143
W_AgentWork.132,2016-08-17 13:32:29,2016-08-17 14:59:29,2016-08-17 14:59:34,2016-08-17 15:06:49,2016-08-17 15:26:35,1186,1154,2016-08-17 15:05:57,88,6,2016-08-17 15:03:40,Mauris sit amet eros.,1186,Tier2Queue,6,2016-08-17 15:01:00,sfdc_sos,5660,Opened,W_Services_User.2,W_Case.216
W_AgentWork.133,2016-11-05 19:43:57,2016-11-05 20:35:57,2016-11-05 20:36:57,2016-11-05 20:42:18,2016-11-05 21:09:14,1616,1669,2016-11-05 20:45:20,28,3,2016-11-05 20:42:23,Quisque id justo sit amet sapien dignissim vestibulum.,1616,Time_Off_Manager_Payroll,84,2016-11-05 20:37:22,Cases,3501,Assigned,W_Services_User.6,W_Case.39
W_AgentWork.134,2016-11-10 00:53:27,2016-11-10 02:10:27,2016-11-10 02:11:32,2016-11-10 02:18:49,2016-11-10 02:32:22,813,1409,2016-11-10 02:16:17,5,4,2016-11-10 02:17:39,Proin eu mi.,813,Tier3Queue,97,2016-11-10 02:11:43,Leads,5122,Assigned,W_Services_User.4,W_Case.451
W_AgentWork.135,2017-01-29 13:03:13,2017-01-29 14:42:13,2017-01-29 14:43:04,2017-01-29 14:46:58,2017-01-29 14:58:45,707,1070,2017-01-29 14:50:59,11,4,2017-01-29 14:52:11,Pellentesque at nulla.,707,TargetCampaign,76,2017-01-29 14:42:52,sfdc_sos,6225,Canceled,W_Services_User.16,W_Case.350
W_AgentWork.136,2017-02-14 20:32:56,2017-02-14 21:27:56,2017-02-14 21:29:32,2017-02-14 21:35:34,2017-02-14 21:57:20,1306,409,2017-02-14 21:39:18,25,2,2017-02-14 21:36:47,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,1306,GeneralQueue,73,2017-02-14 21:28:39,Leads,3758,Closed,W_Services_User.8,W_Case.9
W_AgentWork.137,2016-07-13 11:32:36,2016-07-13 13:30:36,2016-07-13 13:32:18,2016-07-13 13:40:17,2016-07-13 14:00:50,1233,1344,2016-07-13 13:41:36,25,2,2016-07-13 13:35:50,Curabitur at ipsum ac tellus semper interdum.,1233,UnassignedPartnerLeads,92,2016-07-13 13:31:45,LiveMessage,7661,Unavailable,W_Services_User.5,W_Case.33
W_AgentWork.138,2016-09-19 00:45:51,2016-09-19 02:07:51,2016-09-19 02:08:23,2016-09-19 02:15:41,2016-09-19 02:39:21,1420,154,2016-09-19 02:14:42,79,3,2016-09-19 02:15:06,Sed sagittis.,1420,UnassignedPartnerLeads,51,2016-09-19 02:09:26,Cases,5390,Canceled,W_Services_User.12,W_Case.350
W_AgentWork.139,2016-10-17 00:54:46,2016-10-17 02:28:46,2016-10-17 02:30:43,2016-10-17 02:39:06,2016-10-17 03:08:38,1772,646,2016-10-17 02:40:02,92,1,2016-10-17 02:39:39,Donec dapibus.,1772,Tier1Queue,13,2016-10-17 02:28:51,sfdc_liveagent,6260,Canceled,W_Services_User.18,W_Case.266
W_AgentWork.140,2017-03-17 12:52:54,2017-03-17 13:23:54,2017-03-17 13:24:23,2017-03-17 13:25:48,2017-03-17 13:32:57,429,463,2017-03-17 13:33:37,2,5,2017-03-17 13:33:44,Integer tincidunt ante vel ipsum.,429,InternationalQueue,76,2017-03-17 13:24:07,LiveMessage,1974,Canceled,W_Services_User.9,W_Case.374
W_AgentWork.141,2016-11-18 23:07:23,2016-11-18 23:10:23,2016-11-18 23:11:04,2016-11-18 23:15:06,2016-11-18 23:40:12,1506,1403,2016-11-18 23:15:39,93,6,2016-11-18 23:16:52,Donec ut mauris eget massa tempor convallis.,1506,GeneralQueue,64,2016-11-18 23:10:31,sfdc_sos,463,Assigned,W_Services_User.11,W_Case.76
W_AgentWork.142,2017-01-29 02:41:41,2017-01-29 04:34:41,2017-01-29 04:35:54,2017-01-29 04:45:24,2017-01-29 04:54:37,553,1174,2017-01-29 04:40:52,29,3,2017-01-29 04:37:25,Integer non velit.,553,TargetCampaign,40,2017-01-29 04:35:59,sfdc_sos,7423,DeclinedOnPushTimeout,W_Services_User.1,W_Case.392
W_AgentWork.143,2016-08-25 11:28:29,2016-08-25 12:10:29,2016-08-25 12:11:46,2016-08-25 12:19:27,2016-08-25 12:40:50,1283,570,2016-08-25 12:15:02,72,5,2016-08-25 12:17:58,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",1283,UnassignedPartnerLeads,33,2016-08-25 12:12:09,sfdc_liveagent,3058,Canceled,W_Services_User.7,W_Case.434
