External_Id__c,Owner.External_Id__c,CreatedDate__c,Subject,DurationInMinutes,ActivityDateTime
W_Event.289,W_Services_User.11,2014-02-26 00:00:00,Send Quote,26,2017-04-13 23:45:34
W_Event.290,W_Services_User.11,2014-03-27 00:00:00,Send Quote,42,2017-04-13 23:45:34
W_Event.291,W_Services_User.10,2014-09-20 00:00:00,Other,12,2017-04-13 23:45:34
W_Event.292,W_Services_User.20,2014-08-26 00:00:00,Send Quote,0,2017-04-13 23:45:34
W_Event.293,W_Services_User.16,2014-04-16 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.294,W_Services_User.1,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:34
W_Event.295,W_Services_User.2,2017-05-15 00:00:00,Send Letter,51,2017-04-13 23:45:34
W_Event.296,W_Services_User.6,2017-05-15 00:00:00,Send Letter,6,2017-04-13 23:45:34
W_Event.297,W_Services_User.1,2017-04-01 00:00:00,Send Letter,4,2017-04-13 23:45:34
W_Event.298,W_Services_User.16,2017-05-01 00:00:00,Call,32,2017-04-13 23:45:34
W_Event.299,W_Services_User.14,2014-07-21 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.300,W_Services_User.6,2014-06-13 00:00:00,Send Letter,28,2017-04-13 23:45:34
W_Event.301,W_Services_User.3,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.302,W_Services_User.7,2017-05-15 00:00:00,Send Letter,12,2017-04-13 23:45:34
W_Event.303,W_Services_User.5,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:34
W_Event.304,W_Services_User.1,2016-05-27 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.305,W_Services_User.19,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:34
W_Event.306,W_Services_User.8,2017-05-15 00:00:00,Call,12,2017-04-13 23:45:34
W_Event.307,W_Services_User.9,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.308,W_Services_User.13,2015-08-08 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.309,W_Services_User.5,2015-08-08 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.310,W_Services_User.17,2014-05-01 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.311,W_Services_User.19,2014-07-08 00:00:00,Send Letter,37,2017-04-13 23:45:34
W_Event.312,W_Services_User.18,2014-08-04 00:00:00,Call,33,2017-04-13 23:45:34
W_Event.313,W_Services_User.1,2016-04-06 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.314,W_Services_User.4,2016-06-02 00:00:00,Send Letter,19,2017-04-13 23:45:34
W_Event.315,W_Services_User.3,2016-06-09 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.316,W_Services_User.4,2016-12-22 00:00:00,Call,49,2017-04-13 23:45:34
W_Event.317,W_Services_User.10,2017-03-24 00:00:00,Other,39,2017-04-13 23:45:34
W_Event.318,W_Services_User.7,2016-12-16 00:00:00,Other,43,2017-04-13 23:45:34
W_Event.319,W_Services_User.17,2015-11-09 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.320,W_Services_User.14,2015-12-26 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.321,W_Services_User.2,2016-02-25 00:00:00,Other,58,2017-04-13 23:45:34
W_Event.322,W_Services_User.4,2017-04-27 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.323,W_Services_User.11,2017-05-09 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.324,W_Services_User.12,2017-04-23 00:00:00,Other,0,2017-04-13 23:45:34
W_Event.325,W_Services_User.6,2015-04-28 00:00:00,Send Quote,0,2017-04-13 23:45:34
W_Event.326,W_Services_User.4,2015-06-06 00:00:00,Other,24,2017-04-13 23:45:34
W_Event.327,W_Services_User.20,2015-07-05 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.328,W_Services_User.19,2015-10-04 00:00:00,Send Letter,36,2017-04-13 23:45:34
W_Event.329,W_Services_User.17,2015-09-19 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.330,W_Services_User.19,2015-10-07 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.331,W_Services_User.15,2017-05-15 00:00:00,Other,14,2017-04-13 23:45:34
W_Event.332,W_Services_User.18,2017-05-15 00:00:00,Send Letter,54,2017-04-13 23:45:34
W_Event.333,W_Services_User.13,2015-04-09 00:00:00,Other,41,2017-04-13 23:45:34
W_Event.334,W_Services_User.15,2015-06-12 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.335,W_Services_User.9,2015-05-07 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.336,W_Services_User.17,2015-03-31 00:00:00,Other,0,2017-04-13 23:45:34
W_Event.337,W_Services_User.10,2015-06-03 00:00:00,Other,14,2017-04-13 23:45:34
W_Event.338,W_Services_User.15,2015-05-24 00:00:00,Other,59,2017-04-13 23:45:34
W_Event.339,W_Services_User.5,2016-05-06 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.340,W_Services_User.3,2016-07-10 00:00:00,Send Quote,0,2017-04-13 23:45:34
W_Event.341,W_Services_User.15,2013-12-19 00:00:00,Send Letter,10,2017-04-13 23:45:34
W_Event.342,W_Services_User.20,2017-03-19 00:00:00,Send Letter,33,2017-04-13 23:45:34
W_Event.343,W_Services_User.17,2017-02-09 00:00:00,Other,47,2017-04-13 23:45:34
W_Event.344,W_Services_User.9,2016-12-23 00:00:00,Other,32,2017-04-13 23:45:34
W_Event.345,W_Services_User.17,2014-07-14 00:00:00,Send Letter,13,2017-04-13 23:45:34
W_Event.346,W_Services_User.9,2014-05-23 00:00:00,Send Letter,5,2017-04-13 23:45:34
W_Event.347,W_Services_User.9,2014-08-23 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.348,W_Services_User.16,2014-09-19 00:00:00,Send Letter,22,2017-04-13 23:45:34
W_Event.349,W_Services_User.10,2015-12-06 00:00:00,Call,58,2017-04-13 23:45:34
W_Event.350,W_Services_User.15,2016-05-11 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.351,W_Services_User.10,2015-04-23 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.352,W_Services_User.7,2015-04-01 00:00:00,Send Quote,5,2017-04-13 23:45:34
W_Event.353,W_Services_User.9,2016-02-25 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.354,W_Services_User.4,2016-03-30 00:00:00,Call,47,2017-04-13 23:45:34
W_Event.355,W_Services_User.7,2017-03-29 00:00:00,Other,3,2017-04-13 23:45:34
W_Event.356,W_Services_User.15,2017-01-26 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.357,W_Services_User.11,2017-03-10 00:00:00,Call,34,2017-04-13 23:45:34
W_Event.358,W_Services_User.2,2017-05-15 00:00:00,Send Letter,23,2017-04-13 23:45:34
W_Event.359,W_Services_User.3,2016-04-27 00:00:00,Other,51,2017-04-13 23:45:34
W_Event.360,W_Services_User.8,2016-04-14 00:00:00,Other,0,2017-04-13 23:45:34
W_Event.361,W_Services_User.11,2015-08-08 00:00:00,Send Quote,51,2017-04-13 23:45:34
W_Event.362,W_Services_User.17,2014-11-10 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.363,W_Services_User.13,2014-09-19 00:00:00,Call,35,2017-04-13 23:45:34
W_Event.364,W_Services_User.19,2014-09-27 00:00:00,Send Quote,26,2017-04-13 23:45:34
W_Event.365,W_Services_User.8,2017-02-23 00:00:00,Call,60,2017-04-13 23:45:34
W_Event.366,W_Services_User.17,2017-02-23 00:00:00,Other,46,2017-04-13 23:45:34
W_Event.367,W_Services_User.5,2017-02-05 00:00:00,Send Letter,17,2017-04-13 23:45:34
W_Event.368,W_Services_User.17,2014-12-17 00:00:00,Other,0,2017-04-13 23:45:34
W_Event.369,W_Services_User.4,2016-02-11 00:00:00,Call,13,2017-04-13 23:45:34
W_Event.370,W_Services_User.4,2015-03-11 00:00:00,Call,5,2017-04-13 23:45:34
W_Event.371,W_Services_User.3,2015-06-13 00:00:00,Send Quote,0,2017-04-13 23:45:34
W_Event.372,W_Services_User.19,2015-05-10 00:00:00,Send Letter,0,2017-04-13 23:45:34
W_Event.373,W_Services_User.12,2015-07-10 00:00:00,Call,0,2017-04-13 23:45:34
W_Event.374,W_Services_User.4,2016-12-25 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.375,W_Services_User.1,2016-11-19 00:00:00,Send Quote,7,2017-04-13 23:45:35
W_Event.376,W_Services_User.16,2017-05-15 00:00:00,Other,29,2017-04-13 23:45:35
W_Event.377,W_Services_User.17,2017-05-15 00:00:00,Call,28,2017-04-13 23:45:35
W_Event.378,W_Services_User.5,2017-05-15 00:00:00,Other,9,2017-04-13 23:45:35
W_Event.379,W_Services_User.6,2017-05-15 00:00:00,Call,59,2017-04-13 23:45:35
W_Event.380,W_Services_User.19,2017-03-07 00:00:00,Send Quote,25,2017-04-13 23:45:35
W_Event.381,W_Services_User.10,2017-02-13 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.382,W_Services_User.8,2017-02-03 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.383,W_Services_User.10,2014-07-20 00:00:00,Other,60,2017-04-13 23:45:35
W_Event.384,W_Services_User.18,2014-07-06 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.385,W_Services_User.18,2016-12-13 00:00:00,Send Quote,57,2017-04-13 23:45:35
W_Event.386,W_Services_User.8,2017-01-27 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.387,W_Services_User.16,2016-12-09 00:00:00,Send Letter,34,2017-04-13 23:45:35
W_Event.388,W_Services_User.7,2015-06-21 00:00:00,Call,2,2017-04-13 23:45:35
W_Event.389,W_Services_User.17,2015-06-24 00:00:00,Call,10,2017-04-13 23:45:35
W_Event.390,W_Services_User.9,2015-04-14 00:00:00,Other,4,2017-04-13 23:45:35
W_Event.391,W_Services_User.14,2015-10-17 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.392,W_Services_User.3,2015-10-08 00:00:00,Call,20,2017-04-13 23:45:35
W_Event.393,W_Services_User.6,2015-09-06 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.394,W_Services_User.4,2017-05-15 00:00:00,Send Letter,41,2017-04-13 23:45:35
W_Event.395,W_Services_User.12,2017-05-15 00:00:00,Send Quote,0,2017-04-13 23:45:35
W_Event.396,W_Services_User.17,2015-10-09 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.397,W_Services_User.10,2014-06-11 00:00:00,Send Quote,2,2017-04-13 23:45:35
W_Event.398,W_Services_User.2,2014-06-13 00:00:00,Call,54,2017-04-13 23:45:35
W_Event.399,W_Services_User.14,2014-04-28 00:00:00,Call,24,2017-04-13 23:45:35
W_Event.400,W_Services_User.6,2015-05-19 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.401,W_Services_User.8,2015-06-11 00:00:00,Send Quote,12,2017-04-13 23:45:35
W_Event.402,W_Services_User.17,2015-06-06 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.403,W_Services_User.14,2016-04-28 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.404,W_Services_User.13,2016-03-25 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.405,W_Services_User.2,2015-07-03 00:00:00,Send Letter,39,2017-04-13 23:45:35
W_Event.406,W_Services_User.14,2015-12-27 00:00:00,Send Letter,9,2017-04-13 23:45:35
W_Event.407,W_Services_User.17,2016-01-03 00:00:00,Send Letter,32,2017-04-13 23:45:35
W_Event.408,W_Services_User.9,2015-12-19 00:00:00,Call,11,2017-04-13 23:45:35
W_Event.409,W_Services_User.12,2016-02-09 00:00:00,Send Quote,0,2017-04-13 23:45:35
W_Event.410,W_Services_User.4,2016-02-13 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.411,W_Services_User.6,2015-07-28 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.412,W_Services_User.7,2015-09-01 00:00:00,Other,9,2017-04-13 23:45:35
W_Event.413,W_Services_User.10,2015-07-27 00:00:00,Call,50,2017-04-13 23:45:35
W_Event.414,W_Services_User.8,2015-05-02 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.415,W_Services_User.18,2015-03-22 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.416,W_Services_User.5,2015-03-24 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.417,W_Services_User.14,2015-09-23 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.418,W_Services_User.14,2015-10-17 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.419,W_Services_User.19,2015-12-04 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.420,W_Services_User.13,2014-11-10 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.421,W_Services_User.6,2014-11-24 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.422,W_Services_User.20,2015-12-06 00:00:00,Call,4,2017-04-13 23:45:35
W_Event.423,W_Services_User.1,2015-01-22 00:00:00,Send Quote,17,2017-04-13 23:45:35
W_Event.424,W_Services_User.14,2015-01-25 00:00:00,Send Letter,9,2017-04-13 23:45:35
W_Event.425,W_Services_User.14,2014-11-13 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.426,W_Services_User.13,2016-11-14 00:00:00,Call,6,2017-04-13 23:45:35
W_Event.427,W_Services_User.4,2016-09-23 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.428,W_Services_User.12,2015-04-12 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.429,W_Services_User.1,2016-10-30 00:00:00,Other,38,2017-04-13 23:45:35
W_Event.430,W_Services_User.14,2014-08-03 00:00:00,Send Letter,39,2017-04-13 23:45:35
W_Event.431,W_Services_User.11,2016-10-31 00:00:00,Call,16,2017-04-13 23:45:35
W_Event.432,W_Services_User.16,2016-11-23 00:00:00,Send Quote,0,2017-04-13 23:45:35
W_Event.433,W_Services_User.9,2016-12-12 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.434,W_Services_User.11,2016-10-29 00:00:00,Send Letter,16,2017-04-13 23:45:35
W_Event.435,W_Services_User.5,2014-06-25 00:00:00,Send Quote,0,2017-04-13 23:45:35
W_Event.436,W_Services_User.7,2014-09-03 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.437,W_Services_User.7,2016-07-09 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.438,W_Services_User.13,2014-02-21 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.439,W_Services_User.5,2014-01-20 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.440,W_Services_User.13,2014-01-07 00:00:00,Call,21,2017-04-13 23:45:35
W_Event.441,W_Services_User.11,2016-02-15 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.442,W_Services_User.9,2016-03-19 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.443,W_Services_User.13,2017-05-15 00:00:00,Send Quote,31,2017-04-13 23:45:35
W_Event.444,W_Services_User.8,2016-05-26 00:00:00,Call,34,2017-04-13 23:45:35
W_Event.445,W_Services_User.7,2017-03-07 00:00:00,Send Letter,25,2017-04-13 23:45:35
W_Event.446,W_Services_User.12,2017-05-05 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.447,W_Services_User.4,2017-03-02 00:00:00,Call,10,2017-04-13 23:45:35
W_Event.448,W_Services_User.5,2017-05-15 00:00:00,Call,4,2017-04-13 23:45:35
W_Event.449,W_Services_User.12,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.450,W_Services_User.15,2016-04-23 00:00:00,Call,54,2017-04-13 23:45:35
W_Event.451,W_Services_User.1,2015-02-23 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.452,W_Services_User.15,2016-01-05 00:00:00,Send Quote,14,2017-04-13 23:45:35
W_Event.453,W_Services_User.12,2016-01-09 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.454,W_Services_User.6,2015-12-04 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.455,W_Services_User.7,2015-03-12 00:00:00,Call,25,2017-04-13 23:45:35
W_Event.456,W_Services_User.1,2015-10-10 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.457,W_Services_User.15,2015-09-14 00:00:00,Call,14,2017-04-13 23:45:35
W_Event.458,W_Services_User.13,2015-11-03 00:00:00,Other,24,2017-04-13 23:45:35
W_Event.459,W_Services_User.17,2016-05-28 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.460,W_Services_User.10,2014-11-03 00:00:00,Other,40,2017-04-13 23:45:35
W_Event.461,W_Services_User.11,2013-11-23 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.462,W_Services_User.5,2013-11-25 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.463,W_Services_User.10,2014-01-20 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.464,W_Services_User.10,2015-08-05 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.465,W_Services_User.4,2015-07-30 00:00:00,Call,44,2017-04-13 23:45:35
W_Event.466,W_Services_User.11,2015-08-06 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.467,W_Services_User.3,2017-05-14 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.468,W_Services_User.12,2014-02-28 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.469,W_Services_User.16,2017-02-21 00:00:00,Send Letter,28,2017-04-13 23:45:35
W_Event.470,W_Services_User.8,2017-04-06 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.471,W_Services_User.4,2017-04-15 00:00:00,Send Letter,52,2017-04-13 23:45:35
W_Event.472,W_Services_User.13,2017-05-04 00:00:00,Call,31,2017-04-13 23:45:35
W_Event.473,W_Services_User.7,2017-04-01 00:00:00,Call,22,2017-04-13 23:45:35
W_Event.474,W_Services_User.8,2017-05-15 00:00:00,Call,39,2017-04-13 23:45:35
W_Event.475,W_Services_User.8,2013-12-03 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.476,W_Services_User.2,2016-12-03 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.477,W_Services_User.3,2013-12-31 00:00:00,Other,4,2017-04-13 23:45:35
W_Event.478,W_Services_User.14,2017-04-22 00:00:00,Call,3,2017-04-13 23:45:35
W_Event.479,W_Services_User.5,2015-09-22 00:00:00,Send Quote,0,2017-04-13 23:45:35
W_Event.480,W_Services_User.5,2015-08-04 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.481,W_Services_User.13,2015-09-12 00:00:00,Other,28,2017-04-13 23:45:35
W_Event.482,W_Services_User.12,2017-05-15 00:00:00,Call,3,2017-04-13 23:45:35
W_Event.483,W_Services_User.8,2017-05-15 00:00:00,Send Letter,26,2017-04-13 23:45:35
W_Event.484,W_Services_User.8,2017-05-15 00:00:00,Send Letter,15,2017-04-13 23:45:35
W_Event.485,W_Services_User.19,2015-11-27 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.486,W_Services_User.1,2015-12-12 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.487,W_Services_User.14,2015-07-16 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.488,W_Services_User.3,2015-06-03 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.489,W_Services_User.14,2017-01-11 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.490,W_Services_User.4,2017-02-19 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.491,W_Services_User.14,2017-01-28 00:00:00,Send Quote,0,2017-04-13 23:45:35
W_Event.492,W_Services_User.19,2016-08-05 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.493,W_Services_User.15,2016-07-03 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.494,W_Services_User.19,2014-06-02 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.495,W_Services_User.9,2014-07-01 00:00:00,Send Letter,26,2017-04-13 23:45:35
W_Event.496,W_Services_User.13,2016-01-07 00:00:00,Call,47,2017-04-13 23:45:35
W_Event.497,W_Services_User.17,2016-02-10 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.498,W_Services_User.20,2016-02-14 00:00:00,Call,11,2017-04-13 23:45:35
W_Event.499,W_Services_User.4,2014-01-28 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.500,W_Services_User.9,2014-04-14 00:00:00,Send Letter,43,2017-04-13 23:45:35
W_Event.501,W_Services_User.3,2016-06-03 00:00:00,Other,38,2017-04-13 23:45:35
W_Event.502,W_Services_User.7,2016-05-18 00:00:00,Call,31,2017-04-13 23:45:35
W_Event.503,W_Services_User.6,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.504,W_Services_User.5,2016-03-01 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.505,W_Services_User.15,2016-01-25 00:00:00,Send Quote,19,2017-04-13 23:45:35
W_Event.506,W_Services_User.14,2016-08-04 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.507,W_Services_User.11,2014-07-22 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.508,W_Services_User.13,2016-01-09 00:00:00,Call,12,2017-04-13 23:45:35
W_Event.509,W_Services_User.6,2015-11-22 00:00:00,Call,2,2017-04-13 23:45:35
W_Event.510,W_Services_User.12,2015-11-12 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.511,W_Services_User.20,2017-01-14 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.512,W_Services_User.1,2017-01-23 00:00:00,Call,16,2017-04-13 23:45:35
W_Event.513,W_Services_User.18,2017-03-17 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.514,W_Services_User.3,2017-03-27 00:00:00,Call,44,2017-04-13 23:45:35
W_Event.515,W_Services_User.13,2017-01-04 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.516,W_Services_User.11,2014-09-16 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.517,W_Services_User.13,2014-09-29 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.518,W_Services_User.10,2017-02-08 00:00:00,Send Quote,58,2017-04-13 23:45:35
W_Event.519,W_Services_User.14,2014-03-09 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.520,W_Services_User.20,2013-12-10 00:00:00,Call,26,2017-04-13 23:45:35
W_Event.521,W_Services_User.18,2017-02-20 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.522,W_Services_User.9,2017-03-18 00:00:00,Send Letter,15,2017-04-13 23:45:35
W_Event.523,W_Services_User.9,2014-03-03 00:00:00,Send Letter,10,2017-04-13 23:45:35
W_Event.524,W_Services_User.19,2014-02-27 00:00:00,Send Quote,0,2017-04-13 23:45:35
W_Event.525,W_Services_User.6,2014-02-15 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.526,W_Services_User.3,2016-12-06 00:00:00,Send Letter,11,2017-04-13 23:45:35
W_Event.527,W_Services_User.7,2016-12-22 00:00:00,Other,48,2017-04-13 23:45:35
W_Event.528,W_Services_User.6,2015-03-19 00:00:00,Send Quote,11,2017-04-13 23:45:35
W_Event.529,W_Services_User.16,2015-03-17 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.530,W_Services_User.15,2017-05-15 00:00:00,Call,39,2017-04-13 23:45:35
W_Event.531,W_Services_User.18,2017-05-15 00:00:00,Other,4,2017-04-13 23:45:35
W_Event.532,W_Services_User.3,2017-05-15 00:00:00,Call,25,2017-04-13 23:45:35
W_Event.533,W_Services_User.9,2015-10-16 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.534,W_Services_User.18,2015-12-03 00:00:00,Other,30,2017-04-13 23:45:35
W_Event.535,W_Services_User.4,2014-05-28 00:00:00,Send Letter,6,2017-04-13 23:45:35
W_Event.536,W_Services_User.5,2014-05-22 00:00:00,Call,27,2017-04-13 23:45:35
W_Event.537,W_Services_User.5,2017-05-15 00:00:00,Send Letter,19,2017-04-13 23:45:35
W_Event.538,W_Services_User.14,2017-05-15 00:00:00,Send Quote,0,2017-04-13 23:45:35
W_Event.539,W_Services_User.20,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:35
W_Event.540,W_Services_User.19,2014-11-14 00:00:00,Call,60,2017-04-13 23:45:35
W_Event.541,W_Services_User.5,2014-10-22 00:00:00,Send Letter,52,2017-04-13 23:45:35
W_Event.542,W_Services_User.11,2014-02-11 00:00:00,Send Letter,43,2017-04-13 23:45:35
W_Event.543,W_Services_User.18,2014-03-18 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.544,W_Services_User.2,2014-03-06 00:00:00,Call,57,2017-04-13 23:45:35
W_Event.545,W_Services_User.6,2017-05-15 00:00:00,Other,16,2017-04-13 23:45:35
W_Event.546,W_Services_User.18,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.547,W_Services_User.9,2016-09-12 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.548,W_Services_User.10,2016-10-27 00:00:00,Call,36,2017-04-13 23:45:35
W_Event.549,W_Services_User.16,2015-12-25 00:00:00,Send Letter,38,2017-04-13 23:45:35
W_Event.550,W_Services_User.10,2015-12-12 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.551,W_Services_User.12,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.552,W_Services_User.8,2017-05-15 00:00:00,Other,3,2017-04-13 23:45:35
W_Event.553,W_Services_User.20,2016-10-24 00:00:00,Call,0,2017-04-13 23:45:35
W_Event.554,W_Services_User.1,2016-10-02 00:00:00,Other,51,2017-04-13 23:45:35
W_Event.555,W_Services_User.19,2016-01-17 00:00:00,Send Letter,0,2017-04-13 23:45:35
W_Event.556,W_Services_User.6,2015-11-27 00:00:00,Call,19,2017-04-13 23:45:35
