Account.External_Id__c,Owner.External_Id__c,CreatedDate__c,External_Id__c,Contact.External_Id__c,IsEscalated,CSAT__c,Origin,Type,Subject,Priority,Status,ClosedDate__c
W_Account.233,W_User.3,2015-12-19 00:00:00,W_Case.165,W_Contact.233,true,67,LinkedIn,Technical Issue,Product is shutting down intermittently,Critical,Closed,2015-12-25 00:00:00
W_Account.233,W_User.3,2015-12-05 00:00:00,W_Case.166,W_Contact.233,false,69,Phone,Technical Issue,Is my personal information safe?,High,Closed,2015-12-12 00:00:00
W_Account.234,W_User.5,2016-02-16 00:00:00,W_Case.167,W_Contact.234,false,88,Phone,Account Support,Problem with my bill,High,Closed,2016-02-17 00:00:00
W_Account.235,W_User.19,2016-04-29 00:00:00,W_Case.168,W_Contact.235,false,80,Google,General,How do I become a partner?,Medium,Closed,2016-05-06 00:00:00
W_Account.235,W_User.19,2016-03-16 00:00:00,W_Case.169,W_Contact.235,false,68,Instagram,General,Please send shipping confirmation.,Critical,Closed,2016-03-22 00:00:00
W_Account.236,W_User.1,2016-10-06 00:00:00,W_Case.170,W_Contact.236,false,74,Instagram,Account Support,Can't understand installation instructions,Low,Closed,2016-10-10 00:00:00
W_Account.237,W_User.14,2016-05-15 00:00:00,W_Case.171,W_Contact.237,false,67,Instagram,Technical Issue,How do I diagnose this product issue?,Critical,Closed,2016-05-17 00:00:00
W_Account.237,W_User.14,2016-03-10 00:00:00,W_Case.172,W_Contact.237,false,75,LinkedIn,Product Support,How can I request a new feature?,Medium,Closed,2016-03-12 00:00:00
W_Account.237,W_User.14,2016-05-02 00:00:00,W_Case.173,W_Contact.237,false,86,Google,General,Can you help me get set up?,Medium,Closed,2016-05-10 00:00:00
W_Account.239,W_User.5,2015-10-03 00:00:00,W_Case.174,W_Contact.239,false,74,LinkedIn,Account Support,Can I access your community from my mobile device?,Low,Closed,2015-10-11 00:00:00
W_Account.239,W_User.5,2015-09-15 00:00:00,W_Case.175,W_Contact.239,false,54,Instagram,General,What are your service hours?,Low,Closed,2015-09-21 00:00:00
W_Account.240,W_User.2,2015-12-13 00:00:00,W_Case.176,W_Contact.240,false,63,Facebook,Product Support,Please send shipping confirmation.,High,Closed,2015-12-22 00:00:00
W_Account.246,W_User.18,2017-05-22 00:00:00,W_Case.177,W_Contact.246,false,72,Facebook,General,How do I obtain your annual report?,High,Closed,2017-05-22 00:00:00
W_Account.246,W_User.18,2017-05-22 00:00:00,W_Case.178,W_Contact.246,false,82,Website,Technical Issue,Problem with my bill,Critical,Closed,2017-05-22 00:00:00
W_Account.247,W_User.5,2016-04-08 00:00:00,W_Case.179,W_Contact.247,false,73,Q&A,Product Support,Shipping container appears damaged,High,Closed,2016-04-10 00:00:00
W_Account.248,W_User.6,2016-04-03 00:00:00,W_Case.180,W_Contact.248,false,57,Facebook,Product Support,Incorrect bill,High,Closed,2016-04-08 00:00:00
W_Account.250,W_User.18,2016-03-27 00:00:00,W_Case.181,W_Contact.250,false,68,Q&A,Product Support,Can I use your app on my phone?,Medium,Closed,2016-03-30 00:00:00
W_Account.250,W_User.18,2016-03-30 00:00:00,W_Case.182,W_Contact.250,false,50,Email,Technical Issue,How do I upgrade?,High,Closed,2016-04-02 00:00:00
W_Account.250,W_User.18,2016-03-18 00:00:00,W_Case.183,W_Contact.250,false,85,Instagram,Technical Issue,What are your support hours?,Critical,Closed,2016-03-24 00:00:00
W_Account.250,W_User.18,2016-02-20 00:00:00,W_Case.184,W_Contact.250,false,93,Email,Product Support,Please change my contact information.,Critical,Closed,2016-02-29 00:00:00
W_Account.250,W_User.18,2016-05-16 00:00:00,W_Case.185,W_Contact.250,false,73,Phone,Account Support,Question about my last billing statement,Medium,Closed,2016-05-17 00:00:00
W_Account.250,W_User.18,2016-04-22 00:00:00,W_Case.186,W_Contact.250,false,74,Q&A,Technical Issue,What does your service contract cover?,Low,Closed,2016-04-26 00:00:00
W_Account.252,W_User.20,2017-01-20 00:00:00,W_Case.187,W_Contact.252,false,75,Twitter,Account Support,Customer service hours of operation.,Medium,Closed,2017-01-20 00:00:00
W_Account.252,W_User.20,2017-03-14 00:00:00,W_Case.188,W_Contact.252,false,80,Chat,Technical Issue,How do I check my order status?,Medium,Closed,2017-03-20 00:00:00
W_Account.252,W_User.20,2017-01-21 00:00:00,W_Case.189,W_Contact.252,false,88,Chat,General,How is my password stored?,Critical,Closed,2017-01-26 00:00:00
W_Account.253,W_User.18,2017-04-20 00:00:00,W_Case.190,W_Contact.253,false,84,Instagram,Technical Issue,Where do I submit a product suggestion?,Medium,Closed,2017-04-27 00:00:00
W_Account.253,W_User.18,2017-04-08 00:00:00,W_Case.191,W_Contact.253,false,67,Instagram,Technical Issue,Please expedite my order.,High,Closed,2017-04-08 00:00:00
W_Account.253,W_User.18,2017-04-25 00:00:00,W_Case.192,W_Contact.253,false,69,Chat,Account Support,Customer called to make a payment,Low,Closed,2017-04-26 00:00:00
W_Account.253,W_User.18,2017-03-28 00:00:00,W_Case.193,W_Contact.253,false,70,Chat,Technical Issue,Assembly instruction help,Medium,Closed,2017-04-01 00:00:00
W_Account.253,W_User.18,2017-03-05 00:00:00,W_Case.194,W_Contact.253,false,74,Twitter,General,I can't understand the installation instructions,High,Closed,2017-03-05 00:00:00
W_Account.256,W_User.16,2016-03-21 00:00:00,W_Case.195,W_Contact.256,false,73,Facebook,General,Need additional product information,Critical,Attention,
W_Account.256,W_User.16,2016-03-05 00:00:00,W_Case.196,W_Contact.256,false,78,Q&A,Account Support,How do I change my password?,Low,Closed,2016-03-06 00:00:00
W_Account.256,W_User.16,2016-04-24 00:00:00,W_Case.197,W_Contact.256,false,79,Phone,Account Support,Customer service hours of operation.,Medium,Closed,2016-05-03 00:00:00
W_Account.257,W_User.15,2017-05-22 00:00:00,W_Case.198,W_Contact.257,false,79,Instagram,General,Need guidance getting started with my installation,High,Closed,2017-05-22 00:00:00
W_Account.257,W_User.15,2017-05-22 00:00:00,W_Case.199,W_Contact.257,false,80,LinkedIn,Product Support,Question on my most recent order.,Medium,Closed,2017-05-22 00:00:00
W_Account.258,W_User.16,2015-09-21 00:00:00,W_Case.200,W_Contact.258,false,70,Twitter,Account Support,Problem with my bill,Critical,Attention,
W_Account.261,W_User.4,2016-11-16 00:00:00,W_Case.201,W_Contact.261,false,73,Mobile Device,Account Support,Where do I send my check?,Medium,Closed,2016-11-24 00:00:00
W_Account.264,W_User.5,2017-01-30 00:00:00,W_Case.202,W_Contact.264,false,70,Instagram,Account Support,Can I access your community from my mobile device?,High,Closed,2017-01-31 00:00:00
W_Account.266,W_User.18,2016-03-12 00:00:00,W_Case.203,W_Contact.266,false,70,Mobile Device,Product Support,I received the wrong invoice.,Medium,Closed,2016-03-19 00:00:00
W_Account.268,W_User.6,2017-05-22 00:00:00,W_Case.204,W_Contact.268,false,67,LinkedIn,General,Is my personal information safe?,High,Closed,2017-05-22 00:00:00
W_Account.270,W_User.19,2015-09-21 00:00:00,W_Case.205,W_Contact.270,false,75,Twitter,General,Please expedite my order.,Medium,Closed,2015-09-24 00:00:00
W_Account.270,W_User.19,2015-10-01 00:00:00,W_Case.206,W_Contact.270,false,77,Google,General,How do I upgrade?,Medium,Closed,2015-10-07 00:00:00
W_Account.272,W_User.4,2016-12-13 00:00:00,W_Case.207,W_Contact.272,false,75,Twitter,Technical Issue,Product setup issues,Medium,Closed,2016-12-17 00:00:00
W_Account.272,W_User.4,2017-01-21 00:00:00,W_Case.208,W_Contact.272,false,82,Instagram,Product Support,I received the wrong invoice.,Critical,Closed,2017-01-22 00:00:00
W_Account.272,W_User.4,2016-11-30 00:00:00,W_Case.209,W_Contact.272,false,80,Chat,General,Product manual is missing,Low,Closed,2016-12-08 00:00:00
W_Account.272,W_User.4,2016-12-12 00:00:00,W_Case.210,W_Contact.272,true,49,Q&A,General,Shipping container appears damaged,High,Closed,2016-12-20 00:00:00
W_Account.272,W_User.4,2017-01-16 00:00:00,W_Case.211,W_Contact.272,false,76,Twitter,Product Support,I have a question about my order.,Medium,Closed,2017-01-25 00:00:00
W_Account.272,W_User.4,2016-11-21 00:00:00,W_Case.212,W_Contact.272,false,82,Instagram,Product Support,How do I change my password?,High,Closed,2016-11-30 00:00:00
W_Account.274,W_User.20,2016-01-29 00:00:00,W_Case.213,W_Contact.274,false,73,Community,Account Support,What are your service hours?,Critical,Closed,2016-01-31 00:00:00
W_Account.274,W_User.20,2016-02-13 00:00:00,W_Case.214,W_Contact.274,false,86,Mobile Device,General,How do I set up auto-renewal?,Medium,Closed,2016-02-14 00:00:00
W_Account.274,W_User.20,2016-03-11 00:00:00,W_Case.215,W_Contact.274,false,69,Facebook,Product Support,Problem with my bill,High,New,
W_Account.274,W_User.20,2016-02-23 00:00:00,W_Case.216,W_Contact.274,false,84,LinkedIn,Product Support,Troubleshooting issues with the product,High,Closed,2016-02-29 00:00:00
W_Account.274,W_User.20,2016-01-26 00:00:00,W_Case.217,W_Contact.274,true,81,Q&A,Product Support,How do I set up auto-renewal?,Medium,Closed,2016-02-03 00:00:00
W_Account.274,W_User.20,2016-02-07 00:00:00,W_Case.218,W_Contact.274,false,77,Email,Account Support,Where can I download your mobile app?,High,Closed,2016-02-12 00:00:00
W_Account.276,W_User.4,2016-05-08 00:00:00,W_Case.219,W_Contact.276,false,80,Instagram,Product Support,How do I change my password?,Critical,Closed,2016-05-13 00:00:00
W_Account.279,W_User.20,2016-08-05 00:00:00,W_Case.220,W_Contact.279,false,74,Instagram,General,Billing statement incorrect,Low,Closed,2016-08-06 00:00:00
W_Account.279,W_User.20,2016-07-16 00:00:00,W_Case.221,W_Contact.279,false,93,Facebook,Technical Issue,Where do I send my check?,Critical,Closed,2016-07-19 00:00:00
W_Account.280,W_User.14,2016-01-03 00:00:00,W_Case.222,W_Contact.280,false,72,Twitter,General,Is my personal information safe?,Medium,Closed,2016-01-12 00:00:00
W_Account.284,W_User.3,2016-02-12 00:00:00,W_Case.223,W_Contact.284,false,64,Instagram,General,How do I get started with your service?,Critical,Closed,2016-02-13 00:00:00
W_Account.284,W_User.3,2016-03-19 00:00:00,W_Case.224,W_Contact.284,false,53,Phone,Technical Issue,Assembly instruction help,Low,Closed,2016-03-27 00:00:00
W_Account.285,W_User.14,2016-04-28 00:00:00,W_Case.225,W_Contact.285,false,76,Q&A,General,Customer called to make a payment,Medium,Closed,2016-04-28 00:00:00
W_Account.285,W_User.14,2016-04-28 00:00:00,W_Case.226,W_Contact.285,false,59,Chat,Account Support,I need to pay my invoice.,Critical,Closed,2016-05-01 00:00:00
W_Account.285,W_User.14,2016-02-26 00:00:00,W_Case.227,W_Contact.285,false,75,Community,Technical Issue,Where can I purchase your products?,Medium,Closed,2016-02-27 00:00:00
W_Account.285,W_User.14,2016-04-28 00:00:00,W_Case.228,W_Contact.285,true,63,Mobile Device,Product Support,Please expedite my order.,Medium,Closed,2016-04-30 00:00:00
W_Account.285,W_User.14,2016-03-10 00:00:00,W_Case.229,W_Contact.285,false,59,Phone,Product Support,Shipping container appears damaged,High,Closed,2016-03-18 00:00:00
W_Account.285,W_User.14,2016-03-12 00:00:00,W_Case.230,W_Contact.285,false,80,Facebook,General,How much do I owe on my bill?,High,Closed,2016-03-16 00:00:00
W_Account.285,W_User.14,2016-03-05 00:00:00,W_Case.231,W_Contact.285,true,92,Chat,Product Support,Question about taxes on my order.,High,Closed,2016-03-06 00:00:00
W_Account.285,W_User.14,2016-04-13 00:00:00,W_Case.232,W_Contact.285,false,68,Mobile Device,Product Support,Projector getting over heated,Critical,Closed,2016-04-20 00:00:00
W_Account.285,W_User.14,2016-03-01 00:00:00,W_Case.233,W_Contact.285,false,80,Mobile Device,Product Support,I received the wrong invoice.,Medium,Closed,2016-03-05 00:00:00
W_Account.285,W_User.14,2016-02-10 00:00:00,W_Case.234,W_Contact.285,false,76,Community,General,How do I upgrade?,Medium,Closed,2016-02-16 00:00:00
W_Account.285,W_User.14,2016-02-08 00:00:00,W_Case.235,W_Contact.285,false,73,Phone,Account Support,Need most recent invoice,Critical,Closed,2016-02-17 00:00:00
W_Account.286,W_User.14,2017-04-17 00:00:00,W_Case.236,W_Contact.286,false,96,Community,Account Support,What are your support hours?,Low,Closed,2017-04-26 00:00:00
W_Account.286,W_User.14,2017-05-15 00:00:00,W_Case.237,W_Contact.286,false,66,Chat,General,Please change my contact information.,Medium,Closed,2017-05-15 00:00:00
W_Account.286,W_User.14,2017-03-12 00:00:00,W_Case.238,W_Contact.286,false,55,Google,General,Can you expedite my order?,Low,Closed,2017-03-14 00:00:00
W_Account.286,W_User.14,2017-05-20 00:00:00,W_Case.239,W_Contact.286,false,56,Phone,General,Where can I download your mobile app?,Medium,Closed,2017-05-22 00:00:00
W_Account.286,W_User.14,2017-04-11 00:00:00,W_Case.240,W_Contact.286,false,75,Chat,General,Please change my contact information.,Critical,Closed,2017-04-17 00:00:00
W_Account.286,W_User.14,2017-04-05 00:00:00,W_Case.241,W_Contact.286,false,85,Facebook,Technical Issue,Projector getting over heated,Critical,Closed,2017-04-05 00:00:00
W_Account.286,W_User.14,2017-03-07 00:00:00,W_Case.242,W_Contact.286,false,65,Phone,Account Support,What's included in your service contract?,Low,Closed,2017-03-16 00:00:00
W_Account.287,W_User.16,2016-12-25 00:00:00,W_Case.243,W_Contact.287,false,72,Twitter,Technical Issue,Troubleshooting issues with the product,Low,Closed,2016-12-26 00:00:00
W_Account.288,W_User.16,2016-09-14 00:00:00,W_Case.244,W_Contact.288,true,75,Google,Account Support,Please send shipping confirmation.,High,Closed,2016-09-18 00:00:00
W_Account.288,W_User.16,2016-11-21 00:00:00,W_Case.245,W_Contact.288,false,84,Instagram,Account Support,How much do I owe on my bill?,Low,Closed,2016-11-30 00:00:00
W_Account.288,W_User.16,2016-09-13 00:00:00,W_Case.246,W_Contact.288,false,58,Mobile Device,General,I need to pay my invoice.,Critical,Escalated,
W_Account.289,W_User.5,2016-01-12 00:00:00,W_Case.247,W_Contact.289,false,58,Community,Product Support,Problem with my bill,High,Closed,2016-01-16 00:00:00
W_Account.292,W_User.6,2016-07-09 00:00:00,W_Case.248,W_Contact.292,false,88,Twitter,Account Support,How do I exchange a product?,Critical,Closed,2016-07-11 00:00:00
W_Account.292,W_User.6,2016-08-05 00:00:00,W_Case.249,W_Contact.292,false,69,Phone,Product Support,Need additional product information,Low,Closed,2016-08-11 00:00:00
W_Account.292,W_User.6,2016-08-20 00:00:00,W_Case.250,W_Contact.292,false,67,Community,Technical Issue,I can't understand the installation instructions,Medium,Closed,2016-08-27 00:00:00
W_Account.292,W_User.6,2016-07-17 00:00:00,W_Case.251,W_Contact.292,false,97,Chat,Product Support,Can I access your community from my mobile device?,Critical,Closed,2016-07-25 00:00:00
W_Account.292,W_User.6,2016-07-25 00:00:00,W_Case.252,W_Contact.292,false,82,Google,Product Support,Where can I download your mobile app?,Medium,Closed,2016-08-03 00:00:00
W_Account.292,W_User.6,2016-06-24 00:00:00,W_Case.253,W_Contact.292,false,72,Mobile Device,Technical Issue,Can I access your community from my mobile device?,High,Closed,2016-06-29 00:00:00
W_Account.292,W_User.6,2016-07-13 00:00:00,W_Case.254,W_Contact.292,false,75,Chat,Product Support,What are your support hours?,High,Closed,2016-07-15 00:00:00
W_Account.292,W_User.6,2016-08-01 00:00:00,W_Case.255,W_Contact.292,false,82,Website,General,Product manual is missing,Low,Closed,2016-08-02 00:00:00
W_Account.292,W_User.6,2016-07-18 00:00:00,W_Case.256,W_Contact.292,false,74,Twitter,Account Support,Please expedite my order.,Critical,Closed,2016-07-22 00:00:00
W_Account.292,W_User.6,2016-07-13 00:00:00,W_Case.257,W_Contact.292,false,58,Instagram,Product Support,I received the wrong invoice.,Medium,Closed,2016-07-17 00:00:00
W_Account.292,W_User.6,2016-07-16 00:00:00,W_Case.258,W_Contact.292,false,88,Mobile Device,Account Support,Customer called to make a payment,Low,Closed,2016-07-23 00:00:00
W_Account.292,W_User.6,2016-09-16 00:00:00,W_Case.259,W_Contact.292,false,59,Community,Product Support,How do I change my password?,High,Closed,2016-09-23 00:00:00
W_Account.292,W_User.6,2016-09-14 00:00:00,W_Case.260,W_Contact.292,false,68,Instagram,Product Support,What are your service hours?,Medium,Closed,2016-09-20 00:00:00
W_Account.292,W_User.6,2016-08-12 00:00:00,W_Case.261,W_Contact.292,false,78,Google,Product Support,Need additional product information,High,Closed,2016-08-20 00:00:00
W_Account.292,W_User.6,2016-07-12 00:00:00,W_Case.262,W_Contact.292,false,80,Google,Technical Issue,Question about my last billing statement,Low,Closed,2016-07-19 00:00:00
W_Account.292,W_User.6,2016-06-27 00:00:00,W_Case.263,W_Contact.292,false,77,Community,General,What's included in your service contract?,Low,Closed,2016-06-29 00:00:00
W_Account.292,W_User.6,2016-07-04 00:00:00,W_Case.264,W_Contact.292,false,78,LinkedIn,Technical Issue,What are your support hours?,Critical,Closed,2016-07-12 00:00:00
W_Account.292,W_User.6,2016-09-04 00:00:00,W_Case.265,W_Contact.292,false,68,Google,Account Support,Customer service hours of operation.,Low,Closed,2016-09-07 00:00:00
W_Account.292,W_User.6,2016-07-14 00:00:00,W_Case.266,W_Contact.292,false,57,Instagram,Account Support,What’s the product warranty policy?,Medium,Closed,2016-07-14 00:00:00
W_Account.292,W_User.6,2016-08-24 00:00:00,W_Case.267,W_Contact.292,false,65,Website,General,Need additional product information,Critical,Closed,2016-08-31 00:00:00
W_Account.292,W_User.6,2016-06-28 00:00:00,W_Case.268,W_Contact.292,false,82,LinkedIn,General,Is my personal information safe?,High,Closed,2016-06-30 00:00:00
W_Account.292,W_User.6,2016-07-18 00:00:00,W_Case.269,W_Contact.292,false,89,Email,Product Support,Where do I submit a product suggestion?,Medium,Closed,2016-07-27 00:00:00
W_Account.292,W_User.6,2016-08-28 00:00:00,W_Case.270,W_Contact.292,false,76,LinkedIn,Account Support,Question about my last billing statement,Medium,Closed,2016-09-02 00:00:00
W_Account.292,W_User.6,2016-07-14 00:00:00,W_Case.271,W_Contact.292,false,70,Mobile Device,Technical Issue,How much do I owe on my bill?,Medium,Closed,2016-07-22 00:00:00
W_Account.292,W_User.6,2016-08-13 00:00:00,W_Case.272,W_Contact.292,false,73,Chat,Product Support,Incorrect bill,Critical,Closed,2016-08-15 00:00:00
W_Account.292,W_User.6,2016-09-10 00:00:00,W_Case.273,W_Contact.292,false,80,Website,Product Support,Problem with my bill,Critical,Closed,2016-09-15 00:00:00
W_Account.292,W_User.6,2016-07-24 00:00:00,W_Case.274,W_Contact.292,false,61,Chat,Account Support,How do I exchange a product?,Medium,Closed,2016-07-24 00:00:00
