External_Id__c,Opportunity.External_Id__c,TotalPrice,PricebookEntry.External_Id__c,Quantity
W_OpportunityLineItem.332,W_Opportunity.15442,15501,W_PricebookEntry.3,14
W_OpportunityLineItem.333,W_Opportunity.15494,8193,W_PricebookEntry.8,8
W_OpportunityLineItem.334,W_Opportunity.15549,66976,W_PricebookEntry.9,54
W_OpportunityLineItem.335,W_Opportunity.15598,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.336,W_Opportunity.15615,18600,W_PricebookEntry.8,17
W_OpportunityLineItem.337,W_Opportunity.15701,2925,W_PricebookEntry.4,2
W_OpportunityLineItem.338,W_Opportunity.15731,150000,W_PricebookEntry.5,117
W_OpportunityLineItem.339,W_Opportunity.15739,48829,W_PricebookEntry.11,21
W_OpportunityLineItem.340,W_Opportunity.15743,77507,W_PricebookEntry.11,33
W_OpportunityLineItem.341,W_Opportunity.15770,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.342,W_Opportunity.15791,52716,W_PricebookEntry.4,32
W_OpportunityLineItem.343,W_Opportunity.15887,38750,W_PricebookEntry.9,31
W_OpportunityLineItem.344,W_Opportunity.15965,100000,W_PricebookEntry.11,42
W_OpportunityLineItem.345,W_Opportunity.16026,1000,W_PricebookEntry.7,2
W_OpportunityLineItem.346,W_Opportunity.16394,111000,W_PricebookEntry.8,101
W_OpportunityLineItem.347,W_Opportunity.16422,5000,W_PricebookEntry.7,7
W_OpportunityLineItem.348,W_Opportunity.16509,46511,W_PricebookEntry.3,42
W_OpportunityLineItem.349,W_Opportunity.16605,50000,W_PricebookEntry.8,46
W_OpportunityLineItem.350,W_Opportunity.16612,21000,W_PricebookEntry.11,9
W_OpportunityLineItem.351,W_Opportunity.16725,25000,W_PricebookEntry.3,23
W_OpportunityLineItem.352,W_Opportunity.16732,35000,W_PricebookEntry.3,32
W_OpportunityLineItem.353,W_Opportunity.16750,21702,W_PricebookEntry.9,18
W_OpportunityLineItem.354,W_Opportunity.16965,27902,W_PricebookEntry.9,23
W_OpportunityLineItem.355,W_Opportunity.16978,39473,W_PricebookEntry.3,36
W_OpportunityLineItem.356,W_Opportunity.17045,32553,W_PricebookEntry.3,30
W_OpportunityLineItem.357,W_Opportunity.17144,30000,W_PricebookEntry.8,28
W_OpportunityLineItem.358,W_Opportunity.17158,4400,W_PricebookEntry.7,7
W_OpportunityLineItem.359,W_Opportunity.17166,8552,W_PricebookEntry.3,8
W_OpportunityLineItem.360,W_Opportunity.17334,697674,W_PricebookEntry.7,975
W_OpportunityLineItem.361,W_Opportunity.17389,250000,W_PricebookEntry.4,151
W_OpportunityLineItem.362,W_Opportunity.17525,13157,W_PricebookEntry.7,19
W_OpportunityLineItem.363,W_Opportunity.17602,245398,W_PricebookEntry.11,103
W_OpportunityLineItem.364,W_Opportunity.17618,0,W_PricebookEntry.10,1
W_OpportunityLineItem.365,W_Opportunity.17648,100000,W_PricebookEntry.3,90
W_OpportunityLineItem.366,W_Opportunity.17679,30000,W_PricebookEntry.4,19
W_OpportunityLineItem.367,W_Opportunity.17732,34211,W_PricebookEntry.3,31
W_OpportunityLineItem.368,W_Opportunity.17739,155014,W_PricebookEntry.9,123
W_OpportunityLineItem.369,W_Opportunity.17740,77507,W_PricebookEntry.3,70
W_OpportunityLineItem.370,W_Opportunity.17809,110000,W_PricebookEntry.10,66
W_OpportunityLineItem.371,W_Opportunity.17932,58139,W_PricebookEntry.3,53
W_OpportunityLineItem.372,W_Opportunity.17967,31256,W_PricebookEntry.3,29
W_OpportunityLineItem.373,W_Opportunity.17996,620058,W_PricebookEntry.11,258
W_OpportunityLineItem.374,W_Opportunity.18003,72000,W_PricebookEntry.10,44
W_OpportunityLineItem.375,W_Opportunity.18021,13157,W_PricebookEntry.3,12
W_OpportunityLineItem.376,W_Opportunity.18085,1730,W_PricebookEntry.8,2
W_OpportunityLineItem.377,W_Opportunity.18092,25000,W_PricebookEntry.7,35
W_OpportunityLineItem.378,W_Opportunity.18096,5000,W_PricebookEntry.3,5
W_OpportunityLineItem.379,W_Opportunity.18173,25000,W_PricebookEntry.7,35
W_OpportunityLineItem.380,W_Opportunity.18185,31002,W_PricebookEntry.3,28
W_OpportunityLineItem.381,W_Opportunity.18274,5000,W_PricebookEntry.3,5
W_OpportunityLineItem.382,W_Opportunity.18280,4900,W_PricebookEntry.7,7
W_OpportunityLineItem.383,W_Opportunity.18311,40000,W_PricebookEntry.6,15
W_OpportunityLineItem.384,W_Opportunity.18313,24096,W_PricebookEntry.3,22
W_OpportunityLineItem.385,W_Opportunity.18341,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.386,W_Opportunity.18419,8000,W_PricebookEntry.10,5
W_OpportunityLineItem.387,W_Opportunity.18424,87575,W_PricebookEntry.11,37
W_OpportunityLineItem.388,W_Opportunity.18444,139513,W_PricebookEntry.6,51
W_OpportunityLineItem.389,W_Opportunity.18502,2500,W_PricebookEntry.8,3
W_OpportunityLineItem.390,W_Opportunity.18505,155014,W_PricebookEntry.9,123
W_OpportunityLineItem.391,W_Opportunity.18576,77507,W_PricebookEntry.3,70
W_OpportunityLineItem.392,W_Opportunity.18593,420000,W_PricebookEntry.9,333
W_OpportunityLineItem.393,W_Opportunity.18600,11000,W_PricebookEntry.3,10
W_OpportunityLineItem.394,W_Opportunity.18629,65106,W_PricebookEntry.4,40
W_OpportunityLineItem.395,W_Opportunity.18672,74264,W_PricebookEntry.11,31
W_OpportunityLineItem.396,W_Opportunity.18740,250000,W_PricebookEntry.6,91
W_OpportunityLineItem.397,W_Opportunity.18902,30120,W_PricebookEntry.3,27
W_OpportunityLineItem.398,W_Opportunity.18913,76000,W_PricebookEntry.4,46
W_OpportunityLineItem.399,W_Opportunity.18955,11043,W_PricebookEntry.3,10
W_OpportunityLineItem.400,W_Opportunity.19073,15000,W_PricebookEntry.3,14
W_OpportunityLineItem.401,W_Opportunity.19106,200000,W_PricebookEntry.9,159
W_OpportunityLineItem.402,W_Opportunity.19110,38753,W_PricebookEntry.9,31
W_OpportunityLineItem.403,W_Opportunity.19136,80006,W_PricebookEntry.3,72
W_OpportunityLineItem.404,W_Opportunity.19238,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.405,W_Opportunity.19244,3875,W_PricebookEntry.10,3
W_OpportunityLineItem.406,W_Opportunity.19249,300000,W_PricebookEntry.7,419
W_OpportunityLineItem.407,W_Opportunity.19275,26000,W_PricebookEntry.9,21
W_OpportunityLineItem.408,W_Opportunity.19290,6748,W_PricebookEntry.2,4
W_OpportunityLineItem.409,W_Opportunity.19297,15648,W_PricebookEntry.9,13
W_OpportunityLineItem.410,W_Opportunity.19302,13157,W_PricebookEntry.3,12
W_OpportunityLineItem.411,W_Opportunity.19318,2000,W_PricebookEntry.10,2
W_OpportunityLineItem.412,W_Opportunity.19337,160000,W_PricebookEntry.8,145
W_OpportunityLineItem.413,W_Opportunity.19366,98000,W_PricebookEntry.3,88
W_OpportunityLineItem.414,W_Opportunity.19390,200,W_PricebookEntry.7,1
W_OpportunityLineItem.415,W_Opportunity.19490,310029,W_PricebookEntry.3,278
W_OpportunityLineItem.416,W_Opportunity.19491,15501,W_PricebookEntry.4,10
W_OpportunityLineItem.417,W_Opportunity.19516,0,W_PricebookEntry.3,1
W_OpportunityLineItem.418,W_Opportunity.19656,1000,W_PricebookEntry.8,1
W_OpportunityLineItem.419,W_Opportunity.19665,31002,W_PricebookEntry.3,28
W_OpportunityLineItem.420,W_Opportunity.19683,125000,W_PricebookEntry.10,75
W_OpportunityLineItem.421,W_Opportunity.19691,120600,W_PricebookEntry.3,109
W_OpportunityLineItem.422,W_Opportunity.19699,48000,W_PricebookEntry.7,68
W_OpportunityLineItem.423,W_Opportunity.19714,15501,W_PricebookEntry.8,14
W_OpportunityLineItem.424,W_Opportunity.19737,75000,W_PricebookEntry.3,68
W_OpportunityLineItem.425,W_Opportunity.19811,245398,W_PricebookEntry.11,103
W_OpportunityLineItem.426,W_Opportunity.19821,30000,W_PricebookEntry.11,13
W_OpportunityLineItem.427,W_Opportunity.19857,15338,W_PricebookEntry.3,14
W_OpportunityLineItem.428,W_Opportunity.19858,12269,W_PricebookEntry.3,11
W_OpportunityLineItem.429,W_Opportunity.19890,1,W_PricebookEntry.3,1
W_OpportunityLineItem.430,W_Opportunity.19912,155014,W_PricebookEntry.11,65
W_OpportunityLineItem.431,W_Opportunity.19959,25000,W_PricebookEntry.9,20
W_OpportunityLineItem.432,W_Opportunity.19960,70000,W_PricebookEntry.9,56
W_OpportunityLineItem.433,W_Opportunity.19966,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.434,W_Opportunity.19989,5000,W_PricebookEntry.8,5
W_OpportunityLineItem.435,W_Opportunity.20003,1000,W_PricebookEntry.10,1
W_OpportunityLineItem.436,W_Opportunity.20040,75000,W_PricebookEntry.10,45
W_OpportunityLineItem.437,W_Opportunity.20074,20000,W_PricebookEntry.6,8
W_OpportunityLineItem.438,W_Opportunity.20088,90000,W_PricebookEntry.9,72
W_OpportunityLineItem.439,W_Opportunity.20154,38753,W_PricebookEntry.3,35
W_OpportunityLineItem.440,W_Opportunity.20221,4500,W_PricebookEntry.7,7
W_OpportunityLineItem.441,W_Opportunity.20381,70000,W_PricebookEntry.7,98
W_OpportunityLineItem.442,W_Opportunity.20393,15501,W_PricebookEntry.11,7
W_OpportunityLineItem.443,W_Opportunity.20434,101000,W_PricebookEntry.11,42
W_OpportunityLineItem.444,W_Opportunity.20444,30232,W_PricebookEntry.3,28
W_OpportunityLineItem.445,W_Opportunity.20559,5000,W_PricebookEntry.8,5
W_OpportunityLineItem.446,W_Opportunity.20640,26315,W_PricebookEntry.3,24
W_OpportunityLineItem.447,W_Opportunity.20642,69756,W_PricebookEntry.9,56
W_OpportunityLineItem.448,W_Opportunity.20648,15501,W_PricebookEntry.9,13
W_OpportunityLineItem.449,W_Opportunity.20674,6200,W_PricebookEntry.4,4
W_OpportunityLineItem.450,W_Opportunity.20792,58139,W_PricebookEntry.5,46
W_OpportunityLineItem.451,W_Opportunity.20828,600000,W_PricebookEntry.7,838
W_OpportunityLineItem.452,W_Opportunity.20847,400000,W_PricebookEntry.9,317
W_OpportunityLineItem.453,W_Opportunity.20915,5000,W_PricebookEntry.9,4
W_OpportunityLineItem.454,W_Opportunity.20934,2595,W_PricebookEntry.8,3
W_OpportunityLineItem.455,W_Opportunity.20980,31002,W_PricebookEntry.9,25
W_OpportunityLineItem.456,W_Opportunity.21104,31002,W_PricebookEntry.11,13
W_OpportunityLineItem.457,W_Opportunity.21130,7361,W_PricebookEntry.7,11
W_OpportunityLineItem.458,W_Opportunity.21149,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.459,W_Opportunity.21155,150000,W_PricebookEntry.11,63
W_OpportunityLineItem.460,W_Opportunity.21179,27000,W_PricebookEntry.9,22
W_OpportunityLineItem.461,W_Opportunity.21196,10317,W_PricebookEntry.4,7
W_OpportunityLineItem.462,W_Opportunity.21212,9202,W_PricebookEntry.3,9
W_OpportunityLineItem.463,W_Opportunity.21216,25000,W_PricebookEntry.9,20
W_OpportunityLineItem.464,W_Opportunity.21240,60000,W_PricebookEntry.3,54
W_OpportunityLineItem.465,W_Opportunity.21271,10465,W_PricebookEntry.8,10
W_OpportunityLineItem.466,W_Opportunity.21273,6134,W_PricebookEntry.3,6
W_OpportunityLineItem.467,W_Opportunity.21290,77507,W_PricebookEntry.10,47
W_OpportunityLineItem.468,W_Opportunity.21295,250000,W_PricebookEntry.10,150
W_OpportunityLineItem.469,W_Opportunity.21367,40000,W_PricebookEntry.6,15
W_OpportunityLineItem.470,W_Opportunity.21378,77507,W_PricebookEntry.11,33
W_OpportunityLineItem.471,W_Opportunity.21388,30674,W_PricebookEntry.9,25
W_OpportunityLineItem.472,W_Opportunity.21486,13951,W_PricebookEntry.8,13
W_OpportunityLineItem.473,W_Opportunity.21618,37300,W_PricebookEntry.7,53
W_OpportunityLineItem.474,W_Opportunity.21673,350032,W_PricebookEntry.5,273
W_OpportunityLineItem.475,W_Opportunity.21748,55800,W_PricebookEntry.10,34
W_OpportunityLineItem.476,W_Opportunity.21772,5000,W_PricebookEntry.4,4
W_OpportunityLineItem.477,W_Opportunity.21799,14457,W_PricebookEntry.10,9
W_OpportunityLineItem.478,W_Opportunity.21804,124011,W_PricebookEntry.9,99
W_OpportunityLineItem.479,W_Opportunity.21832,140000,W_PricebookEntry.10,84
W_OpportunityLineItem.480,W_Opportunity.21842,93008,W_PricebookEntry.3,84
W_OpportunityLineItem.481,W_Opportunity.21901,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.482,W_Opportunity.21905,31002,W_PricebookEntry.9,25
W_OpportunityLineItem.483,W_Opportunity.21923,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.484,W_Opportunity.22016,0,W_PricebookEntry.9,1
W_OpportunityLineItem.485,W_Opportunity.22024,25000,W_PricebookEntry.1,14
W_OpportunityLineItem.486,W_Opportunity.22101,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.487,W_Opportunity.22157,125000,W_PricebookEntry.9,99
W_OpportunityLineItem.488,W_Opportunity.22160,0,W_PricebookEntry.10,1
W_OpportunityLineItem.489,W_Opportunity.22219,20000,W_PricebookEntry.8,19
W_OpportunityLineItem.490,W_Opportunity.22399,110465,W_PricebookEntry.8,100
W_OpportunityLineItem.491,W_Opportunity.22430,159650,W_PricebookEntry.3,144
W_OpportunityLineItem.492,W_Opportunity.22434,0,W_PricebookEntry.10,1
W_OpportunityLineItem.493,W_Opportunity.22461,4000,W_PricebookEntry.4,3
W_OpportunityLineItem.494,W_Opportunity.22468,15501,W_PricebookEntry.7,22
W_OpportunityLineItem.495,W_Opportunity.22470,62342,W_PricebookEntry.7,88
W_OpportunityLineItem.496,W_Opportunity.22483,34320,W_PricebookEntry.7,48
W_OpportunityLineItem.497,W_Opportunity.22488,64106,W_PricebookEntry.7,90
W_OpportunityLineItem.498,W_Opportunity.22552,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.499,W_Opportunity.22583,93008,W_PricebookEntry.11,39
W_OpportunityLineItem.500,W_Opportunity.22603,5000,W_PricebookEntry.4,4
W_OpportunityLineItem.501,W_Opportunity.22625,5000,W_PricebookEntry.3,5
W_OpportunityLineItem.502,W_Opportunity.22657,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.503,W_Opportunity.22707,18404,W_PricebookEntry.3,17
W_OpportunityLineItem.504,W_Opportunity.22837,232558,W_PricebookEntry.3,209
W_OpportunityLineItem.505,W_Opportunity.22922,77507,W_PricebookEntry.9,62
W_OpportunityLineItem.506,W_Opportunity.22934,9000,W_PricebookEntry.8,9
W_OpportunityLineItem.507,W_Opportunity.22995,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.508,W_Opportunity.23029,7750,W_PricebookEntry.10,5
W_OpportunityLineItem.509,W_Opportunity.23066,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.510,W_Opportunity.23087,232522,W_PricebookEntry.10,140
W_OpportunityLineItem.511,W_Opportunity.23088,20000,W_PricebookEntry.10,12
W_OpportunityLineItem.512,W_Opportunity.23093,10000,W_PricebookEntry.8,10
W_OpportunityLineItem.513,W_Opportunity.23154,90000,W_PricebookEntry.7,126
W_OpportunityLineItem.514,W_Opportunity.23167,77507,W_PricebookEntry.3,70
W_OpportunityLineItem.515,W_Opportunity.23221,2000,W_PricebookEntry.7,3
W_OpportunityLineItem.516,W_Opportunity.23241,480000,W_PricebookEntry.10,288
W_OpportunityLineItem.517,W_Opportunity.23250,77507,W_PricebookEntry.9,62
W_OpportunityLineItem.518,W_Opportunity.23257,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.519,W_Opportunity.23267,50000,W_PricebookEntry.4,31
W_OpportunityLineItem.520,W_Opportunity.23306,80359,W_PricebookEntry.7,113
W_OpportunityLineItem.521,W_Opportunity.23323,102418,W_PricebookEntry.3,92
W_OpportunityLineItem.522,W_Opportunity.23329,69767,W_PricebookEntry.9,56
W_OpportunityLineItem.523,W_Opportunity.23337,3000,W_PricebookEntry.3,3
W_OpportunityLineItem.524,W_Opportunity.23347,50000,W_PricebookEntry.4,31
W_OpportunityLineItem.525,W_Opportunity.23358,1162,W_PricebookEntry.3,2
W_OpportunityLineItem.526,W_Opportunity.23365,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.527,W_Opportunity.23367,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.528,W_Opportunity.23412,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.529,W_Opportunity.23453,300000,W_PricebookEntry.4,181
W_OpportunityLineItem.530,W_Opportunity.23470,23252,W_PricebookEntry.3,21
W_OpportunityLineItem.531,W_Opportunity.23485,80000,W_PricebookEntry.10,48
W_OpportunityLineItem.532,W_Opportunity.23524,11627,W_PricebookEntry.9,10
W_OpportunityLineItem.533,W_Opportunity.23558,30000,W_PricebookEntry.4,19
W_OpportunityLineItem.534,W_Opportunity.23575,3000,W_PricebookEntry.8,3
W_OpportunityLineItem.535,W_Opportunity.23592,26315,W_PricebookEntry.9,21
W_OpportunityLineItem.536,W_Opportunity.23607,40000,W_PricebookEntry.9,32
W_OpportunityLineItem.537,W_Opportunity.23622,3000,W_PricebookEntry.8,3
W_OpportunityLineItem.538,W_Opportunity.23652,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.539,W_Opportunity.23661,7750,W_PricebookEntry.3,7
W_OpportunityLineItem.540,W_Opportunity.23676,61349,W_PricebookEntry.9,49
W_OpportunityLineItem.541,W_Opportunity.23724,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.542,W_Opportunity.23745,50000,W_PricebookEntry.6,19
W_OpportunityLineItem.543,W_Opportunity.23746,400000,W_PricebookEntry.4,242
W_OpportunityLineItem.544,W_Opportunity.23754,30001,W_PricebookEntry.7,42
W_OpportunityLineItem.545,W_Opportunity.23761,300000,W_PricebookEntry.3,269
W_OpportunityLineItem.546,W_Opportunity.23766,10441,W_PricebookEntry.7,15
W_OpportunityLineItem.547,W_Opportunity.23782,73619,W_PricebookEntry.11,31
W_OpportunityLineItem.548,W_Opportunity.23802,1300,W_PricebookEntry.7,2
W_OpportunityLineItem.549,W_Opportunity.23803,1550,W_PricebookEntry.10,1
W_OpportunityLineItem.550,W_Opportunity.23810,38753,W_PricebookEntry.3,35
W_OpportunityLineItem.551,W_Opportunity.23865,90000,W_PricebookEntry.10,54
W_OpportunityLineItem.552,W_Opportunity.23886,15501,W_PricebookEntry.3,14
W_OpportunityLineItem.553,W_Opportunity.23894,13157,W_PricebookEntry.7,19
W_OpportunityLineItem.554,W_Opportunity.23914,75000,W_PricebookEntry.9,60
W_OpportunityLineItem.555,W_Opportunity.23922,105000,W_PricebookEntry.1,57
W_OpportunityLineItem.556,W_Opportunity.23925,20000,W_PricebookEntry.11,9
W_OpportunityLineItem.557,W_Opportunity.23930,6165,W_PricebookEntry.8,6
W_OpportunityLineItem.558,W_Opportunity.23934,25000,W_PricebookEntry.9,20
W_OpportunityLineItem.559,W_Opportunity.23955,4325,W_PricebookEntry.8,4
W_OpportunityLineItem.560,W_Opportunity.23997,65789,W_PricebookEntry.4,40
W_OpportunityLineItem.561,W_Opportunity.24034,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.562,W_Opportunity.24042,5000,W_PricebookEntry.9,4
W_OpportunityLineItem.563,W_Opportunity.24054,102409,W_PricebookEntry.8,93
W_OpportunityLineItem.564,W_Opportunity.24065,184049,W_PricebookEntry.2,104
W_OpportunityLineItem.565,W_Opportunity.24088,90000,W_PricebookEntry.8,82
W_OpportunityLineItem.566,W_Opportunity.24092,162765,W_PricebookEntry.9,129
W_OpportunityLineItem.567,W_Opportunity.24111,200000,W_PricebookEntry.4,121
W_OpportunityLineItem.568,W_Opportunity.24127,10000,W_PricebookEntry.3,9
W_OpportunityLineItem.569,W_Opportunity.24174,0,W_PricebookEntry.10,1
W_OpportunityLineItem.570,W_Opportunity.24191,78947,W_PricebookEntry.4,48
W_OpportunityLineItem.571,W_Opportunity.24199,179800,W_PricebookEntry.3,162
W_OpportunityLineItem.572,W_Opportunity.24203,300000,W_PricebookEntry.9,238
W_OpportunityLineItem.573,W_Opportunity.24214,400000,W_PricebookEntry.9,317
W_OpportunityLineItem.574,W_Opportunity.24243,0,W_PricebookEntry.7,1
W_OpportunityLineItem.575,W_Opportunity.24279,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.576,W_Opportunity.24294,563400,W_PricebookEntry.11,235
W_OpportunityLineItem.577,W_Opportunity.24307,80000,W_PricebookEntry.7,112
W_OpportunityLineItem.578,W_Opportunity.24310,40000,W_PricebookEntry.3,36
W_OpportunityLineItem.579,W_Opportunity.24312,15337,W_PricebookEntry.5,12
W_OpportunityLineItem.580,W_Opportunity.24327,9200,W_PricebookEntry.10,6
W_OpportunityLineItem.581,W_Opportunity.24394,25000,W_PricebookEntry.8,23
W_OpportunityLineItem.582,W_Opportunity.24407,116860,W_PricebookEntry.8,106
W_OpportunityLineItem.583,W_Opportunity.24412,40697,W_PricebookEntry.3,37
W_OpportunityLineItem.584,W_Opportunity.24425,40000,W_PricebookEntry.8,37
W_OpportunityLineItem.585,W_Opportunity.24483,6510,W_PricebookEntry.7,10
W_OpportunityLineItem.586,W_Opportunity.24494,0,W_PricebookEntry.4,1
W_OpportunityLineItem.587,W_Opportunity.24497,180000,W_PricebookEntry.9,143
W_OpportunityLineItem.588,W_Opportunity.24500,12269,W_PricebookEntry.9,10
W_OpportunityLineItem.589,W_Opportunity.24525,108433,W_PricebookEntry.8,98
W_OpportunityLineItem.590,W_Opportunity.24528,18750,W_PricebookEntry.7,27
W_OpportunityLineItem.591,W_Opportunity.24551,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.592,W_Opportunity.24557,1204,W_PricebookEntry.9,1
W_OpportunityLineItem.593,W_Opportunity.24559,105000,W_PricebookEntry.3,95
W_OpportunityLineItem.594,W_Opportunity.24588,120000,W_PricebookEntry.5,94
W_OpportunityLineItem.595,W_Opportunity.24617,100000,W_PricebookEntry.3,90
W_OpportunityLineItem.596,W_Opportunity.24663,200000,W_PricebookEntry.4,121
W_OpportunityLineItem.597,W_Opportunity.24666,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.598,W_Opportunity.24697,40000,W_PricebookEntry.9,32
W_OpportunityLineItem.599,W_Opportunity.24712,50800,W_PricebookEntry.9,41
W_OpportunityLineItem.600,W_Opportunity.24747,50000,W_PricebookEntry.4,31
W_OpportunityLineItem.601,W_Opportunity.24761,39869,W_PricebookEntry.3,36
W_OpportunityLineItem.602,W_Opportunity.24766,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.603,W_Opportunity.24825,5000,W_PricebookEntry.9,4
