What.External_Id__c,Owner.External_Id__c,CreatedDate__c,ActivityDate,External_Id__c,Subject,EventSubtype,DurationInMinutes,ActivityDateTime
W_Opportunity.6196,W_Sales_User.2,2016-11-30 08:56:21,2016-12-13,W_Sales_Event.175,Pipeline 1:1,Event,51,2016-12-13 00:00:00
W_Opportunity.6196,W_Sales_User.2,2017-01-14 09:04:58,2017-01-20,W_Sales_Event.176,Follow up Meeting,Event,51,2017-01-20 00:00:00
W_Opportunity.6230,W_Sales_User.1,2016-06-08 11:28:16,2016-06-13,W_Sales_Event.177,Training Class,Event,0,2016-06-13 00:00:00
W_Opportunity.6233,W_Sales_User.8,2016-03-05 05:11:17,2016-03-15,W_Sales_Event.178,Mobile Best Practices Session,Event,0,2016-03-15 00:00:00
W_Opportunity.6303,W_Sales_User.7,2015-09-23 12:08:17,2015-09-23,W_Sales_Event.179,Account Review,Event,11,2015-09-23 00:00:00
W_Opportunity.6303,W_Sales_User.7,2015-10-18 18:44:39,2015-10-27,W_Sales_Event.180,Meeting with VP Sales,Event,17,2015-10-27 00:00:00
W_Opportunity.6343,W_Sales_User.1,2015-08-06 06:56:55,2015-08-18,W_Sales_Event.181,Confirming Final Contract Details,Event,36,2015-08-18 00:00:00
W_Opportunity.6343,W_Sales_User.1,2015-07-21 13:15:02,2015-07-26,W_Sales_Event.182,Territory Plan Review,Event,0,2015-07-26 00:00:00
W_Opportunity.6514,W_Sales_User.3,2017-03-22 12:55:49,2017-03-23,W_Sales_Event.183,Customer Briefing,Event,0,2017-03-23 00:00:00
W_Opportunity.6523,W_Sales_User.11,2016-06-24 18:30:58,2016-06-27,W_Sales_Event.184,Mobile Best Practices Session,Event,15,2016-06-27 00:00:00
W_Opportunity.6570,W_Sales_User.11,2017-02-15 23:41:38,2017-02-20,W_Sales_Event.185,Breakfast with CFO,Event,0,2017-02-20 00:00:00
W_Opportunity.6594,W_Sales_User.4,2016-10-17 16:52:21,2016-10-18,W_Sales_Event.186,Weekly Team Meeting,Event,36,2016-10-18 00:00:00
W_Opportunity.6594,W_Sales_User.4,2016-10-06 07:10:35,2016-10-18,W_Sales_Event.187,Follow up Meeting,Event,7,2016-10-18 00:00:00
W_Opportunity.6657,W_Sales_User.4,2015-10-31 05:01:51,2015-11-06,W_Sales_Event.188,Team Meeting,Event,12,2015-11-06 00:00:00
W_Opportunity.6657,W_Sales_User.4,2015-10-30 07:23:37,2015-11-03,W_Sales_Event.189,Discovery Meeting,Event,25,2015-11-03 00:00:00
W_Opportunity.6728,W_Sales_User.8,2015-08-04 09:04:19,2015-08-15,W_Sales_Event.190,Other,Event,1,2015-08-15 00:00:00
W_Opportunity.6728,W_Sales_User.8,2015-08-04 04:56:26,2015-08-11,W_Sales_Event.191,Demonstration to Board of Directors,Event,35,2015-08-11 00:00:00
W_Opportunity.6808,W_Sales_User.6,2016-09-17 17:37:35,2016-09-21,W_Sales_Event.192,Account Review,Event,0,2016-09-21 00:00:00
W_Opportunity.6808,W_Sales_User.6,2016-09-19 16:28:59,2016-09-20,W_Sales_Event.193,Pipeline Review,Event,54,2016-09-20 00:00:00
W_Opportunity.6841,W_Sales_User.4,2015-09-25 13:10:35,2015-10-03,W_Sales_Event.194,Call with Director of Marketing,Event,17,2015-10-03 00:00:00
W_Opportunity.6841,W_Sales_User.4,2015-09-25 23:50:32,2015-10-01,W_Sales_Event.195,Discovery and Qualification call,Event,7,2015-10-01 00:00:00
W_Opportunity.6911,W_Sales_User.2,2015-09-16 11:02:11,2015-09-22,W_Sales_Event.196,Discovery Meeting,Event,0,2015-09-22 00:00:00
W_Opportunity.6911,W_Sales_User.2,2015-09-26 07:51:57,2015-10-03,W_Sales_Event.197,Onsite customer workshop,Event,51,2015-10-03 00:00:00
W_Opportunity.6928,W_Sales_User.2,2015-09-19 13:09:07,2015-10-01,W_Sales_Event.198,Conference Call,Event,0,2015-10-01 00:00:00
W_Opportunity.6988,W_Sales_User.5,2017-04-11 17:38:52,2017-04-18,W_Sales_Event.199,Review Final Presentation,Event,16,2017-04-18 00:00:00
W_Opportunity.6988,W_Sales_User.5,2017-04-14 23:02:19,2017-04-23,W_Sales_Event.200,Discuss ideal candidate characteristics,Event,22,2017-04-23 00:00:00
W_Opportunity.7037,W_Sales_User.5,2016-01-06 10:04:47,2016-01-12,W_Sales_Event.201,Territory Plan Review,Event,12,2016-01-12 00:00:00
W_Opportunity.7037,W_Sales_User.5,2016-01-12 19:34:37,2016-01-17,W_Sales_Event.202,Other,Event,44,2016-01-17 00:00:00
W_Opportunity.7062,W_Sales_User.6,2015-10-14 23:25:29,2015-10-16,W_Sales_Event.203,Discovery Call with Customer,Event,16,2015-10-16 00:00:00
W_Opportunity.7062,W_Sales_User.6,2015-10-07 06:50:39,2015-10-13,W_Sales_Event.204,Board presentation run-through,Event,0,2015-10-13 00:00:00
W_Opportunity.7079,W_Sales_User.4,2016-10-03 19:12:53,2016-10-06,W_Sales_Event.205,Mobile Best Practices Session,Event,33,2016-10-06 00:00:00
W_Opportunity.7079,W_Sales_User.4,2016-09-27 14:46:30,2016-09-30,W_Sales_Event.206,All Hands Meeting,Event,49,2016-09-30 00:00:00
W_Opportunity.7081,W_Sales_User.2,2015-12-28 08:22:47,2015-12-29,W_Sales_Event.207,Coaching 1:1,Event,0,2015-12-29 00:00:00
W_Opportunity.7081,W_Sales_User.2,2015-12-28 05:53:42,2016-01-05,W_Sales_Event.208,Discovery call,Event,0,2016-01-05 00:00:00
W_Opportunity.7206,W_Sales_User.6,2015-07-28 21:51:16,2015-08-02,W_Sales_Event.209,Executive Discovery Meeting,Event,27,2015-08-02 00:00:00
W_Opportunity.7211,W_Sales_User.8,2017-06-01 00:00:00,2017-06-08,W_Sales_Event.210,Executive Discovery Meeting,Event,0,2017-06-08 00:00:00
W_Opportunity.7211,W_Sales_User.8,2017-06-01 00:00:00,2017-06-01,W_Sales_Event.211,Onsite Account Review with Executive Team,Event,13,2017-06-01 00:00:00
W_Opportunity.7245,W_Sales_User.1,2016-05-04 23:25:18,2016-05-09,W_Sales_Event.212,Send Quote,Event,53,2016-05-09 00:00:00
W_Opportunity.7245,W_Sales_User.1,2016-05-04 16:53:28,2016-05-16,W_Sales_Event.213,Conference Call,Event,0,2016-05-16 00:00:00
W_Opportunity.7332,W_Sales_User.11,2016-09-29 13:33:18,2016-10-11,W_Sales_Event.214,Executive Lunch Meeting,Event,0,2016-10-11 00:00:00
W_Opportunity.7353,W_Sales_User.1,2017-04-29 05:23:32,2017-05-04,W_Sales_Event.215,Develop Mutual Plan Document,Event,57,2017-05-04 00:00:00
W_Opportunity.7353,W_Sales_User.1,2017-04-04 15:51:05,2017-04-07,W_Sales_Event.216,Send Quote,Event,37,2017-04-07 00:00:00
W_Opportunity.7411,W_Sales_User.6,2016-03-16 01:41:59,2016-03-25,W_Sales_Event.217,Week Wrap Up,Event,13,2016-03-25 00:00:00
W_Opportunity.7411,W_Sales_User.6,2016-04-03 15:07:52,2016-04-03,W_Sales_Event.218,Breakfast with CFO,Event,0,2016-04-03 00:00:00
W_Opportunity.7532,W_Sales_User.5,2016-04-14 01:55:53,2016-04-21,W_Sales_Event.219,Investigate Open Case,Event,51,2016-04-21 00:00:00
W_Opportunity.7532,W_Sales_User.5,2016-04-02 14:50:22,2016-04-12,W_Sales_Event.220,Discovery Meeting,Event,33,2016-04-12 00:00:00
W_Opportunity.7547,W_Sales_User.5,2016-09-12 19:11:53,2016-09-18,W_Sales_Event.221,Confirming Final Contract Details,Event,48,2016-09-18 00:00:00
W_Opportunity.7547,W_Sales_User.5,2016-10-03 16:36:10,2016-10-15,W_Sales_Event.222,Project stakeholder update,Event,20,2016-10-15 00:00:00
W_Opportunity.7554,W_Sales_User.9,2016-05-12 03:43:40,2016-05-22,W_Sales_Event.223,Internal team strategy meeting,Event,44,2016-05-22 00:00:00
W_Opportunity.7580,W_Sales_User.2,2016-09-26 06:43:13,2016-09-29,W_Sales_Event.224,Executive Lunch Meeting,Event,0,2016-09-29 00:00:00
W_Opportunity.7680,W_Sales_User.8,2016-01-23 10:14:24,2016-02-04,W_Sales_Event.225,Next 1:1,Event,0,2016-02-04 00:00:00
W_Opportunity.7680,W_Sales_User.8,2016-01-07 11:28:06,2016-01-20,W_Sales_Event.226,Discovery Meeting with CIO,Event,0,2016-01-20 00:00:00
W_Opportunity.7693,W_Sales_User.10,2017-05-06 04:23:29,2017-05-11,W_Sales_Event.227,Discuss ideal candidate characteristics,Event,11,2017-05-11 00:00:00
W_Opportunity.7749,W_Sales_User.7,2016-01-04 15:21:56,2016-01-04,W_Sales_Event.228,Closing Meeting,Event,24,2016-01-04 00:00:00
W_Opportunity.7755,W_Sales_User.2,2015-12-12 08:12:41,2015-12-13,W_Sales_Event.229,Mobile Best Practices Session,Event,6,2015-12-13 00:00:00
W_Opportunity.7755,W_Sales_User.2,2015-12-21 18:04:08,2015-12-31,W_Sales_Event.230,Call,Event,0,2015-12-31 00:00:00
W_Opportunity.7758,W_Sales_User.2,2015-08-21 12:37:19,2015-08-28,W_Sales_Event.231,Other,Event,44,2015-08-28 00:00:00
W_Opportunity.7758,W_Sales_User.2,2015-09-09 21:02:13,2015-09-20,W_Sales_Event.232,Closing Meeting,Event,5,2015-09-20 00:00:00
W_Opportunity.7799,W_Sales_User.1,2017-05-12 19:05:13,2017-05-24,W_Sales_Event.233,Account Review,Event,27,2017-05-24 00:00:00
W_Opportunity.7799,W_Sales_User.1,2017-05-14 07:44:35,2017-05-15,W_Sales_Event.234,Close plan review with customer,Event,38,2017-05-15 00:00:00
W_Opportunity.7802,W_Sales_User.3,2016-02-03 03:31:03,2016-02-09,W_Sales_Event.235,Account Planning,Event,2,2016-02-09 00:00:00
W_Opportunity.7802,W_Sales_User.3,2016-02-20 11:51:03,2016-02-29,W_Sales_Event.236,Closing Meeting,Event,4,2016-02-29 00:00:00
W_Opportunity.7821,W_Sales_User.6,2016-11-22 22:37:37,2016-11-29,W_Sales_Event.237,Pipeline 1:1,Event,22,2016-11-29 00:00:00
W_Opportunity.7821,W_Sales_User.6,2016-11-21 13:04:03,2016-11-22,W_Sales_Event.238,Account Review,Event,0,2016-11-22 00:00:00
W_Opportunity.7869,W_Sales_User.3,2015-11-27 00:28:57,2015-12-03,W_Sales_Event.239,Training,Event,0,2015-12-03 00:00:00
W_Opportunity.7869,W_Sales_User.3,2016-01-04 14:53:10,2016-01-08,W_Sales_Event.240,Investigate Open Case,Event,0,2016-01-08 00:00:00
W_Opportunity.7891,W_Sales_User.1,2015-12-31 00:11:30,2016-01-04,W_Sales_Event.241,Investigate Open Case,Event,0,2016-01-04 00:00:00
W_Opportunity.7891,W_Sales_User.1,2015-12-28 09:36:52,2015-12-31,W_Sales_Event.242,Onsite Account Review with Executive Team,Event,19,2015-12-31 00:00:00
W_Opportunity.7950,W_Sales_User.6,2016-12-09 16:17:42,2016-12-22,W_Sales_Event.243,Review Final Presentation,Event,8,2016-12-22 00:00:00
W_Opportunity.7950,W_Sales_User.6,2017-02-08 03:56:57,2017-02-20,W_Sales_Event.244,Team Best Practices Sharing,Event,8,2017-02-20 00:00:00
W_Opportunity.7961,W_Sales_User.6,2015-10-15 12:26:01,2015-10-20,W_Sales_Event.245,Account Strategy Meeting,Event,0,2015-10-20 00:00:00
W_Opportunity.7967,W_Sales_User.11,2015-07-07 03:03:17,2015-07-14,W_Sales_Event.246,Account Planning,Event,0,2015-07-14 00:00:00
W_Opportunity.7989,W_Sales_User.2,2015-11-11 10:42:48,2015-11-18,W_Sales_Event.247,Phone Interview,Event,0,2015-11-18 00:00:00
W_Opportunity.8003,W_Sales_User.2,2017-03-25 06:25:14,2017-04-04,W_Sales_Event.248,Closing Meeting,Event,0,2017-04-04 00:00:00
W_Opportunity.8018,W_Sales_User.10,2016-12-07 18:29:19,2016-12-15,W_Sales_Event.249,Internal team strategy meeting,Event,7,2016-12-15 00:00:00
W_Opportunity.8054,W_Sales_User.8,2016-07-27 01:39:03,2016-08-03,W_Sales_Event.250,Training Class,Event,8,2016-08-03 00:00:00
W_Opportunity.8054,W_Sales_User.8,2016-07-18 02:09:56,2016-07-23,W_Sales_Event.251,Manager Off-Site,Event,28,2016-07-23 00:00:00
W_Opportunity.8216,W_Sales_User.10,2015-09-25 16:05:13,2015-10-08,W_Sales_Event.252,Develop Mutual Plan Document,Event,0,2015-10-08 00:00:00
W_Opportunity.8263,W_Sales_User.7,2016-04-14 10:03:31,2016-04-17,W_Sales_Event.253,Training Class,Event,2,2016-04-17 00:00:00
W_Opportunity.8263,W_Sales_User.7,2016-04-09 04:24:29,2016-04-13,W_Sales_Event.254,Coaching 1:1,Event,9,2016-04-13 00:00:00
W_Opportunity.8286,W_Sales_User.7,2015-12-08 05:18:15,2015-12-15,W_Sales_Event.255,Call with Director of Marketing,Event,9,2015-12-15 00:00:00
W_Opportunity.8286,W_Sales_User.7,2015-12-10 10:34:18,2015-12-22,W_Sales_Event.256,Pipeline Review,Event,48,2015-12-22 00:00:00
W_Opportunity.8349,W_Sales_User.6,2016-12-19 16:04:45,2016-12-28,W_Sales_Event.257,Post-meeting follow-up,Event,26,2016-12-28 00:00:00
W_Opportunity.8374,W_Sales_User.10,2017-03-02 22:50:10,2017-03-06,W_Sales_Event.258,Discuss ideal candidate characteristics,Event,0,2017-03-06 00:00:00
W_Opportunity.8383,W_Sales_User.1,2017-02-07 16:40:48,2017-02-08,W_Sales_Event.259,Pipeline Review,Event,29,2017-02-08 00:00:00
W_Opportunity.8383,W_Sales_User.1,2017-02-07 23:53:35,2017-02-12,W_Sales_Event.260,Other,Event,0,2017-02-12 00:00:00
W_Opportunity.8422,W_Sales_User.9,2016-10-11 18:13:21,2016-10-15,W_Sales_Event.261,Pipeline 1:1,Event,0,2016-10-15 00:00:00
W_Opportunity.8428,W_Sales_User.6,2017-05-27 00:00:00,2017-06-03,W_Sales_Event.262,Discovery Meeting,Event,0,2017-06-03 00:00:00
W_Opportunity.8526,W_Sales_User.11,2015-12-12 17:51:32,2015-12-25,W_Sales_Event.263,Discovery Call with Customer,Event,0,2015-12-25 00:00:00
W_Opportunity.8526,W_Sales_User.11,2015-12-12 22:51:26,2015-12-20,W_Sales_Event.264,Forecast Meeting,Event,0,2015-12-20 00:00:00
W_Opportunity.8638,W_Sales_User.8,2015-11-12 13:59:31,2015-11-25,W_Sales_Event.265,Account Planning,Event,0,2015-11-25 00:00:00
W_Opportunity.8764,W_Sales_User.7,2017-04-17 03:08:13,2017-04-17,W_Sales_Event.266,Territory Plan Review,Event,0,2017-04-17 00:00:00
W_Opportunity.8806,W_Sales_User.5,2016-03-01 02:08:48,2016-03-01,W_Sales_Event.267,Account Strategy Meeting,Event,0,2016-03-01 00:00:00
W_Opportunity.8823,W_Sales_User.8,2016-10-18 16:40:46,2016-10-19,W_Sales_Event.268,Discovery and Qualification call,Event,31,2016-10-19 00:00:00
W_Opportunity.8823,W_Sales_User.8,2016-11-01 15:05:21,2016-11-03,W_Sales_Event.269,Review Final Presentation,Event,42,2016-11-03 00:00:00
W_Opportunity.8824,W_Sales_User.3,2015-10-09 05:37:02,2015-10-19,W_Sales_Event.270,Week Wrap Up,Event,0,2015-10-19 00:00:00
W_Opportunity.8824,W_Sales_User.3,2015-11-11 21:38:34,2015-11-20,W_Sales_Event.271,Mobile Best Practices Session,Event,0,2015-11-20 00:00:00
W_Opportunity.8860,W_Sales_User.8,2016-03-24 08:08:20,2016-03-26,W_Sales_Event.272,Customer Briefing,Event,11,2016-03-26 00:00:00
W_Opportunity.8898,W_Sales_User.1,2015-08-26 18:46:28,2015-08-29,W_Sales_Event.273,Send Letter,Event,0,2015-08-29 00:00:00
W_Opportunity.8898,W_Sales_User.1,2015-08-03 08:27:02,2015-08-04,W_Sales_Event.274,Develop Mutual Plan Document,Event,49,2015-08-04 00:00:00
W_Opportunity.9040,W_Sales_User.2,2016-06-02 00:24:40,2016-06-15,W_Sales_Event.275,Meeting with VP Sales,Event,0,2016-06-15 00:00:00
W_Opportunity.9063,W_Sales_User.10,2017-03-25 14:16:23,2017-04-02,W_Sales_Event.276,Training Class,Event,41,2017-04-02 00:00:00
W_Opportunity.9063,W_Sales_User.10,2017-04-02 18:13:53,2017-04-10,W_Sales_Event.277,Pipeline Review,Event,0,2017-04-10 00:00:00
W_Opportunity.9124,W_Sales_User.6,2016-09-18 13:25:02,2016-09-18,W_Sales_Event.278,Internal team strategy meeting,Event,7,2016-09-18 00:00:00
W_Opportunity.9225,W_Sales_User.4,2016-10-08 02:05:55,2016-10-11,W_Sales_Event.279,Executive Discovery Meeting,Event,56,2016-10-11 00:00:00
W_Opportunity.9230,W_Sales_User.3,2017-04-06 07:32:13,2017-04-18,W_Sales_Event.280,Discovery Call with Customer,Event,24,2017-04-18 00:00:00
W_Opportunity.9230,W_Sales_User.3,2017-03-24 07:34:42,2017-04-03,W_Sales_Event.281,Team Best Practices Sharing,Event,0,2017-04-03 00:00:00
W_Opportunity.9341,W_Sales_User.10,2016-10-15 11:09:06,2016-10-20,W_Sales_Event.282,Meeting with VP Sales,Event,24,2016-10-20 00:00:00
W_Opportunity.9341,W_Sales_User.10,2016-09-30 20:55:38,2016-10-03,W_Sales_Event.283,Discovery Call with Customer,Event,0,2016-10-03 00:00:00
W_Opportunity.9343,W_Sales_User.7,2015-10-18 17:19:30,2015-10-28,W_Sales_Event.284,Confirming Final Contract Details,Event,38,2015-10-28 00:00:00
W_Opportunity.9343,W_Sales_User.7,2015-10-19 01:53:42,2015-10-22,W_Sales_Event.285,All Hands Meeting,Event,0,2015-10-22 00:00:00
W_Opportunity.9348,W_Sales_User.9,2015-10-25 08:11:53,2015-10-26,W_Sales_Event.286,Account Strategy Meeting,Event,53,2015-10-26 00:00:00
W_Opportunity.9358,W_Sales_User.10,2017-01-19 05:23:49,2017-01-25,W_Sales_Event.287,Post-meeting follow-up,Event,53,2017-01-25 00:00:00
W_Opportunity.9358,W_Sales_User.10,2017-01-10 16:45:47,2017-01-12,W_Sales_Event.288,Discovery Meeting,Event,0,2017-01-12 00:00:00
W_Opportunity.9459,W_Sales_User.3,2015-11-06 20:50:06,2015-11-07,W_Sales_Event.289,Team Best Practices Sharing,Event,55,2015-11-07 00:00:00
W_Opportunity.9461,W_Sales_User.8,2016-07-16 12:06:51,2016-07-18,W_Sales_Event.290,Follow up Meeting,Event,0,2016-07-18 00:00:00
W_Opportunity.9461,W_Sales_User.8,2016-07-16 08:56:49,2016-07-29,W_Sales_Event.291,Customer Progress Check-In,Event,0,2016-07-29 00:00:00
W_Opportunity.9550,W_Sales_User.10,2016-03-13 23:01:50,2016-03-22,W_Sales_Event.292,Team Meeting,Event,15,2016-03-22 00:00:00
W_Opportunity.9550,W_Sales_User.10,2016-03-13 05:11:57,2016-03-25,W_Sales_Event.293,Week Wrap Up,Event,16,2016-03-25 00:00:00
W_Opportunity.9574,W_Sales_User.6,2016-06-16 03:50:24,2016-06-25,W_Sales_Event.294,Executive Discovery Meeting,Event,54,2016-06-25 00:00:00
W_Opportunity.9574,W_Sales_User.6,2016-07-01 02:50:05,2016-07-06,W_Sales_Event.295,Develop Mutual Plan Document,Event,0,2016-07-06 00:00:00
W_Opportunity.9579,W_Sales_User.6,2016-05-18 11:28:09,2016-05-20,W_Sales_Event.296,Breakfast with CFO,Event,0,2016-05-20 00:00:00
W_Opportunity.9579,W_Sales_User.6,2016-04-07 00:27:52,2016-04-09,W_Sales_Event.297,All Hands Meeting,Event,0,2016-04-09 00:00:00
W_Opportunity.9589,W_Sales_User.5,2017-05-18 22:26:22,2017-05-28,W_Sales_Event.298,Board presentation run-through,Event,0,2017-05-28 00:00:00
W_Opportunity.9605,W_Sales_User.4,2016-06-21 01:17:50,2016-07-02,W_Sales_Event.299,Onsite Account Review with Executive Team,Event,0,2016-07-02 00:00:00
W_Opportunity.9610,W_Sales_User.11,2015-10-07 21:58:12,2015-10-13,W_Sales_Event.300,Send Quote,Event,57,2015-10-13 00:00:00
W_Opportunity.9661,W_Sales_User.5,2017-04-26 19:04:30,2017-05-04,W_Sales_Event.301,Pipeline 1:1,Event,0,2017-05-04 00:00:00
W_Opportunity.9693,W_Sales_User.8,2016-01-01 05:31:28,2016-01-04,W_Sales_Event.302,Other,Event,0,2016-01-04 00:00:00
W_Opportunity.9693,W_Sales_User.8,2016-01-10 17:56:33,2016-01-19,W_Sales_Event.303,Call with Director of Marketing,Event,9,2016-01-19 00:00:00
W_Opportunity.9729,W_Sales_User.10,2015-12-23 13:04:35,2015-12-24,W_Sales_Event.304,Mobile Best Practices Session,Event,0,2015-12-24 00:00:00
W_Opportunity.9809,W_Sales_User.6,2016-02-18 03:07:15,2016-03-02,W_Sales_Event.305,Discovery Call with Customer,Event,57,2016-03-02 00:00:00
W_Opportunity.9809,W_Sales_User.6,2016-02-03 14:50:59,2016-02-11,W_Sales_Event.306,Closing Meeting,Event,0,2016-02-11 00:00:00
W_Opportunity.9817,W_Sales_User.6,2016-05-04 16:42:47,2016-05-15,W_Sales_Event.307,Discovery meeting with key executives,Event,0,2016-05-15 00:00:00
W_Opportunity.9817,W_Sales_User.6,2016-04-07 11:06:59,2016-04-20,W_Sales_Event.308,Executive Offsite,Event,0,2016-04-20 00:00:00
W_Opportunity.9863,W_Sales_User.11,2016-07-22 13:31:29,2016-07-24,W_Sales_Event.309,Executive Offsite,Event,0,2016-07-24 00:00:00
W_Opportunity.9884,W_Sales_User.7,2017-05-27 18:40:10,2017-06-02,W_Sales_Event.310,Confirming Final Contract Details,Event,46,2017-06-02 00:00:00
W_Opportunity.9952,W_Sales_User.7,2016-12-14 12:25:12,2016-12-23,W_Sales_Event.311,Customer Briefing,Event,47,2016-12-23 00:00:00
W_Opportunity.9952,W_Sales_User.7,2016-12-13 00:27:44,2016-12-23,W_Sales_Event.312,Pipeline 1:1,Event,0,2016-12-23 00:00:00
W_Opportunity.9965,W_Sales_User.8,2017-05-05 04:42:42,2017-05-13,W_Sales_Event.313,Next 1:1,Event,2,2017-05-13 00:00:00
W_Opportunity.9969,W_Sales_User.4,2015-06-27 05:32:05,2015-07-08,W_Sales_Event.314,Review Final Presentation,Event,48,2015-07-08 00:00:00
W_Opportunity.10039,W_Sales_User.1,2016-04-15 18:38:12,2016-04-15,W_Sales_Event.315,Project stakeholder update,Event,0,2016-04-15 00:00:00
W_Opportunity.10039,W_Sales_User.1,2016-04-16 13:44:24,2016-04-27,W_Sales_Event.316,Weekly Team Meeting,Event,0,2016-04-27 00:00:00
W_Opportunity.10082,W_Sales_User.5,2017-03-19 00:11:06,2017-03-19,W_Sales_Event.317,Executive Discovery Meeting,Event,9,2017-03-19 00:00:00
W_Opportunity.10082,W_Sales_User.5,2017-03-17 19:26:24,2017-03-27,W_Sales_Event.318,Account Review,Event,0,2017-03-27 00:00:00
W_Opportunity.10275,W_Sales_User.11,2016-03-15 13:02:22,2016-03-24,W_Sales_Event.319,Breakfast with CFO,Event,0,2016-03-24 00:00:00
W_Opportunity.10275,W_Sales_User.11,2016-03-11 14:02:13,2016-03-22,W_Sales_Event.320,Phone Interview,Event,0,2016-03-22 00:00:00
W_Opportunity.10292,W_Sales_User.9,2017-04-23 15:05:30,2017-04-24,W_Sales_Event.321,Quarterly Review,Event,41,2017-04-24 00:00:00
W_Opportunity.10329,W_Sales_User.7,2016-07-19 06:46:28,2016-07-24,W_Sales_Event.322,Training,Event,50,2016-07-24 00:00:00
W_Opportunity.10329,W_Sales_User.7,2016-07-07 21:49:13,2016-07-13,W_Sales_Event.323,Deal Review,Event,0,2016-07-13 00:00:00
W_Opportunity.10445,W_Sales_User.2,2016-02-18 10:48:24,2016-02-24,W_Sales_Event.324,Team Meeting,Event,3,2016-02-24 00:00:00
W_Opportunity.10491,W_Sales_User.5,2017-02-16 16:42:20,2017-02-22,W_Sales_Event.325,Phone Interview,Event,0,2017-02-22 00:00:00
W_Opportunity.10523,W_Sales_User.10,2016-07-07 19:51:42,2016-07-20,W_Sales_Event.326,Executive Discovery Meeting,Event,0,2016-07-20 00:00:00
W_Opportunity.10538,W_Sales_User.1,2015-08-27 17:22:13,2015-09-06,W_Sales_Event.327,Account Planning,Event,0,2015-09-06 00:00:00
W_Opportunity.10573,W_Sales_User.10,2016-09-09 21:59:43,2016-09-17,W_Sales_Event.328,Call,Event,42,2016-09-17 00:00:00
W_Opportunity.10573,W_Sales_User.10,2016-10-05 08:45:14,2016-10-14,W_Sales_Event.329,Coaching 1:1,Event,55,2016-10-14 00:00:00
W_Opportunity.10587,W_Sales_User.6,2015-12-26 14:30:57,2016-01-04,W_Sales_Event.330,Discovery Call with Customer,Event,59,2016-01-04 00:00:00
W_Opportunity.10640,W_Sales_User.5,2017-05-29 01:56:54,2017-06-09,W_Sales_Event.331,Discuss ideal candidate characteristics,Event,0,2017-06-09 00:00:00
W_Opportunity.10644,W_Sales_User.4,2016-04-01 03:02:56,2016-04-11,W_Sales_Event.332,All Hands Meeting,Event,0,2016-04-11 00:00:00
W_Opportunity.10644,W_Sales_User.4,2016-03-02 18:45:05,2016-03-12,W_Sales_Event.333,Training Class,Event,50,2016-03-12 00:00:00
W_Opportunity.10659,W_Sales_User.2,2016-10-01 20:54:50,2016-10-02,W_Sales_Event.334,Breakfast with CFO,Event,26,2016-10-02 00:00:00
